person_id;person_trip_id;leg_index;origin_x;origin_y;destination_x;destination_y;departure_time;travel_time;vehicle_distance;routed_distance;mode;euclidean_distance;origin_link_id;destination_link_id
376507;3;10;714016.7215228473;5344272.162211983;713917.850189881;5343916.801553399;38792.0;133.0;668.3534268611527;668.3534268611527;car;368.8586967280211;61905;70844
302508;1;3;711117.4466974486;5353691.24840118;711117.4466974486;5353691.24840118;38879.0;46.0;0.0;58.63098404801377;walk;0.0;39996;39996
211934;0;0;736934.6302925994;5359671.149996553;738206.5113065178;5359496.113056673;37531.0;1394.0;0.0;1743.3799016627374;walk;1283.8688577453709;47824;45381
375420;3;10;718642.842263056;5342365.67710718;720183.4662752945;5342866.153136843;38699.0;227.0;2249.3948663343967;2249.3948663343967;car;1619.8761074087377;52405;32124
83858;0;1;699407.4447456801;5364131.39233556;709600.9390337423;5365808.982422024;37093.0;1833.0;12192.416121215729;12192.416121215729;car;10330.616356198632;64082;17158
4091;1;3;715881.0656345468;5363135.003703473;715881.0656345468;5363135.003703473;38828.0;98.0;0.0;122.82154373505298;walk;0.0;67007;67007
179781;0;2;720915.6145030141;5341561.9813113995;720915.6145030141;5341561.9813113995;38895.0;31.0;0.0;39.68794168025521;walk;0.0;44953;44953
63395;0;0;684383.3998853734;5377577.670311176;684567.1363609647;5377346.442986058;38598.0;329.0;0.0;411.34361234054364;walk;295.33907351383607;41024;30094
240857;3;5;715628.131531476;5355144.943846781;715628.131531476;5355144.943846781;38908.0;19.0;0.0;23.907107242298242;walk;0.0;1971;1971
331401;0;0;691121.0586521804;5395064.588495327;692643.3556526746;5395024.449868165;38459.0;471.0;0.0;1963.7354427676287;bicycle;1522.82607907276;28662;8185
268962;4;13;716525.0811033333;5358343.976497751;716560.909136792;5358367.980864994;38894.0;37.0;162.51474578937425;162.51474578937425;car;43.12606669146439;19931;81136
386806;0;0;706924.443970348;5375356.884609826;706924.443970348;5375356.884609826;38806.0;125.0;0.0;156.99709206366546;walk;0.0;43137;43137
162490;1;4;691367.4247284908;5366610.367205566;691464.3007974199;5365176.693847745;38769.0;163.0;1562.1005433470489;1562.1005433470489;car;1436.9426814097685;66048;38001
374185;2;6;720540.0223453948;5350417.424369369;720540.0223453948;5350417.424369369;38753.0;179.0;0.0;224.5170993633429;walk;0.0;586;586
349207;0;0;703514.1787074691;5365037.456429442;703514.1787074691;5365037.456429442;38920.0;12.0;0.0;16.125281239573756;walk;0.0;63533;63533
161622;4;10;697184.2590555972;5355591.308057912;697184.2590555972;5355591.308057912;38932.0;0.0;0.0;0.0;walk;0.0;64643;64643
139930;0;2;700417.0841433534;5368222.753721897;700417.0841433534;5368222.753721897;38911.0;21.0;0.0;26.694753315358355;walk;0.0;59404;59404
239227;2;7;736605.6404248422;5356122.6264938805;733856.3668935291;5354873.623254174;38286.0;647.0;4561.485461324393;4561.485461324393;car;3019.6877392829333;40673;62765
400420;0;2;691653.5113208268;5354415.146314265;691653.5113208268;5354415.146314265;38858.0;75.0;0.0;93.87211959167006;walk;0.0;15124;15124
128249;0;0;704916.8379246425;5364439.933979383;703278.3334432192;5365010.505344948;38355.0;578.0;0.0;2411.62015833747;bicycle;1735.0068065708;309;71416
376507;3;11;713917.850189881;5343916.801553399;713917.850189881;5343916.801553399;38925.0;9.0;0.0;12.255432427216984;walk;0.0;70844;70844
36762;0;2;703265.4933619065;5354331.434402607;703265.4933619065;5354331.434402607;38902.0;32.0;0.0;40.54934754729245;walk;0.0;38967;38967
85784;0;0;711120.9622588777;5377891.548050245;711120.9622588777;5377891.548050245;38879.0;56.0;0.0;70.16266951861913;walk;0.0;76443;76443
429572;3;3;703614.0556415417;5355053.2701729555;703390.8133565026;5354876.630049132;38238.0;697.0;0.0;872.0688281036656;walk;284.6732357878809;29420;67799
315390;0;0;697406.179627914;5373874.053556527;697406.179627914;5373874.053556527;38885.0;51.0;0.0;64.1208374147782;walk;0.0;14714;14714
311453;2;2;703302.361084705;5364561.077853856;702444.6959971401;5363536.123181607;38535.0;401.0;0.0;1674.405112886276;bicycle;1336.4585599983054;74972;17505
175760;0;0;715371.1464361735;5354436.389199318;715371.1464361735;5354436.389199318;38919.0;19.0;0.0;24.11832270609746;walk;0.0;57407;57407
131438;0;1;715756.4282956908;5372217.844933736;702328.9009251796;5364452.810739698;37223.0;1716.0;29640.48174388404;29640.48174388404;car;15511.100777198593;48666;60
225531;0;2;700698.6802332704;5353074.804909414;700698.6802332704;5353074.804909414;38913.0;26.0;0.0;32.628843989131;walk;0.0;57892;57892
16098;1;1;725978.5081425515;5351894.278187978;725978.5081425515;5351894.278187978;38910.0;29.0;0.0;36.66352736471543;walk;0.0;9675;9675
340676;2;7;731745.3594209859;5357445.625482999;733887.5707295006;5357254.641566968;38511.0;429.0;5695.580260805723;5695.580260805723;car;2150.707824533791;47243;37980
393141;1;1;692766.0777840443;5387107.158324938;693755.8487900775;5386150.897454349;38509.0;431.0;0.0;1799.6228533793985;bicycle;1376.256334046621;81091;58790
321041;0;1;711378.6403436793;5381365.787699628;716614.4063992861;5372637.26050025;32060.0;6880.0;11141.909208889305;11141.909208889305;pt;10178.429803231613;11394;48741
316325;3;7;707225.7989962124;5365519.002346863;707225.7989962124;5365519.002346863;38922.0;19.0;0.0;24.973345426604066;walk;0.0;58627;58627
219962;0;0;703424.5661235099;5364221.714532739;703424.5661235099;5364221.714532739;38820.0;121.0;0.0;151.31303547033855;walk;0.0;63223;63223
366030;1;1;692478.1537051944;5405235.104788498;692726.7276364352;5404994.463224682;38595.0;347.0;0.0;434.1691118936878;walk;345.973064743958;21232;16001
345998;1;1;693981.5663745324;5353210.290839169;694835.5082599379;5353118.263905258;38680.0;264.0;0.0;1100.4732540554664;bicycle;858.8863139059362;29848;11322
395986;2;6;714679.2415805964;5353898.153807518;714679.2415805964;5353898.153807518;38923.0;22.0;0.0;28.32366956056389;walk;0.0;68265;68265
260547;0;0;682940.9973044872;5379171.4881790895;682951.8023758451;5378950.224430814;38683.0;262.0;0.0;327.9739742168677;walk;221.52741561216553;36273;40934
328684;0;1;681704.587742354;5375070.303147119;673511.7294323707;5381594.124479704;38063.0;883.0;13082.732379544643;13082.732379544643;car;10472.973410973314;23925;59246
251332;2;6;704804.5533051796;5364564.034348909;704804.5533051796;5364564.034348909;38912.0;34.0;0.0;42.95071433680377;walk;0.0;56566;56566
384190;1;4;696232.795570262;5353818.332785774;694110.1124154909;5356452.01266842;38451.0;496.0;4794.489550105815;4794.489550105815;car;3382.6104564080665;63820;72344
241883;0;2;709003.0893106314;5345767.889167696;709003.0893106314;5345767.889167696;38909.0;38.0;0.0;48.11743581916802;walk;0.0;39597;39597
296461;3;10;733678.9001316098;5351435.367308685;727864.2081814732;5352005.065785294;38195.0;753.0;8191.894258805078;8191.894258805078;car;5842.533596757014;44459;52991
268962;4;14;716560.909136792;5358367.980864994;716560.909136792;5358367.980864994;38931.0;17.0;0.0;22.22088539115047;walk;0.0;81136;81136
121793;0;0;709470.8342476697;5347034.750617832;709470.8342476697;5347034.750617832;38824.0;124.0;0.0;155.38077946757247;walk;0.0;19893;19893
57728;0;0;716528.6865598458;5373950.074336949;716528.6865598458;5373950.074336949;38944.0;6.0;0.0;8.443204138034822;walk;0.0;8011;8011
239227;2;8;733856.3668935291;5354873.623254174;733856.3668935291;5354873.623254174;38933.0;17.0;0.0;21.790157584433874;walk;0.0;62765;62765
197836;1;3;693305.8706325545;5405206.751081676;693305.8706325545;5405206.751081676;38893.0;57.0;0.0;71.51770657881853;walk;0.0;4003;4003
11899;1;1;689328.7179176742;5387905.278756368;689600.8330417238;5389495.345321952;38455.0;495.0;0.0;2062.7032638760897;bicycle;1613.182669050802;67078;64953
349044;1;4;701262.8968352941;5363826.392972872;698354.3096312876;5363176.126916104;38613.0;340.0;3639.9067444206253;3639.9067444206253;car;2980.390153636688;66643;49471
337346;2;6;719075.2928193712;5350333.119546607;719075.2928193712;5350333.119546607;38936.0;18.0;0.0;23.010707409461435;walk;0.0;29616;29616
371501;0;1;715634.1199333477;5354417.193413097;692837.0941199308;5355486.051374547;36368.0;2587.0;39056.43356505719;39056.43356505719;car;22822.06921554994;8121;20413
405039;1;3;690975.8118019989;5367330.035019768;690975.8118019989;5367330.035019768;38917.0;38.0;0.0;47.667145075601006;walk;0.0;7416;7416
422149;0;1;716136.2038620767;5364295.169476743;716632.1887205176;5358861.745088959;38292.0;664.0;6565.193916889211;6565.193916889211;car;5456.01517204321;14487;29426
119833;2;3;732612.579808709;5344802.774093329;729654.9751355969;5346806.5760631375;38549.0;407.0;4389.505759852877;4389.505759852877;car;3572.4848126510956;5364;41098
186376;1;4;703281.9389366154;5364889.977501478;698965.5199533997;5364110.400800835;38144.0;812.0;5425.849266571246;5425.849266571246;car;4386.252691176127;56246;64088
76867;0;0;681597.8835115111;5395972.073122554;681597.8835115111;5395972.073122554;38926.0;30.0;0.0;38.156717993243866;walk;0.0;22432;22432
124836;0;0;705464.3771173368;5361690.863166321;705464.3771173368;5361690.863166321;38898.0;58.0;0.0;72.81792950895499;walk;0.0;45806;45806
437195;1;4;701299.194149443;5364603.258463265;705218.643735666;5370120.188536933;37831.0;1126.0;9551.452270348382;9551.452270348382;car;6767.466475475035;5577;10305
448818;1;3;685528.3629759473;5391213.991430309;685528.3629759473;5391213.991430309;38918.0;39.0;0.0;49.51340100114362;walk;0.0;62127;62127
430339;0;0;697982.190387412;5370450.128541505;697982.190387412;5370450.128541505;38866.0;91.0;0.0;114.9313595274707;walk;0.0;47720;47720
429744;1;3;702933.2762988724;5354291.450297697;702933.2762988724;5354291.450297697;38922.0;35.0;0.0;44.76348625465897;walk;0.0;54201;54201
424664;1;1;693981.5663745324;5353210.290839169;693967.0636729465;5353527.282438123;38629.0;328.0;0.0;410.40071735071524;walk;317.32318251331907;29848;28674
375420;3;11;720183.4662752945;5342866.153136843;720183.4662752945;5342866.153136843;38926.0;31.0;0.0;39.76280405274597;walk;0.0;32124;32124
306363;0;1;726756.3934947713;5359374.4856831655;728503.6895719783;5358347.5451997;38825.0;133.0;0.0;2852.8407033582457;car_passenger;2026.73390902797;838;71132
412109;0;1;731924.7849552215;5351611.958687811;735026.0755431504;5356003.920909584;38184.0;775.0;7696.96237765734;7696.96237765734;car;5376.554237451047;54914;36331
375728;5;13;715544.7830230973;5347604.061110416;715544.7830230973;5347604.061110416;38944.0;16.0;0.0;20.85896698000296;walk;0.0;77604;77604
259426;3;3;682554.5632791752;5398449.210390325;681953.1044874887;5397939.289558609;38737.0;223.0;0.0;929.994842653916;bicycle;788.5251630192593;39585;12936
239688;1;3;708560.0472523455;5365676.989780865;708560.0472523455;5365676.989780865;38937.0;23.0;0.0;29.034700847524256;walk;0.0;21190;21190
114231;3;11;691677.5564481828;5394833.458513973;691677.5564481828;5394833.458513973;38922.0;38.0;0.0;48.301737827594025;walk;0.0;53073;53073
418877;0;0;730028.0193582347;5354581.523790996;730028.0193582347;5354581.523790996;38906.0;55.0;0.0;68.86582967863151;walk;0.0;16975;16975
342768;1;4;711361.6952377318;5354231.007163893;710797.8056283721;5355974.726704467;38642.0;320.0;2599.823017582185;2599.823017582185;car;1832.6290753238109;10640;70775
169104;1;3;685334.1185329414;5376815.70066536;685334.1185329414;5376815.70066536;38931.0;31.0;0.0;38.903177509635064;walk;0.0;66820;66820
159115;1;3;719555.3114956857;5369548.683262968;719555.3114956857;5369548.683262968;38959.0;3.0;0.0;3.9769401192370752;walk;0.0;22067;22067
226100;0;1;693560.1487712772;5358386.0098693445;704066.8755651608;5359583.196448751;37425.0;1538.0;22784.910790142767;22784.910790142767;car;10574.71340638705;40216;37855
400558;0;0;692448.8055215236;5351726.725491292;692448.8055215236;5351726.725491292;38205.0;758.0;0.0;948.0713450186366;walk;0.0;18393;18393
190464;3;9;717009.5365130017;5374485.5707178395;717009.5365130017;5374485.5707178395;38894.0;70.0;0.0;88.698316530762;walk;0.0;6806;6806
190464;3;10;717009.5365130017;5374485.5707178395;717009.5365130017;5374485.5707178395;38964.0;1.0;0.0;0.0;car;0.0;6806;6806
136817;0;0;683760.5798881955;5399298.018398119;683908.2436109742;5398978.784916839;38862.0;103.0;0.0;430.7373441948771;bicycle;351.7308496497386;74714;25180
308870;0;0;692838.7599129089;5355769.210048005;692838.7599129089;5355769.210048005;38927.0;39.0;0.0;48.80690623513954;walk;0.0;43390;43390
277792;1;4;703753.6494682368;5359282.338627115;700065.6697836677;5360169.134469205;38269.0;698.0;8833.228412042465;8833.228412042465;car;3793.0991312306232;29309;46618
410089;6;18;690538.3401830306;5389839.360646339;690538.3401830306;5389839.360646339;38939.0;29.0;0.0;37.1745738476053;walk;0.0;41812;41812
403562;1;5;713161.6008114797;5372390.430117168;713161.6008114797;5372390.430117168;38903.0;65.0;0.0;81.67039490015871;walk;0.0;53846;53846
342768;1;5;710797.8056283721;5355974.726704467;710797.8056283721;5355974.726704467;38962.0;6.0;0.0;8.52706733608405;walk;0.0;70775;70775
324393;2;7;683355.5964190369;5398526.954304973;683108.5578165648;5398871.127625633;38536.0;433.0;1262.0973551652846;1262.0973551652846;car;423.6547483101397;32680;27743
384190;1;5;694110.1124154909;5356452.01266842;694110.1124154909;5356452.01266842;38947.0;23.0;0.0;29.189736157606642;walk;0.0;72344;72344
106494;0;2;703753.6494682368;5359282.338627115;703753.6494682368;5359282.338627115;38921.0;49.0;0.0;61.30745883808176;walk;0.0;29309;29309
422149;0;2;716632.1887205176;5358861.745088959;716632.1887205176;5358861.745088959;38956.0;15.0;0.0;18.878128702957817;walk;0.0;29426;29426
430325;0;0;697794.2798133412;5370464.35042051;697794.2798133412;5370464.35042051;38933.0;39.0;0.0;49.81664589248606;walk;0.0;61790;61790
368054;0;2;698099.2092984588;5391496.799240023;698099.2092984588;5391496.799240023;38581.0;391.0;0.0;489.5579309974122;walk;0.0;67960;67960
35566;0;0;702268.3467223446;5367003.499353634;702588.4934779897;5366347.447180309;38051.0;921.0;0.0;1151.9315769320003;walk;729.9989036117282;44118;54660
200649;1;1;685727.3731409386;5388063.634714566;685758.9285587008;5387942.701975995;38799.0;174.0;0.0;217.8569425786019;walk;124.98188528157067;16401;16399
186376;1;5;698965.5199533997;5364110.400800835;698965.5199533997;5364110.400800835;38956.0;17.0;0.0;21.60834883306398;walk;0.0;64088;64088
92664;0;0;702084.1929334948;5365162.85382632;702084.1929334948;5365162.85382632;38941.0;33.0;0.0;41.836136406673056;walk;0.0;7130;7130
349044;1;5;698354.3096312876;5363176.126916104;698354.3096312876;5363176.126916104;38953.0;23.0;0.0;29.56680279487971;walk;0.0;49471;49471
282290;1;2;717340.5548262468;5372522.692873528;716994.3992562095;5373904.389006557;38734.0;242.0;0.0;2307.7434312822325;car_passenger;1424.3973752764234;79606;43565
154021;1;4;702121.4295393985;5366062.82186473;704324.6740285989;5365670.824842645;38210.0;767.0;4159.175615165883;4159.175615165883;car;2237.8444862222696;56626;23026
398495;2;2;731328.220949239;5359441.273488932;731609.7009681687;5359683.643666153;38591.0;387.0;0.0;483.9351681176568;walk;371.44892497163545;35778;35371
241708;3;9;712282.7800910848;5354356.669367931;712282.7800910848;5354356.669367931;38943.0;35.0;0.0;43.84151653782149;walk;0.0;54211;54211
218319;0;2;701047.1194031734;5364251.269421188;701047.1194031734;5364251.269421188;38902.0;76.0;0.0;95.54057435661021;walk;0.0;60403;60403
154021;1;5;704324.6740285989;5365670.824842645;704324.6740285989;5365670.824842645;38977.0;1.0;0.0;2.0628468451821083;walk;0.0;23026;23026
137693;0;0;683262.3797582961;5379232.679643191;683693.7922493163;5379057.7785705365;38518.0;460.0;0.0;575.7714619662027;walk;465.5181227666106;33444;5894
436808;1;4;709289.6265822299;5371387.877163539;711629.4101442166;5371809.608220959;38621.0;359.0;3031.9268617936173;3031.9268617936173;car;2377.486950907687;71477;5160
373712;0;0;726541.04362572;5344444.775989685;726541.04362572;5344444.775989685;38935.0;45.0;0.0;56.2722536872656;walk;0.0;5698;5698
326839;0;2;685695.7572799097;5379465.582901043;685695.7572799097;5379465.582901043;38903.0;77.0;0.0;96.62457710042771;walk;0.0;26793;26793
404885;0;1;695531.8598470204;5358184.201967463;695427.8220117257;5358387.361042625;38733.0;249.0;821.1564662273983;821.1564662273983;car;228.24872615990668;59669;77158
411310;0;2;735652.1102566379;5354902.350222956;735652.1102566379;5354902.350222956;38890.0;92.0;0.0;115.42654888965062;walk;0.0;37394;37394
277792;1;5;700065.6697836677;5360169.134469205;700065.6697836677;5360169.134469205;38967.0;15.0;0.0;18.90032729272739;walk;0.0;46618;46618
397736;1;3;726680.3091847766;5345166.059811994;726680.3091847766;5345166.059811994;38937.0;46.0;0.0;57.586387915062325;walk;0.0;57689;57689
340676;2;8;733887.5707295006;5357254.641566968;733887.5707295006;5357254.641566968;38940.0;43.0;0.0;54.66341188909664;walk;0.0;37980;37980
130445;5;12;713283.31852185;5372224.305002319;713275.9474888281;5368383.220740415;38198.0;786.0;8570.90517088462;8570.90517088462;car;3841.091334395847;43722;64496
364720;0;1;681718.0166510498;5374641.467413417;688641.4431845802;5369500.044533249;37665.0;1319.0;15308.85511539283;15308.85511539283;car;8623.692028238707;61023;10873
83858;0;2;709600.9390337423;5365808.982422024;709600.9390337423;5365808.982422024;38926.0;60.0;0.0;75.00391941369753;walk;0.0;17158;17158
390829;1;3;684311.5619628866;5369425.840352287;684311.5619628866;5369425.840352287;38953.0;33.0;0.0;41.51895523196796;walk;0.0;8893;8893
233363;0;2;683693.7922493163;5379057.7785705365;683693.7922493163;5379057.7785705365;38903.0;83.0;0.0;104.03184942726561;walk;0.0;5894;5894
112403;0;0;681009.1003637658;5370321.992960107;681009.1003637658;5370321.992960107;38872.0;114.0;0.0;142.9056036386495;walk;0.0;65892;65892
22158;1;3;703737.9353914;5376233.458320316;703737.9353914;5376233.458320316;38921.0;67.0;0.0;84.36595525335696;walk;0.0;36343;36343
257932;1;5;707002.5501578224;5375385.332857493;707002.5501578224;5375385.332857493;38859.0;131.0;0.0;163.92168461776095;walk;0.0;43135;43135
436808;1;5;711629.4101442166;5371809.608220959;711629.4101442166;5371809.608220959;38980.0;11.0;0.0;14.495039117630434;walk;0.0;5160;5160
353610;1;3;717472.9944080258;5373352.718029426;717472.9944080258;5373352.718029426;38918.0;73.0;0.0;92.40445853897221;walk;0.0;44427;44427
162490;1;5;691464.3007974199;5365176.693847745;691464.3007974199;5365176.693847745;38932.0;59.0;0.0;74.83738718344;walk;0.0;38001;38001
434361;0;0;697358.2152924465;5355520.942191975;697358.2152924465;5355520.942191975;38964.0;28.0;0.0;35.14536699980456;walk;0.0;73322;73322
101061;1;1;715559.2313490678;5347740.280309194;716340.9606145109;5348582.060950447;38623.0;369.0;0.0;1539.981181122037;bicycle;1148.7799147089934;77514;9140
372602;1;4;713865.7521642679;5354915.77534342;715929.8739209797;5354391.3589503495;38303.0;690.0;3402.3319295963297;3402.3319295963297;car;2129.697438570048;74552;47433
430798;1;3;710339.3034069163;5368440.712862121;710339.3034069163;5368440.712862121;38969.0;24.0;0.0;30.01613542435443;walk;0.0;79659;79659
428313;1;3;704356.3435878956;5370224.306918969;704356.3435878956;5370224.306918969;38923.0;71.0;0.0;89.86931643989436;walk;0.0;63840;63840
436925;1;4;707076.0070811716;5375416.821679882;709289.6265822299;5371387.877163539;38091.0;904.0;8438.306186784373;8438.306186784373;car;4597.010464555873;43133;71477
263949;1;1;689418.1057416671;5400681.331095355;689418.1057416671;5400681.331095355;38995.0;0.0;0.0;0.0;walk;0.0;32043;32043
334398;2;6;733678.9001316098;5351435.367308685;733678.9001316098;5351435.367308685;38958.0;40.0;0.0;50.81959681713699;walk;0.0;44459;44459
404885;0;2;695427.8220117257;5358387.361042625;695427.8220117257;5358387.361042625;38982.0;18.0;0.0;22.834695309704692;walk;0.0;77158;77158
131438;0;2;702328.9009251796;5364452.810739698;702328.9009251796;5364452.810739698;38939.0;61.0;0.0;76.31775790588227;walk;0.0;60;60
244192;0;1;731894.2634497172;5359327.577176195;715890.1200201518;5354103.557235537;34200.0;4800.0;20240.860136060073;20240.860136060073;pt;16835.17125705847;44226;56858
437195;1;5;705218.643735666;5370120.188536933;705218.643735666;5370120.188536933;38957.0;44.0;0.0;55.54675586603859;walk;0.0;10305;10305
262252;1;1;683274.6554422758;5377487.558739645;681701.4531718136;5377489.430780822;38557.0;444.0;0.0;1853.0648029761917;bicycle;1573.2033842849178;43961;2055
177929;1;4;707137.069436852;5350860.302796123;705567.5331748778;5350694.73360718;38794.0;208.0;1852.7945996039698;1852.7945996039698;car;1578.2449854123047;14077;4497
315558;4;13;693029.867184368;5364697.762313854;689852.4317413069;5363521.081264473;38517.0;485.0;4565.467678783945;4565.467678783945;car;3388.3143724858046;62221;72008
420038;1;3;719656.5457696146;5343788.399319017;719656.5457696146;5343788.399319017;38967.0;35.0;0.0;44.402498831072855;walk;0.0;58715;58715
170159;2;6;692321.8849926107;5405422.745261693;692321.8849926107;5405422.745261693;38980.0;22.0;0.0;28.582166546476998;walk;0.0;19843;19843
170159;2;7;692321.8849926107;5405422.745261693;692321.8849926107;5405422.745261693;39002.0;1.0;0.0;0.0;car;0.0;19843;19843
251018;1;1;702033.2199927534;5364368.198196854;702358.5661998;5363248.0533857;38643.0;360.0;0.0;1502.7984827421428;bicycle;1166.4366902646882;80398;1352
266306;0;1;738393.6028671421;5355640.813013917;738182.192567806;5350094.4586922135;38413.0;591.0;6702.973487109927;6702.973487109927;car;5550.382020775003;37404;43634
175540;0;1;714828.3347280803;5354546.7206389215;715977.2721665613;5352376.895690694;38439.0;565.0;3308.622190452287;3308.622190452287;car;2455.238795614752;52507;12469
436146;0;0;710770.031435045;5381192.614751145;710965.044141799;5381709.091934419;38388.0;619.0;0.0;773.9989481106254;walk;552.0676015110574;4866;45861
226100;0;2;704066.8755651608;5359583.196448751;704066.8755651608;5359583.196448751;38963.0;45.0;0.0;57.38836615340682;walk;0.0;37855;37855
295527;1;4;701299.194149443;5364603.258463265;722137.6209740832;5351058.100183737;36322.0;2688.0;36567.379891471566;36567.379891471566;car;24853.799414643825;5577;32684
410089;6;19;690538.3401830306;5389839.360646339;690396.1082642415;5389866.270053249;38968.0;44.0;224.46980264286657;224.46980264286657;car;144.7550859302054;41812;20820
146295;2;7;706216.5170402948;5347222.555244096;705521.2077249298;5347119.645985277;38919.0;94.0;737.1556452241862;737.1556452241862;car;702.8836031548352;3829;72248
295527;1;5;722137.6209740832;5351058.100183737;722137.6209740832;5351058.100183737;39010.0;3.0;0.0;3.884167853829859;walk;0.0;32684;32684
244192;0;2;715890.1200201518;5354103.557235537;715881.3274181198;5354091.264644056;39000.0;13.0;0.0;22.0;walk;15.113492509169618;56858;56813
404070;3;3;716489.305805351;5371854.143223688;716098.7694555207;5371366.545096297;38357.0;657.0;0.0;821.598782460581;walk;624.7163951539895;26552;38256
371501;0;2;692837.0941199308;5355486.051374547;692837.0941199308;5355486.051374547;38955.0;59.0;0.0;74.96479255079535;walk;0.0;20413;20413
117500;1;3;726541.04362572;5344444.775989685;726541.04362572;5344444.775989685;38992.0;22.0;0.0;28.461560410581146;walk;0.0;5698;5698
376488;1;4;709079.6456054077;5345685.525492593;713774.0324373358;5343756.515192038;38087.0;928.0;8774.934899196807;8774.934899196807;car;5075.268314820926;77883;62393
412109;0;2;735026.0755431504;5356003.920909584;735026.0755431504;5356003.920909584;38959.0;57.0;0.0;72.0145114740346;walk;0.0;36331;36331
420385;0;0;714514.2269884974;5346543.150290811;714514.2269884974;5346543.150290811;39002.0;15.0;0.0;19.671242395326505;walk;0.0;20584;20584
324393;2;8;683108.5578165648;5398871.127625633;683108.5578165648;5398871.127625633;38969.0;48.0;0.0;60.01544462410941;walk;0.0;27743;27743
147537;0;0;710999.1975264046;5351383.191548478;710999.1975264046;5351383.191548478;38928.0;89.0;0.0;112.05142161283958;walk;0.0;38840;38840
96613;0;1;696528.0085153836;5392058.310513373;702163.4416229848;5365451.916796846;36392.0;2626.0;44417.342250321344;44417.342250321344;car;27196.659591006828;56584;35326
364720;0;2;688641.4431845802;5369500.044533249;688641.4431845802;5369500.044533249;38984.0;34.0;0.0;42.504928828839994;walk;0.0;10873;10873
252015;0;0;702515.5991191;5356927.442616038;702694.7804687963;5356343.45373652;38829.0;189.0;0.0;790.9549935728276;bicycle;610.8592043009992;7464;58752
130445;5;13;713275.9474888281;5368383.220740415;713275.9474888281;5368383.220740415;38984.0;34.0;0.0;42.873855627946;walk;0.0;64496;64496
234249;0;0;689302.5984177217;5387520.062963534;689302.5984177217;5387520.062963534;38990.0;30.0;0.0;38.58665182522326;walk;0.0;67159;67159
170159;2;8;692321.8849926107;5405422.745261693;692321.8849926107;5405422.745261693;39003.0;17.0;0.0;21.309250937009132;walk;0.0;19843;19843
356996;0;0;688815.5087626339;5371232.8854638105;688815.5087626339;5371232.8854638105;38825.0;196.0;0.0;246.11458234333475;walk;0.0;19621;19621
277005;0;0;692791.7629567722;5359454.498286506;692791.7629567722;5359454.498286506;38954.0;67.0;0.0;83.89688577992148;walk;0.0;8780;8780
211940;3;3;731966.6440819972;5360255.328410796;733065.5855093675;5360959.861495516;38617.0;404.0;0.0;1684.449316495789;bicycle;1305.38849705989;56228;1749
407038;0;1;689496.988772982;5400942.0575947985;689321.7557300968;5400585.400829688;38885.0;137.0;516.5083920196569;516.5083920196569;car;397.3797521491252;8037;32057
364078;5;16;683613.4974118152;5370082.195213243;682486.6341665967;5368175.591752153;38734.0;288.0;3205.110501186165;3205.110501186165;car;2214.7138711956923;69662;21249
372602;1;5;715929.8739209797;5354391.3589503495;715929.8739209797;5354391.3589503495;38993.0;29.0;0.0;36.45144941007492;walk;0.0;47433;47433
429197;1;1;704144.9191560865;5363878.482875307;704437.47041729;5364066.85821577;38729.0;294.0;0.0;368.2368861178434;walk;347.9533148659037;33130;28988
410089;6;20;690396.1082642415;5389866.270053249;690396.1082642415;5389866.270053249;39012.0;11.0;0.0;14.537436086428285;walk;0.0;20820;20820
444898;1;4;693305.8706325545;5405206.751081676;692039.7653864347;5405136.367912089;38802.0;222.0;1388.8200240463566;1388.8200240463566;car;1268.060047794708;4003;19781
436925;1;5;709289.6265822299;5371387.877163539;709289.6265822299;5371387.877163539;38995.0;29.0;0.0;37.06262097064792;walk;0.0;71477;71477
384759;0;2;703111.7160720597;5356674.229996432;703111.7160720597;5356674.229996432;38919.0;105.0;0.0;132.38223744050174;walk;0.0;11014;11014
315558;4;14;689852.4317413069;5363521.081264473;689852.4317413069;5363521.081264473;39002.0;22.0;0.0;28.379859320346174;walk;0.0;72008;72008
63175;1;3;689883.3262898207;5384038.000274949;689883.3262898207;5384038.000274949;38842.0;184.0;0.0;230.28128124849076;walk;0.0;41801;41801
417926;1;4;727129.9861869074;5347193.26176402;726680.3091847766;5345166.059811994;38756.0;271.0;3268.5855275725603;3268.5855275725603;car;2076.4771033027273;72302;57689
212296;0;0;720515.2434416738;5342739.286012439;720515.2434416738;5342739.286012439;39000.0;27.0;0.0;34.32143480504444;walk;0.0;76603;76603
146295;2;8;705521.2077249298;5347119.645985277;705521.2077249298;5347119.645985277;39013.0;14.0;0.0;18.491953168811904;walk;0.0;72248;72248
367769;0;1;691030.1968982914;5393112.519082479;692053.5082802316;5395421.20604847;38428.0;600.0;3788.0704845993514;3788.0704845993514;car;2525.312196807427;64282;78499
410540;1;3;695494.2101589396;5391183.082819169;695494.2101589396;5391183.082819169;38451.0;577.0;0.0;721.4785429585411;walk;0.0;67970;67970
351584;1;1;690279.3088130839;5367199.465219574;688879.6506157327;5366756.2255740035;38604.0;424.0;0.0;1769.2451836768028;bicycle;1468.1636328482164;79754;8219
284023;1;3;697029.3773905383;5353906.743917763;697029.3773905383;5353906.743917763;38880.0;148.0;0.0;185.81690219560934;walk;0.0;65093;65093
