person_id;activity_index;purpose;start_time;end_time;x;y;facility_id;link_id
154759;0;home;-Infinity;28290.0;705301.935039;5362254.872486;home_154759;45800
136187;0;home;-Infinity;28290.0;676546.609188;5388115.892902;home_136187;28409
234747;0;home;-Infinity;28291.0;690363.788322;5376108.73217;home_234747;52869
249394;1;work;28292.0;53716.0;701461.885184;5364679.185414;work_5212;5577
41674;0;home;-Infinity;28293.0;681377.346449;5398982.174015;home_41674;70378
44346;0;home;-Infinity;28294.0;692462.796223;5405205.443367;home_44346;21232
32165;1;education;28294.0;59207.0;719317.801753;5342811.257409;edu_167;36645
223624;0;home;-Infinity;28295.0;716907.766987;5373468.333699;home_223624;7955
295850;1;other;28296.0;28502.0;733584.27888;5352092.564903;sec_15;1683
267006;1;work;28296.0;65497.0;714176.742323;5354800.3124;work_1932;64056
137940;1;education;28296.0;64634.0;701224.185205;5364936.978961;edu_406;54774
307444;0;home;-Infinity;28298.0;723127.981339;5364728.774109;home_307444;29432
44558;1;education;28298.0;32364.0;689388.495045;5400665.605779;edu_701;32043
158500;0;home;-Infinity;28299.0;693095.072505;5364243.558444;home_158500;76530
329120;0;home;-Infinity;28300.0;692673.004946;5376906.990977;home_329120;75255
26648;0;home;-Infinity;28300.0;692627.624838;5405249.764844;home_26648;73493
157467;0;home;-Infinity;28300.0;702695.181645;5354534.352475;home_157467;2754
143876;0;home;-Infinity;28300.0;735856.911439;5355682.678919;home_143876;80611
218223;1;work;28300.0;50488.0;703133.926946;5364966.198067;work_5219;71416
90920;0;home;-Infinity;28301.0;731301.088881;5359224.249486;home_90920;25366
231229;0;home;-Infinity;28301.0;685111.483281;5398004.058332;home_231229;10023
99083;1;other;28301.0;28526.0;715524.838147;5354359.892051;sec_4393;80788
236771;0;home;-Infinity;28302.0;691822.218933;5395033.244752;home_236771;19063
234097;0;home;-Infinity;28303.0;689881.843166;5389704.538082;home_234097;73814
129826;0;home;-Infinity;28303.0;689030.779055;5367069.865259;home_129826;8274
4382;1;education;28303.0;43616.0;693682.323696;5352813.193337;edu_249;15345
128714;0;home;-Infinity;28304.0;704660.838621;5363824.36975;home_128714;28746
20052;1;education;28304.0;58429.0;702303.828015;5365566.69751;edu_362;17884
365199;1;work;28305.0;58769.0;690456.313013;5376085.57959;work_8642;52871
314267;1;shop;28305.0;28720.0;703457.57141;5355088.596129;sec_1440;24436
167729;1;work;28305.0;44064.0;684517.253507;5376943.613806;work_8282;14396
277246;0;home;-Infinity;28306.0;696990.311013;5363118.657153;home_277246;47077
59697;0;home;-Infinity;28308.0;697649.299564;5355023.602863;home_59697;34993
203575;0;home;-Infinity;28308.0;693254.166213;5394430.384283;home_203575;30645
193950;0;home;-Infinity;28308.0;691731.097857;5366606.898678;home_193950;3193
266484;0;home;-Infinity;28309.0;732693.951344;5351492.902156;home_266484;27002
221125;0;home;-Infinity;28309.0;703451.187546;5355453.819617;home_221125;51680
199509;2;work;28309.0;54469.0;684517.253507;5376943.613806;work_8282;14396
327453;1;work;28310.0;42321.0;684413.140784;5377708.677874;work_8422;23903
87646;1;work;28311.0;45135.0;687720.298407;5377495.951794;work_8078;17587
307940;1;work;28311.0;64760.0;702080.607504;5382519.085509;work_3868;3462
339882;0;home;-Infinity;28312.0;704170.250114;5352841.988703;home_339882;63366
126219;1;education;28313.0;57184.0;702059.757846;5364350.535571;edu_440;80398
173640;0;home;-Infinity;28314.0;735084.393544;5350973.569818;home_173640;22897
107368;2;work;28314.0;65214.0;713043.035422;5368156.678622;work_5932;2625
12342;0;home;-Infinity;28316.0;690934.205086;5405035.10659;home_12342;43131
298386;0;home;-Infinity;28317.0;714547.496306;5353653.181909;home_298386;68259
60156;1;education;28317.0;41187.0;717363.741497;5382046.761277;edu_575;4361
58144;0;home;-Infinity;28318.0;716983.858909;5373134.906019;home_58144;43499
278704;0;work;-Infinity;28318.0;702059.757846;5364350.535571;work_5210;80398
204860;0;home;-Infinity;28318.0;720138.123938;5351978.939301;home_204860;2131
122175;0;home;-Infinity;28318.0;729946.671944;5360221.118535;home_122175;34629
104069;0;home;-Infinity;28318.0;704056.581001;5365860.195385;home_104069;31299
405290;1;other;28318.0;28369.0;715374.632161;5379340.281573;sec_2749;73249
214138;2;home;28319.0;43182.0;726682.922641;5357841.639129;home_214138;38760
180263;0;home;-Infinity;28320.0;712677.327083;5354403.23968;home_180263;48408
73152;1;education;28323.0;62746.0;703537.021817;5365447.120334;edu_389;6206
92018;0;home;-Infinity;28325.0;706756.09253;5384704.62781;home_92018;44726
397097;0;home;-Infinity;28325.0;708679.503677;5344546.452771;home_397097;67689
260082;0;home;-Infinity;28325.0;684056.579742;5377866.938106;home_260082;9065
6179;1;education;28325.0;62132.0;702660.77637;5363995.580794;edu_433;30062
161152;0;home;-Infinity;28326.0;697187.912765;5354466.292141;home_161152;34859
161858;0;home;-Infinity;28327.0;697899.308414;5354373.441181;home_161858;43814
139716;0;home;-Infinity;28327.0;693911.131028;5377552.881005;home_139716;23849
20894;0;home;-Infinity;28328.0;686360.775281;5368789.597908;home_20894;1292
149638;0;home;-Infinity;28328.0;712946.697969;5358197.110487;home_149638;38784
260338;1;work;28328.0;41063.0;685188.843994;5377782.587202;work_8079;42169
255162;1;work;28328.0;40533.0;697405.172148;5354646.54498;work_6823;15285
225038;1;other;28328.0;28328.0;705022.314784;5382191.419434;sec_2446;63668
294163;0;home;-Infinity;28329.0;692466.613766;5395054.826303;home_294163;41437
8263;1;education;28329.0;58891.0;697931.348438;5353843.561456;edu_557;35508
9125;0;home;-Infinity;28332.0;711956.99002;5384471.296959;home_9125;71025
49172;0;home;-Infinity;28332.0;721304.206879;5341136.035591;home_49172;61710
275518;0;home;-Infinity;28332.0;698373.822586;5383477.515487;home_275518;64012
176709;0;home;-Infinity;28332.0;706472.336786;5347067.407337;home_176709;56143
65229;0;home;-Infinity;28333.0;688821.516626;5401829.419995;home_65229;8685
80922;1;education;28333.0;60691.0;702225.456503;5363889.636781;edu_296;44242
85040;0;home;-Infinity;28334.0;696191.662192;5371007.725719;home_85040;67592
118032;0;work;-Infinity;28335.0;714808.309003;5350705.117733;work_654;48587
9364;2;education;28335.0;41060.0;703571.736809;5376150.705774;edu_586;35848
338551;1;shop;28336.0;37854.0;720124.19084;5349548.327542;sec_1143;23589
308437;2;work;28336.0;59034.0;694375.52285;5353778.723508;work_4249;31415
378162;2;home;28337.0;33794.0;694652.380183;5352670.27877;home_378162;17419
280014;1;work;28337.0;45927.0;701461.885184;5364679.185414;work_5212;5577
137716;1;work;28337.0;42946.0;693392.52781;5387291.501249;work_9209;14652
35782;0;home;-Infinity;28338.0;700653.319359;5358195.632002;home_35782;7900
311778;0;home;-Infinity;28338.0;700166.519869;5361089.831921;home_311778;45308
289473;0;home;-Infinity;28338.0;682970.572642;5379038.722931;home_289473;22607
102352;0;home;-Infinity;28339.0;698703.663813;5379535.115029;home_102352;18228
332290;1;work;28339.0;69195.0;685678.981797;5377146.122731;work_9310;47652
302415;1;work;28339.0;42808.0;701461.885184;5364679.185414;work_5212;5577
347195;1;other;28340.0;35257.0;689805.174004;5406912.089757;sec_11753;70289
21304;0;home;-Infinity;28341.0;707542.423268;5365748.481462;home_21304;58641
320003;0;home;-Infinity;28342.0;697348.372081;5355635.2255;home_320003;12620
155516;1;work;28342.0;62844.0;704356.893514;5363809.691476;work_5056;71063
214988;0;home;-Infinity;28343.0;719468.70035;5364741.415702;home_214988;66949
12275;0;home;-Infinity;28343.0;691458.655955;5402259.287693;home_12275;37370
7378;1;education;28343.0;31025.0;717048.91765;5372625.455516;edu_495;80585
60425;0;home;-Infinity;28344.0;714373.49558;5377587.608631;home_60425;31534
179204;0;home;-Infinity;28344.0;735875.822347;5360281.880092;home_179204;74825
84216;1;education;28344.0;57774.0;702059.757846;5364350.535571;edu_440;80398
177871;0;home;-Infinity;28345.0;711925.35297;5352365.689078;home_177871;15112
111667;0;home;-Infinity;28345.0;685115.921422;5383979.097044;home_111667;33824
74585;1;shop;28345.0;33415.0;715708.427714;5371050.305582;sec_1623;49748
46174;0;home;-Infinity;28346.0;685221.009349;5392323.959138;home_46174;635
289008;1;work;28346.0;42933.0;698089.018192;5404135.16048;work_8022;1747
114574;1;work;28347.0;41917.0;682442.699785;5391803.643924;work_9367;36010
5042;0;home;-Infinity;28348.0;686647.648321;5360783.380447;home_5042;20216
213748;0;home;-Infinity;28348.0;711144.84394;5348002.305332;home_213748;74165
152289;0;home;-Infinity;28348.0;694495.111834;5353039.45116;home_152289;53708
124183;0;home;-Infinity;28348.0;694652.380183;5352670.27877;home_124183;17419
61252;1;other;28349.0;28469.0;704791.181743;5370478.102826;sec_592;9348
38169;1;education;28349.0;60297.0;716988.43754;5373294.005128;edu_525;7975
91774;0;home;-Infinity;28350.0;694566.764543;5352169.667711;home_91774;41170
99407;1;work;28350.0;56874.0;714493.856618;5354937.259942;work_833;27832
167733;0;home;-Infinity;28351.0;683863.683386;5377064.14548;home_167733;18034
42068;0;home;-Infinity;28352.0;680505.778362;5398620.046809;home_42068;38351
226909;0;home;-Infinity;28352.0;692041.052295;5366847.033868;home_226909;29666
132482;0;home;-Infinity;28352.0;695212.030493;5358464.748518;home_132482;63282
259595;1;work;28352.0;66321.0;684615.480128;5397675.083647;work_7955;34332
137612;1;shop;28353.0;33565.0;683290.313651;5377442.640022;sec_1840;43961
139474;0;home;-Infinity;28354.0;681065.909741;5373097.796955;home_139474;67909
198356;0;home;-Infinity;28355.0;677927.29392;5379626.332704;home_198356;29283
72150;1;education;28355.0;59008.0;711008.059662;5381422.689176;edu_580;62717
347505;0;home;-Infinity;28356.0;702727.116837;5364743.216789;home_347505;48100
290668;0;home;-Infinity;28356.0;684081.167893;5379042.826427;home_290668;14326
240006;2;home;28356.0;Infinity;714867.99991;5355932.697017;home_240006;13078
228923;1;work;28356.0;43924.0;704568.178713;5369757.506565;work_7674;54347
157542;1;other;28356.0;28356.0;703836.304899;5355450.069614;sec_469;44786
15692;0;home;-Infinity;28357.0;720042.6902;5340268.172942;home_15692;18349
11657;0;home;-Infinity;28357.0;685473.914827;5371126.648628;home_11657;3009
101987;0;home;-Infinity;28357.0;716605.417545;5363260.588495;home_101987;67013
49990;0;home;-Infinity;28358.0;707498.208539;5350260.803943;home_49990;54283
37989;0;home;-Infinity;28358.0;716260.916846;5371946.098686;home_37989;75239
32383;0;home;-Infinity;28358.0;715110.633848;5347604.081723;home_32383;73627
55548;1;education;28358.0;40249.0;704648.747096;5363580.740859;edu_379;60934
43559;0;home;-Infinity;28359.0;689086.56251;5387848.342775;home_43559;44479
277092;1;work;28359.0;58451.0;692223.875897;5356876.293539;work_4431;12831
205429;1;other;28359.0;30688.0;733888.215678;5354942.222597;sec_3574;62765
172665;0;home;-Infinity;28360.0;681800.372245;5392322.642347;home_172665;55678
278611;1;work;28360.0;54443.0;701461.885184;5364679.185414;work_5212;5577
14595;1;education;28360.0;58154.0;714479.272833;5354619.284713;edu_78;26691
87112;0;home;-Infinity;28361.0;677204.649584;5382544.925752;home_87112;43775
36673;0;home;-Infinity;28361.0;704124.181905;5352992.771554;home_36673;43618
13056;0;home;-Infinity;28361.0;691163.967092;5394342.728381;home_13056;74072
92384;1;work;28361.0;28640.0;702727.43136;5366190.40691;work_4518;54660
261476;1;work;28361.0;78866.0;685188.843994;5377782.587202;work_8079;42169
207142;1;work;28361.0;72024.0;714319.477709;5351306.852303;work_694;53359
87850;0;home;-Infinity;28362.0;684394.36184;5378820.835169;home_87850;16357
56606;0;home;-Infinity;28362.0;704091.179663;5356352.885669;home_56606;20662
32451;1;education;28362.0;58743.0;715497.691632;5347405.210668;edu_178;77574
288576;0;home;-Infinity;28363.0;687342.724607;5400959.793736;home_288576;36886
213041;0;home;-Infinity;28363.0;713052.517074;5358339.828629;home_213041;75160
204441;0;home;-Infinity;28363.0;681319.336237;5392341.96445;home_204441;71992
402472;1;leisure;28363.0;35905.0;704201.740478;5363815.615635;sec_2544;28571
274317;0;home;-Infinity;28365.0;729026.59373;5360934.889976;home_274317;73435
163000;0;home;-Infinity;28365.0;711515.011302;5381393.519426;home_163000;4915
231229;1;other;28366.0;28901.0;684930.578883;5397899.967719;sec_2845;58111
201966;0;home;-Infinity;28367.0;692568.649188;5404676.354426;home_201966;5690
226118;2;home;28367.0;29612.0;696252.721411;5359807.125394;home_226118;2680
262531;0;home;-Infinity;28368.0;692695.415688;5375831.744173;home_262531;23478
113985;0;home;-Infinity;28368.0;692538.075464;5396564.452206;home_113985;78742
52728;1;education;28368.0;59466.0;720761.500056;5365501.010085;edu_232;23731
408138;1;shop;28368.0;28848.0;684219.91384;5377305.623881;sec_1836;55598
305677;1;work;28368.0;59096.0;701461.885184;5364679.185414;work_5212;5577
176008;3;home;28368.0;29013.0;716321.639658;5354239.014031;home_176008;21407
66971;0;home;-Infinity;28369.0;684641.411143;5373825.700632;home_66971;69587
58274;1;education;28369.0;59311.0;716935.244062;5373251.006827;edu_511;7975
23772;0;home;-Infinity;28370.0;704892.24208;5373220.986294;home_23772;27840
193305;0;home;-Infinity;28370.0;693425.265608;5358301.906214;home_193305;40214
168097;0;home;-Infinity;28370.0;683961.603699;5377097.744423;home_168097;13089
103452;0;home;-Infinity;28370.0;689969.359991;5358101.315395;home_103452;74658
75424;0;home;-Infinity;28371.0;697651.794664;5353693.137509;home_75424;11346
101922;0;home;-Infinity;28371.0;716730.235728;5364279.005229;home_101922;71820
77748;1;education;28372.0;55246.0;684122.60271;5377739.275213;edu_652;78034
117474;1;other;28372.0;34432.0;714432.460013;5354205.590328;sec_5117;19587
61965;0;home;-Infinity;28373.0;675792.162447;5384595.333896;home_61965;1858
127000;2;home;28373.0;29517.0;696912.839469;5363033.755489;home_127000;78917
190492;0;home;-Infinity;28374.0;720817.698053;5371658.122753;home_190492;47492
226019;0;home;-Infinity;28375.0;695458.483503;5358556.966017;home_226019;59689
117192;0;home;-Infinity;28376.0;716438.998934;5358985.526236;home_117192;60159
112420;0;home;-Infinity;28377.0;685407.649949;5371041.240305;home_112420;10867
379152;1;work;28377.0;63174.0;692166.784887;5356850.156652;work_4436;12829
24019;1;education;28378.0;41870.0;674633.17282;5373798.553817;edu_601;11362
193335;1;other;28378.0;28378.0;699292.877641;5356553.811478;sec_9776;54565
193335;2;work;28378.0;40310.0;699292.877641;5356553.811478;work_6691;54565
321287;0;home;-Infinity;28379.0;714024.671149;5377894.054389;home_321287;28605
286375;0;home;-Infinity;28379.0;704232.09951;5376043.566519;home_286375;56719
33633;1;education;28380.0;63565.0;721449.496932;5365468.642916;edu_231;55781
408681;0;home;-Infinity;28381.0;683761.5327;5368702.167725;home_408681;24226
22846;0;home;-Infinity;28381.0;690786.558661;5367313.498231;home_22846;66100
378127;1;shop;28381.0;29043.0;694391.851176;5352729.320658;sec_1225;15363
295128;1;work;28381.0;36582.0;682598.88049;5391853.712742;work_9423;36010
81991;0;home;-Infinity;28382.0;738338.082838;5344851.80418;home_81991;77212
203230;0;home;-Infinity;28382.0;692611.617946;5395428.809747;home_203230;13615
217638;0;home;-Infinity;28383.0;703469.256418;5367581.143194;home_217638;2397
182920;0;home;-Infinity;28383.0;694579.190129;5353091.124377;home_182920;30463
51549;1;education;28383.0;42531.0;711047.219076;5355371.075063;edu_185;61684
169307;1;work;28383.0;43824.0;692619.30405;5375286.620663;work_8606;22925
83643;0;home;-Infinity;28384.0;705265.887854;5386014.282924;home_83643;39408
58085;0;home;-Infinity;28384.0;717027.068046;5372450.602214;home_58085;13752
51102;0;home;-Infinity;28384.0;720698.874711;5349504.293703;home_51102;72397
226720;1;work;28384.0;51319.0;697921.959844;5355834.657959;work_6682;5027
11639;1;education;28384.0;31088.0;685382.074563;5370999.158193;edu_657;13811
283432;0;home;-Infinity;28385.0;707517.094898;5379481.192771;home_283432;63744
277539;1;work;28385.0;42945.0;702059.757846;5364350.535571;work_5210;80398
54537;0;home;-Infinity;28386.0;701977.581562;5365118.636624;home_54537;70969
74778;1;education;28386.0;41659.0;716988.43754;5373294.005128;edu_525;7975
196353;1;work;28386.0;65372.0;675049.677662;5385622.290266;work_7868;50339
194184;0;home;-Infinity;28387.0;718532.64606;5380480.271171;home_194184;79059
166135;0;home;-Infinity;28387.0;682858.448293;5399080.615388;home_166135;73581
50711;1;education;28387.0;58926.0;736029.160943;5359603.715967;edu_149;10207
85433;0;home;-Infinity;28388.0;715940.657341;5371905.177563;home_85433;81403
66885;0;home;-Infinity;28388.0;688920.065253;5375307.421803;home_66885;58087
31340;0;home;-Infinity;28388.0;707525.328601;5351030.337357;home_31340;29764
13290;0;home;-Infinity;28388.0;693407.677982;5395551.396778;home_13290;40821
222263;1;work;28388.0;43109.0;694099.570264;5370658.714465;work_5693;77681
47293;0;home;-Infinity;28389.0;714836.157645;5354223.55895;home_47293;68314
26512;0;home;-Infinity;28389.0;694004.148348;5406515.824504;home_26512;14087
143344;0;home;-Infinity;28392.0;734266.273867;5350335.382803;home_143344;14508
54471;0;home;-Infinity;28393.0;703348.235042;5364892.452235;home_54471;8937
67818;0;home;-Infinity;28394.0;738602.047911;5350041.488013;home_67818;6295
29006;0;home;-Infinity;28394.0;715911.30492;5354396.918815;home_29006;47433
297843;1;work;28394.0;65165.0;715964.284155;5354264.977259;work_812;37325
125100;1;work;28394.0;51746.0;703875.945794;5359588.299606;work_5086;33984
297739;0;home;-Infinity;28395.0;715844.700458;5350297.133501;home_297739;14590
240614;0;home;-Infinity;28395.0;715598.053429;5355675.982919;home_240614;11032
335196;0;home;-Infinity;28397.0;716731.863735;5356078.82057;home_335196;77813
212841;0;home;-Infinity;28397.0;715411.841258;5347515.221886;home_212841;77570
149403;0;home;-Infinity;28398.0;714553.270486;5346312.882662;home_149403;13016
45033;2;home;28398.0;34161.0;689163.182862;5400475.612347;home_45033;3667
186653;1;other;28398.0;28921.0;702780.285;5363801.517489;sec_8122;12332
167044;1;work;28398.0;41600.0;685334.043795;5377774.437152;work_8299;55606
239008;0;home;-Infinity;28399.0;733897.654736;5351710.391708;home_239008;204
66673;0;home;-Infinity;28400.0;691056.979053;5393079.297957;home_66673;64282
255596;0;home;-Infinity;28401.0;697222.694174;5355063.856183;home_255596;34904
240753;0;home;-Infinity;28401.0;714914.877281;5353900.034152;home_240753;71507
100704;0;home;-Infinity;28401.0;732054.678408;5357759.714274;home_100704;44413
31026;1;education;28401.0;42647.0;727326.815596;5344253.935689;edu_120;47672
426608;0;home;-Infinity;28402.0;702296.353892;5363125.124912;home_426608;58842
213983;0;home;-Infinity;28402.0;715944.300951;5344209.106087;home_213983;50735
145786;0;home;-Infinity;28402.0;715229.025397;5355503.177533;home_145786;27878
109692;0;home;-Infinity;28402.0;717025.941783;5375735.536887;home_109692;75796
88476;1;other;28402.0;28723.0;691370.93635;5381140.058269;sec_2977;70860
201564;1;work;28402.0;45230.0;689486.397558;5404764.669127;work_8792;35121
117248;0;home;-Infinity;28403.0;714736.876576;5354167.262203;home_117248;68312
30851;1;education;28403.0;40047.0;727268.099705;5344242.728793;edu_127;16873
256449;1;work;28403.0;62858.0;690841.343388;5367101.414659;work_7096;48850
23924;1;education;28403.0;61450.0;682412.651179;5394068.197252;edu_598;69447
163590;1;work;28403.0;56451.0;703849.318219;5365121.488423;work_5038;30587
87068;0;home;-Infinity;28404.0;678462.702971;5385849.530629;home_87068;22975
100346;0;home;-Infinity;28404.0;732442.996126;5342074.704819;home_100346;59424
196316;1;work;28404.0;60208.0;675049.677662;5385622.290266;work_7868;50339
52648;0;home;-Infinity;28405.0;721545.124198;5365392.339673;home_52648;36627
119665;0;home;-Infinity;28405.0;732191.44766;5341817.63536;home_119665;32668
103076;0;home;-Infinity;28405.0;696080.169446;5354277.85684;home_103076;41775
155834;1;work;28405.0;68867.0;703057.378665;5363503.112334;work_4576;157
217893;0;home;-Infinity;28406.0;703943.875129;5362888.841453;home_217893;277
207874;0;home;-Infinity;28406.0;715372.033718;5354277.187714;home_207874;44469
121266;0;home;-Infinity;28406.0;709701.708213;5359781.489822;home_121266;5996
56624;1;education;28406.0;43271.0;703946.829993;5355447.887217;edu_459;44786
242155;1;work;28406.0;43244.0;721122.610825;5341014.889315;work_2236;57866
11476;1;education;28407.0;58828.0;685619.116209;5377859.326745;edu_650;28790
91486;0;home;-Infinity;28408.0;717090.2288;5362527.008782;home_91486;6881
325748;0;home;-Infinity;28408.0;679895.939976;5382575.732451;home_325748;80074
380905;0;home;-Infinity;28409.0;704781.671208;5363972.123728;home_380905;33108
41955;1;education;28409.0;59326.0;681623.673253;5398107.472631;edu_622;13537
68262;0;home;-Infinity;28410.0;714662.79946;5352065.509395;home_68262;81309
56181;0;home;-Infinity;28410.0;700135.735;5363483.585;home_56181;67825
353071;0;home;-Infinity;28410.0;720230.520702;5371375.571237;home_353071;25707
233077;0;home;-Infinity;28410.0;684994.863436;5379513.511731;home_233077;80062
160205;0;home;-Infinity;28411.0;717294.031376;5373163.815285;home_160205;17475
18156;0;home;-Infinity;28412.0;722028.00531;5365669.183983;home_18156;36967
145129;0;home;-Infinity;28412.0;715545.212509;5354488.760613;home_145129;8141
18156;1;home;28412.0;62612.0;722028.00531;5365669.183983;home_18156;36967
163542;1;education;28412.0;Infinity;702059.757846;5364350.535571;edu_440;80398
329265;1;work;28413.0;58289.0;690335.338222;5375957.436229;work_8637;52861
9850;0;home;-Infinity;28414.0;681836.975161;5394227.53325;home_9850;68908
269792;0;home;-Infinity;28414.0;720746.440107;5339979.985428;home_269792;18353
13260;0;home;-Infinity;28414.0;697575.123557;5392929.765005;home_13260;56837
367752;1;shop;28414.0;28827.0;691522.743698;5401401.193932;sec_1929;673
37956;0;home;-Infinity;28415.0;716317.360534;5372734.301932;home_37956;53167
181046;0;home;-Infinity;28415.0;733594.977048;5367755.693245;home_181046;5569
46816;0;home;-Infinity;28416.0;734900.14109;5351273.434099;home_46816;26291
148664;0;home;-Infinity;28416.0;735687.709244;5357891.087145;home_148664;53365
47196;0;home;-Infinity;28417.0;714818.014846;5354136.843555;home_47196;32780
17000;0;home;-Infinity;28417.0;717111.502827;5344634.228847;home_17000;41046
185592;1;work;28418.0;28418.0;703133.926946;5364966.198067;work_5219;71416
185592;2;work;28418.0;30904.0;703133.926946;5364966.198067;work_5219;71416
183428;2;other;28420.0;28420.0;694592.854702;5352621.48733;sec_7114;20487
183428;3;work;28420.0;63168.0;694592.854702;5352621.48733;work_4029;20487
69518;0;home;-Infinity;28421.0;727132.01792;5344015.154504;home_69518;20302
208269;2;other;28421.0;28725.0;716905.552695;5357029.489828;sec_3972;13761
294939;0;home;-Infinity;28422.0;681446.759474;5391967.324206;home_294939;12262
292926;0;home;-Infinity;28422.0;693672.031358;5382165.567286;home_292926;79283
53380;1;education;28422.0;63177.0;693792.628903;5353015.39327;edu_240;47359
201313;0;home;-Infinity;28423.0;694271.335466;5379067.165129;home_201313;52270
122041;0;home;-Infinity;28423.0;726742.052781;5359439.240563;home_122041;9609
281135;0;home;-Infinity;28424.0;697808.588132;5370610.555342;home_281135;3833
271712;0;home;-Infinity;28424.0;732177.582207;5358982.59762;home_271712;15697
232434;1;work;28425.0;43605.0;684517.253507;5376943.613806;work_8282;14396
108215;1;education;28425.0;32430.0;700593.127382;5363667.379971;edu_421;72340
98348;0;education;-Infinity;28427.0;702225.456503;5363889.636781;edu_296;44242
92027;0;home;-Infinity;28427.0;708742.682256;5384882.266632;home_92027;4203
98348;1;education;28427.0;36407.0;702225.456503;5363889.636781;edu_296;44242
233171;1;work;28427.0;42714.0;683881.112617;5378726.818081;work_8253;42909
57775;0;home;-Infinity;28429.0;716053.19689;5371649.120892;home_57775;6061
267100;0;home;-Infinity;28429.0;714613.685117;5354603.162567;home_267100;26693
394731;1;shop;28430.0;28737.0;681472.511144;5392121.453819;sec_2100;12275
344454;0;home;-Infinity;28431.0;720012.095883;5367536.361318;home_344454;28315
302488;0;home;-Infinity;28431.0;706479.641583;5348854.948898;home_302488;66348
29602;0;home;-Infinity;28433.0;715547.804482;5360064.346507;home_29602;60833
282597;0;home;-Infinity;28433.0;716176.760724;5372484.223487;home_282597;18495
72514;0;home;-Infinity;28434.0;704193.867685;5363399.630085;home_72514;16105
235138;0;home;-Infinity;28434.0;692259.997;5404118.315095;home_235138;5868
178187;0;home;-Infinity;28434.0;707473.077187;5350575.74066;home_178187;54285
109228;1;work;28434.0;65447.0;695962.526197;5353870.766584;work_4020;10101
64187;0;home;-Infinity;28435.0;683724.111465;5368464.851136;home_64187;75986
22669;0;home;-Infinity;28435.0;697711.883763;5354649.190069;home_22669;1097
256283;1;work;28435.0;42654.0;691428.891439;5366679.162473;work_7098;66048
303689;0;home;-Infinity;28436.0;735732.79659;5357861.50686;home_303689;53365
161464;0;home;-Infinity;28436.0;696106.111439;5360896.567365;home_161464;69135
66950;0;home;-Infinity;28437.0;684595.793202;5373859.829502;home_66950;69587
35946;1;education;28438.0;58472.0;704599.428648;5363879.592584;edu_414;30753
33782;1;education;28438.0;39639.0;702592.123885;5382018.132751;edu_235;25681
400332;0;home;-Infinity;28439.0;698699.168878;5350695.660581;home_400332;19032
252514;1;other;28439.0;28612.0;687209.231769;5366773.966924;sec_8769;78489
13014;1;education;28440.0;60626.0;691986.173039;5395364.844459;edu_705;69256
64526;0;home;-Infinity;28441.0;689761.40395;5389742.789931;home_64526;41690
51473;0;home;-Infinity;28441.0;712019.287893;5365424.034826;home_51473;44979
255820;0;work;-Infinity;28441.0;696566.00785;5354171.107889;work_6707;14871
66028;1;education;28441.0;61712.0;694412.797584;5385391.846779;edu_690;58617
38967;0;home;-Infinity;28442.0;697725.088555;5353715.035449;home_38967;28698
156890;2;leisure;28442.0;28856.0;702010.321293;5364524.897459;sec_2571;31252
100583;1;work;28442.0;59978.0;717396.811582;5358205.950033;work_2046;33074
216242;0;home;-Infinity;28443.0;694113.894147;5352759.567079;home_216242;30717
47606;1;education;28443.0;45319.0;715196.782781;5353598.592268;edu_72;68287
109982;0;home;-Infinity;28444.0;698504.693451;5376031.329781;home_109982;32097
1180;1;education;28444.0;28688.0;716445.123699;5356795.308832;edu_91;54969
109628;2;work;28444.0;69844.0;712976.185024;5379545.408428;work_7185;45895
233851;0;home;-Infinity;28445.0;686325.855056;5386592.179672;home_233851;52887
182990;0;home;-Infinity;28445.0;694551.61242;5352468.435456;home_182990;13310
156716;0;home;-Infinity;28445.0;700217.642125;5360389.887953;home_156716;10357
27815;2;education;28446.0;61386.0;681090.732988;5392285.959354;edu_733;48356
198167;1;work;28446.0;40880.0;687143.084386;5377646.840651;work_8094;36807
386084;0;home;-Infinity;28447.0;716222.375863;5375250.251297;home_386084;48490
73100;1;other;28448.0;29269.0;703898.735154;5364062.177023;sec_7663;75301
38122;1;education;28448.0;57843.0;716988.43754;5373294.005128;edu_525;7975
187724;1;other;28448.0;28448.0;698278.817297;5360944.890083;sec_7909;33088
72201;2;work;28449.0;53604.0;708568.426922;5383776.188458;work_4399;81193
287587;1;work;28449.0;59565.0;684950.595999;5377358.747284;work_8086;38158
248374;0;home;-Infinity;28450.0;699934.866585;5386774.18855;home_248374;68172
230954;0;home;-Infinity;28450.0;682368.522781;5398511.677775;home_230954;30575
188904;0;home;-Infinity;28450.0;703202.63848;5355229.901703;home_188904;4471
181068;0;home;-Infinity;28450.0;730456.837429;5365396.777556;home_181068;33038
144670;0;home;-Infinity;28450.0;717026.578251;5351413.525385;home_144670;5075
258498;1;other;28450.0;29134.0;684576.600068;5378164.625287;sec_630;58002
92451;1;education;28452.0;48518.0;702059.757846;5364350.535571;edu_440;80398
195481;2;work;28452.0;59840.0;691061.874235;5367101.780878;work_7082;68461
188030;0;home;-Infinity;28453.0;704127.536873;5355976.109621;home_188030;20658
389253;0;home;-Infinity;28454.0;685990.662797;5378323.33849;home_389253;80983
