person_id;utility
309857;NaN
309864;NaN
309870;NaN
3099;NaN
309911;NaN
30992;NaN
309925;NaN
309937;NaN
309949;NaN
310043;NaN
310063;NaN
310095;NaN
310110;-0.4267886867723414
310151;NaN
310208;NaN
31026;NaN
310296;NaN
310303;NaN
310318;NaN
310319;2.136614256027763
310327;NaN
310369;NaN
310370;NaN
310389;NaN
310418;NaN
310422;NaN
310448;NaN
310449;NaN
310468;NaN
310474;NaN
310480;NaN
310622;NaN
310645;NaN
310699;NaN
310752;NaN
310829;NaN
310837;NaN
310846;NaN
310866;NaN
310882;NaN
310883;1.6288016170973398
310890;NaN
3109;NaN
310936;NaN
310939;NaN
31095;NaN
311;NaN
311005;NaN
311007;NaN
311020;NaN
311025;NaN
311053;NaN
311094;NaN
311102;NaN
311115;NaN
31112;NaN
311129;NaN
31117;-2.5451145888364604
311175;NaN
311182;NaN
311185;1.070185477517144
311191;NaN
311217;0.5186409292685434
311221;NaN
31128;NaN
311294;NaN
311310;NaN
311315;NaN
311335;NaN
31134;NaN
311367;NaN
311389;NaN
311424;NaN
311453;NaN
311474;NaN
311492;NaN
311497;NaN
311503;NaN
31155;NaN
311550;NaN
311552;NaN
311564;NaN
311567;NaN
311571;NaN
311598;-1.9146484343865953
311637;NaN
311670;NaN
311675;NaN
311690;NaN
311701;NaN
311732;NaN
311741;NaN
311770;NaN
311778;NaN
311781;NaN
311804;NaN
311825;NaN
311849;NaN
311860;NaN
311875;NaN
311911;NaN
311916;NaN
31195;NaN
312000;NaN
312018;NaN
312045;NaN
312047;NaN
312060;NaN
312093;NaN
31213;NaN
312130;NaN
312149;NaN
312169;NaN
312175;NaN
312198;NaN
312199;NaN
312200;NaN
312205;NaN
31221;NaN
312225;NaN
312226;NaN
312231;NaN
312246;NaN
312280;NaN
312292;NaN
312308;NaN
312309;NaN
312336;NaN
312337;NaN
312367;NaN
312394;NaN
312420;NaN
312455;NaN
312460;NaN
312520;NaN
312542;NaN
312565;NaN
312567;NaN
312660;NaN
312667;NaN
312698;NaN
31271;NaN
312737;NaN
312744;NaN
312752;NaN
312755;NaN
312833;NaN
312874;NaN
312881;NaN
312883;NaN
31291;NaN
312928;NaN
312952;NaN
312959;3.661944160685637
312992;NaN
312997;NaN
313001;NaN
313004;0.0
313011;NaN
313013;NaN
313017;NaN
313106;NaN
313123;NaN
313188;NaN
313200;NaN
313220;NaN
313236;NaN
313253;NaN
313268;-2.3680978685068563
313284;NaN
313328;NaN
313330;NaN
313391;NaN
313397;-2.6082138160018467
31340;NaN
313418;5.341928239591413
313420;NaN
313448;NaN
313466;NaN
313470;NaN
313482;NaN
313493;NaN
313506;NaN
313512;NaN
313515;NaN
313524;NaN
313534;NaN
31355;NaN
313556;-2.8996428991194687
31356;NaN
313578;NaN
313617;NaN
313626;NaN
313655;NaN
313656;NaN
313676;NaN
313682;-1.909477313599775
313703;NaN
313722;NaN
313765;NaN
313797;NaN
313798;NaN
313800;NaN
313813;NaN
313818;NaN
313823;NaN
313824;NaN
313832;NaN
313856;-0.05854032477852855
313886;NaN
313897;NaN
3139;NaN
313901;NaN
313904;NaN
313947;NaN
31396;1.2442684965322546
313988;NaN
314037;NaN
314050;NaN
314056;NaN
314111;NaN
314129;NaN
314133;NaN
314190;NaN
314258;NaN
314259;NaN
314267;NaN
314273;6.249452556662012
314312;NaN
314314;NaN
31432;NaN
31433;NaN
314351;NaN
314369;NaN
314401;NaN
314411;NaN
314417;NaN
314435;0.30316101039748466
314464;0.0
31449;NaN
314517;NaN
314566;NaN
314646;NaN
314651;NaN
314679;NaN
314698;NaN
314699;NaN
314703;0.0
314714;NaN
31476;NaN
314772;NaN
314784;-0.14829398476509326
314804;1.1686005842411935
314814;NaN
314815;NaN
314848;NaN
314933;NaN
314944;NaN
314947;NaN
315001;NaN
315035;NaN
315083;-0.6764809054359731
315119;NaN
315145;NaN
315158;NaN
315182;NaN
315189;NaN
315204;NaN
315233;NaN
315279;NaN
315292;NaN
315297;-0.35639559737428583
315302;NaN
315324;NaN
315352;NaN
315390;NaN
315402;NaN
315420;NaN
315447;NaN
315489;NaN
315506;0.0
315507;7.274871192044122
315532;NaN
315558;NaN
315583;NaN
315590;NaN
31561;NaN
315628;NaN
315667;NaN
315669;NaN
315673;NaN
315684;NaN
315699;NaN
315706;NaN
315726;NaN
315731;NaN
315732;-4.579561816664437
315742;NaN
31575;NaN
315760;NaN
315762;NaN
315801;NaN
315808;NaN
315809;NaN
315866;NaN
31587;NaN
315900;NaN
315914;NaN
31592;NaN
315924;NaN
315927;NaN
315955;NaN
315966;NaN
315978;NaN
315983;NaN
315996;NaN
315998;NaN
316033;NaN
316054;NaN
316083;NaN
316089;NaN
316093;NaN
316099;NaN
316132;NaN
316169;NaN
316176;NaN
316200;NaN
316264;NaN
316265;NaN
316271;NaN
316284;NaN
316285;NaN
316325;NaN
316341;0.0
316352;NaN
316381;NaN
316383;NaN
316395;NaN
316457;NaN
316469;NaN
31647;NaN
316479;NaN
316484;1.5743920540854976
316486;NaN
316489;NaN
316515;NaN
316528;NaN
316533;NaN
316545;NaN
316550;NaN
316553;NaN
316554;NaN
316571;-1.9844721037102495
316593;NaN
316600;NaN
316612;NaN
316632;NaN
316646;NaN
316663;NaN
31668;NaN
316682;NaN
316683;9.101042755245839
316714;NaN
31672;NaN
316724;NaN
316765;NaN
316781;NaN
316782;NaN
316807;NaN
316827;NaN
316840;NaN
316872;NaN
316890;NaN
316906;6.031292224226869
316924;NaN
316941;NaN
316960;NaN
316998;8.781886249614967
317018;8.552361874160642
317020;NaN
31706;NaN
317069;NaN
317082;NaN
317099;NaN
317121;NaN
317135;NaN
317143;NaN
317145;NaN
317149;NaN
317155;NaN
317173;NaN
317232;NaN
317237;NaN
317260;NaN
317265;-2.565219906526277
317295;NaN
317300;NaN
317323;NaN
317334;NaN
317338;NaN
317356;NaN
317414;7.587236591582772
317430;NaN
317469;NaN
317481;NaN
317487;NaN
317526;NaN
317558;NaN
317567;NaN
317594;4.935833326567332
317609;NaN
317643;NaN
317704;NaN
317726;NaN
317739;NaN
317754;-0.9126069830173235
317758;NaN
317761;NaN
317824;NaN
317897;NaN
317904;NaN
317905;NaN
317915;NaN
317945;NaN
317951;NaN
317952;NaN
318010;NaN
318060;NaN
318074;NaN
318098;NaN
318157;NaN
318171;NaN
318186;NaN
318195;NaN
318243;0.0
318260;NaN
318275;NaN
318299;NaN
318304;-3.540642207317598
318327;NaN
318341;NaN
318353;NaN
318355;NaN
318378;NaN
318386;NaN
318400;NaN
318401;NaN
318441;NaN
31845;NaN
318468;NaN
318527;NaN
31858;NaN
318587;NaN
318609;0.6558217877137279
318624;NaN
31863;NaN
318684;NaN
318704;NaN
318717;NaN
318734;NaN
318740;NaN
318749;2.9077910642866045
318754;NaN
318774;NaN
318776;NaN
31881;NaN
31882;NaN
318834;NaN
318841;NaN
318846;NaN
318857;NaN
318875;NaN
318892;NaN
318898;NaN
318905;NaN
318912;NaN
318918;NaN
318925;NaN
318959;NaN
318974;NaN
318975;NaN
318991;7.342136791167336
3190;NaN
319020;NaN
319056;4.3264633882586425
319060;NaN
319069;NaN
319092;NaN
319122;NaN
319159;NaN
319183;NaN
319190;NaN
319200;NaN
319209;NaN
319233;NaN
319234;NaN
319235;NaN
319238;NaN
319278;NaN
319279;NaN
319283;NaN
319324;0.0
319343;NaN
319349;NaN
319350;11.68154769155622
319353;NaN
319377;NaN
319380;NaN
319384;NaN
319388;NaN
319424;0.8547406857089628
319435;NaN
319440;NaN
319472;NaN
319484;NaN
319486;NaN
319488;NaN
319503;NaN
319513;7.362761031235888
319516;0.03370413205653833
319518;NaN
319554;NaN
319583;NaN
319640;NaN
319650;NaN
319675;NaN
319676;NaN
319687;NaN
3197;NaN
31970;NaN
319707;NaN
319838;0.7217891795971579
319852;NaN
31986;NaN
319924;NaN
31994;NaN
319954;NaN
319963;NaN
319975;NaN
319982;NaN
319989;NaN
31999;NaN
319990;NaN
320002;NaN
320003;NaN
320020;NaN
320034;NaN
320081;NaN
320161;NaN
320182;NaN
320208;NaN
320217;NaN
320228;NaN
320234;0.0
320238;NaN
320250;NaN
320268;NaN
320284;NaN
320293;NaN
320305;NaN
320306;3.6537822501060937
320317;NaN
320370;NaN
32038;NaN
320422;NaN
320428;NaN
320432;0.0
320458;0.10771729667843127
320486;NaN
320511;NaN
320550;NaN
320619;0.9692000159613061
320629;NaN
320637;NaN
320658;6.171001870403831
320683;NaN
32070;NaN
320719;NaN
320727;-0.4885382699855021
320767;NaN
320778;NaN
320794;NaN
320834;NaN
320840;NaN
320894;NaN
320896;NaN
320909;NaN
320911;NaN
320926;NaN
320933;NaN
320936;NaN
320945;NaN
320967;NaN
320975;NaN
321005;4.726412163128973
321016;NaN
321017;6.583877772478033
321020;NaN
321041;NaN
321045;NaN
321078;NaN
321116;NaN
321121;NaN
321124;NaN
321138;NaN
321147;NaN
321163;NaN
321199;NaN
321236;NaN
321257;NaN
321287;NaN
321314;NaN
321320;6.664526288726861
321323;NaN
321347;NaN
321378;NaN
321384;NaN
321394;NaN
321409;NaN
321414;NaN
32146;NaN
32148;NaN
321524;NaN
32155;NaN
321579;NaN
321582;NaN
321588;NaN
3216;NaN
321605;NaN
321636;11.496209939277126
321645;NaN
32165;NaN
321665;NaN
321666;NaN
321683;NaN
32169;NaN
321707;NaN
321740;NaN
321744;NaN
321778;NaN
321781;NaN
321784;NaN
321824;NaN
321851;NaN
321853;NaN
321854;NaN
321860;NaN
321866;NaN
321879;NaN
321915;1.445211754294668
321923;NaN
321935;NaN
321962;NaN
321979;NaN
321990;NaN
321999;4.715954264810549
322015;NaN
322016;NaN
322026;NaN
322085;NaN
322100;NaN
322133;NaN
322137;0.35881228626738326
322164;2.806006267555998
322179;NaN
322189;NaN
322246;0.4428937456792994
322251;NaN
322258;NaN
322280;NaN
322299;-1.0495499443762135
322307;NaN
322308;NaN
322316;NaN
322321;NaN
322366;NaN
322417;NaN
32248;NaN
322497;NaN
322530;NaN
322573;NaN
322605;NaN
322607;NaN
322636;NaN
32264;NaN
322640;NaN
322644;NaN
322714;NaN
322716;8.367691203937675
322769;NaN
322784;NaN
322799;NaN
322817;6.2895968593122
32282;NaN
32284;NaN
322845;3.131240053133812
322870;NaN
322882;NaN
322885;NaN
322959;2.1375559818073655
322979;NaN
322995;NaN
323033;NaN
323064;NaN
323083;NaN
323086;-2.701971047573975
323089;NaN
32309;NaN
323110;NaN
323159;NaN
323185;NaN
323193;NaN
323205;NaN
32322;NaN
323226;NaN
323228;NaN
323234;NaN
323248;NaN
323266;NaN
32327;NaN
323281;NaN
323341;NaN
323351;NaN
323387;NaN
32339;3.791588680380795
323393;NaN
323416;NaN
323463;0.0
323500;NaN
323526;NaN
323532;NaN
323561;NaN
323586;NaN
323588;NaN
323601;NaN
323617;NaN
323674;NaN
323675;NaN
323677;NaN
323705;NaN
323707;NaN
32371;NaN
323714;NaN
323717;NaN
323724;NaN
323763;NaN
323766;NaN
32378;NaN
323797;NaN
323819;NaN
32383;NaN
323857;NaN
323864;NaN
323883;NaN
323901;NaN
323902;NaN
323928;NaN
32393;NaN
323933;NaN
323947;NaN
32395;NaN
323951;NaN
323961;NaN
323963;NaN
323974;1.4182600564369943
323998;NaN
32400;NaN
324001;NaN
324035;NaN
324036;NaN
324071;NaN
324120;5.919472158652669
324135;-0.9157617563553903
324145;NaN
324175;NaN
324188;NaN
3242;NaN
32420;NaN
324200;NaN
324215;NaN
324236;NaN
324246;NaN
324247;NaN
324292;NaN
324301;NaN
324314;NaN
324342;NaN
324393;NaN
324402;NaN
324408;NaN
324426;NaN
324428;NaN
324435;NaN
324466;NaN
32451;-0.9027619190332323
324542;NaN
324557;NaN
324571;NaN
32462;NaN
324641;NaN
324649;NaN
32468;NaN
324702;NaN
324703;NaN
324724;NaN
324758;0.9729856467510749
324759;NaN
324764;NaN
324798;NaN
324804;NaN
324829;NaN
324838;NaN
324845;NaN
324859;NaN
324862;NaN
324886;NaN
324896;NaN
324943;NaN
324949;NaN
3250;NaN
325021;NaN
325032;NaN
325038;NaN
325042;11.429639121671066
325043;NaN
325047;NaN
32505;NaN
325107;NaN
325127;NaN
32513;NaN
325158;-2.1016634026628056
325165;NaN
325189;NaN
32522;NaN
325236;NaN
325241;NaN
325246;NaN
325247;NaN
325268;-4.166448432469552
325295;NaN
325349;0.0
325367;NaN
325372;NaN
325375;NaN
325384;NaN
325387;NaN
325388;NaN
325402;NaN
325436;NaN
325462;NaN
325469;NaN
325478;NaN
325526;NaN
325533;NaN
325537;NaN
325546;NaN
325561;NaN
325593;NaN
3256;NaN
325611;NaN
325617;NaN
32565;NaN
32566;NaN
325662;NaN
325667;NaN
325677;NaN
325700;NaN
32571;NaN
325725;NaN
325732;NaN
325737;NaN
325748;NaN
325774;NaN
325829;NaN
325832;NaN
325849;NaN
325864;NaN
325885;NaN
325886;NaN
325917;NaN
325921;NaN
325924;NaN
325949;NaN
325967;NaN
325976;NaN
325992;NaN
326002;NaN
326053;NaN
32607;NaN
326070;NaN
326079;NaN
326081;NaN
326082;NaN
326093;NaN
326125;NaN
32613;NaN
326130;NaN
326140;NaN
32615;NaN
326157;NaN
326187;NaN
326193;NaN
326216;8.879973966191823
326221;NaN
326231;NaN
326237;NaN
326240;NaN
326263;NaN
32629;NaN
326296;NaN
326322;NaN
32634;NaN
326343;NaN
326355;NaN
32641;NaN
326476;0.0
326479;NaN
32648;NaN
32654;NaN
326616;NaN
32662;NaN
32664;NaN
326648;NaN
326661;NaN
326683;NaN
326687;NaN
326702;NaN
326750;NaN
326769;NaN
326804;NaN
326812;NaN
326822;0.0
326823;NaN
326827;NaN
326839;NaN
326872;NaN
326876;NaN
326881;-0.5698184659458998
326890;NaN
326898;NaN
326921;NaN
326922;5.434129268318432
326936;NaN
326937;NaN
326942;NaN
326945;NaN
326956;NaN
32696;3.3975053525742567
326962;NaN
326991;NaN
3270;NaN
327025;NaN
327041;NaN
327045;1.2131646221601509
327127;NaN
327140;NaN
327192;NaN
327234;NaN
327253;NaN
327291;NaN
327296;NaN
327305;-2.4068861358412885
327307;NaN
327332;NaN
327340;NaN
327395;NaN
327398;NaN
327413;NaN
327419;NaN
327437;NaN
327453;NaN
327480;NaN
327500;NaN
327516;NaN
327521;NaN
327543;NaN
327547;NaN
327550;NaN
327570;NaN
327578;NaN
327581;NaN
327616;NaN
32764;NaN
327642;NaN
32768;5.158703629362356
327682;NaN
32769;NaN
327700;NaN
327701;NaN
327707;NaN
327721;NaN
32773;NaN
327756;NaN
327771;NaN
327779;NaN
327786;NaN
327808;0.0
327822;NaN
327873;NaN
32791;NaN
327917;NaN
327929;NaN
327953;NaN
327968;0.0
32797;NaN
328013;NaN
328040;NaN
328047;NaN
328053;NaN
328054;NaN
328094;NaN
3281;NaN
328102;NaN
328116;NaN
328117;NaN
328137;NaN
328146;NaN
32816;NaN
328164;NaN
32818;NaN
328190;NaN
328244;NaN
328263;NaN
328272;NaN
328293;NaN
328334;NaN
328360;NaN
328401;NaN
328432;NaN
328474;NaN
328479;NaN
328483;1.8394762421269548
328497;5.698284994346692
328549;NaN
328556;NaN
328588;NaN
328591;0.0
328599;NaN
328601;8.850971815714523
328608;NaN
328636;NaN
32866;NaN
328660;NaN
328666;NaN
328672;NaN
328684;NaN
328686;NaN
328698;NaN
328710;NaN
328740;NaN
328746;NaN
328757;NaN
32878;1.6005090122775465
328814;NaN
328859;3.6583289279466475
328869;NaN
32887;NaN
328898;NaN
328899;NaN
328903;-0.9359439698549601
328904;NaN
328925;NaN
328966;NaN
328975;NaN
328991;NaN
329000;NaN
329008;NaN
329011;NaN
329019;NaN
329040;NaN
329082;NaN
329093;NaN
329105;NaN
329120;NaN
329155;NaN
32916;NaN
329217;NaN
329224;NaN
329257;NaN
329265;NaN
329340;NaN
329343;NaN
329354;NaN
329367;NaN
329380;NaN
329396;NaN
329400;NaN
329402;7.151692355918922
329415;NaN
32942;NaN
329439;NaN
329478;NaN
329511;NaN
329546;NaN
329553;NaN
32958;NaN
329581;NaN
329606;NaN
329631;NaN
329637;NaN
329659;0.0
329692;2.2183427289772397
329693;NaN
329701;NaN
329705;NaN
329720;NaN
329721;3.9432049452732874
329734;NaN
329751;NaN
329805;NaN
329859;NaN
329883;2.378341352854163
329894;NaN
329915;NaN
329930;NaN
329951;NaN
329989;NaN
330017;NaN
330028;NaN
330035;1.1439336224848555
33004;NaN
330043;NaN
330045;NaN
330057;NaN
330088;NaN
330093;NaN
330103;NaN
33011;NaN
330116;NaN
330143;0.7790601730086746
330162;NaN
330176;NaN
330200;NaN
330203;NaN
330220;-4.103357172646471
330221;NaN
330291;NaN
330339;NaN
330374;NaN
330398;NaN
33040;9.043369702365338
33044;NaN
330449;NaN
330456;NaN
330467;NaN
330474;0.0
330537;NaN
330539;NaN
330548;NaN
330560;NaN
330598;NaN
330647;NaN
330661;NaN
330672;3.310740207749691
330681;NaN
330689;NaN
33069;NaN
330711;NaN
330732;4.910225850720231
330734;NaN
330741;NaN
330745;NaN
330772;NaN
33078;NaN
330812;NaN
330817;NaN
330911;NaN
330915;0.0
330921;NaN
330924;NaN
33093;NaN
330954;NaN
330960;1.8603246999396168
330980;NaN
331069;NaN
331071;NaN
331077;NaN
331100;0.0
331138;NaN
331162;NaN
331173;NaN
331202;NaN
331206;NaN
331258;NaN
331295;NaN
331315;NaN
331319;NaN
331350;NaN
33136;NaN
331398;NaN
331401;NaN
331410;NaN
331415;NaN
331425;NaN
331427;NaN
331434;NaN
331470;NaN
33150;NaN
331524;NaN
331540;NaN
331574;NaN
331596;NaN
331600;NaN
33162;NaN
331630;NaN
331636;NaN
331640;NaN
331653;-4.776405926780923
331665;NaN
331691;NaN
3317;NaN
331716;NaN
331744;NaN
331781;NaN
331798;NaN
331818;NaN
331832;NaN
331873;NaN
331877;7.916683092215821
331915;NaN
331923;0.5461553922139747
331949;NaN
331964;NaN
331966;NaN
331967;NaN
33197;4.619033346127097
3320;NaN
332016;NaN
332024;NaN
332035;NaN
332053;NaN
332056;NaN
332086;NaN
332089;NaN
332094;NaN
332102;NaN
332114;NaN
332116;3.44648793539891
332128;NaN
332142;NaN
332146;NaN
332148;NaN
33216;NaN
332248;NaN
332290;-0.5589209041493721
332297;NaN
332323;NaN
332332;NaN
332334;NaN
332368;NaN
332398;NaN
332400;NaN
332401;NaN
332405;NaN
332477;NaN
332531;0.4184873342692983
332537;NaN
332548;NaN
332552;NaN
332578;NaN
332596;NaN
332601;NaN
332607;NaN
332617;NaN
332619;-2.7738645118632324
332663;NaN
332691;NaN
332699;NaN
332707;NaN
332715;NaN
332740;0.2012698203939567
332741;NaN
332757;NaN
332772;NaN
332785;NaN
332802;NaN
332816;NaN
332835;NaN
332837;NaN
332841;NaN
332842;NaN
332873;NaN
332900;NaN
33295;NaN
332951;NaN
332986;2.3375950257434197
332988;NaN
333006;NaN
33301;NaN
333018;NaN
333030;NaN
333043;NaN
333124;NaN
333125;NaN
333177;NaN
333187;NaN
333196;NaN
333205;NaN
333210;0.08874221733918786
333236;NaN
333242;NaN
333264;NaN
333275;NaN
33330;9.760327437029156
333328;NaN
333349;NaN
333362;NaN
333376;NaN
333378;NaN
33338;NaN
333396;NaN
333449;NaN
333451;NaN
33348;NaN
333484;-0.7013506623443166
333500;NaN
333512;NaN
333513;NaN
333528;NaN
333581;NaN
333590;NaN
333603;NaN
333608;NaN
333622;NaN
33366;0.7232210792747598
333683;NaN
333689;NaN
333698;NaN
333702;0.8627797210296293
333707;NaN
333713;NaN
333756;NaN
33378;NaN
333799;NaN
333820;NaN
333826;-10.304516261435483
333858;NaN
333865;NaN
33390;1.742110441297324
333902;NaN
333916;NaN
333943;NaN
333975;NaN
333978;NaN
333983;NaN
333994;NaN
334010;NaN
334015;NaN
334026;NaN
334034;NaN
334061;NaN
334077;NaN
334109;NaN
33413;NaN
334169;NaN
334222;NaN
334237;NaN
334269;NaN
334272;1.1048679849119123
334294;NaN
334309;NaN
334330;NaN
334339;NaN
334350;NaN
334386;NaN
334395;NaN
334398;NaN
334402;NaN
334415;NaN
334456;NaN
334533;NaN
334579;NaN
334594;NaN
334596;NaN
334597;NaN
334616;NaN
334648;NaN
334696;NaN
334727;1.0375036750596367
33474;NaN
334753;NaN
334758;NaN
334762;NaN
33477;NaN
334791;NaN
334804;NaN
334813;NaN
33489;NaN
33490;NaN
334929;NaN
334972;NaN
33503;NaN
33505;NaN
335050;NaN
335080;NaN
335090;NaN
335133;NaN
335137;NaN
335196;NaN
335209;NaN
335258;NaN
335271;NaN
335292;NaN
335300;NaN
335322;NaN
33533;NaN
335353;NaN
335358;NaN
335366;NaN
335370;NaN
335371;NaN
335374;NaN
335377;NaN
335383;NaN
335388;NaN
335392;NaN
335411;NaN
335418;NaN
335489;NaN
335492;NaN
335530;NaN
335535;0.0
335536;NaN
335539;NaN
335555;NaN
335571;NaN
335574;NaN
335585;NaN
335643;NaN
335656;NaN
335659;NaN
335674;NaN
335678;NaN
3357;NaN
335716;NaN
335729;NaN
335739;NaN
335749;NaN
335761;NaN
335776;NaN
335778;NaN
335827;NaN
335877;NaN
335890;NaN
335972;NaN
33599;1.1329864388479969
335997;NaN
336000;-2.6828116671220563
336003;NaN
336010;NaN
336020;NaN
336049;NaN
336079;NaN
336108;NaN
33611;NaN
336118;NaN
336136;NaN
336145;NaN
336153;NaN
336170;NaN
336175;NaN
336182;NaN
336184;NaN
336187;NaN
336216;NaN
336230;NaN
336236;NaN
336243;NaN
336248;NaN
336267;NaN
336269;NaN
3363;NaN
336300;NaN
336304;NaN
33633;NaN
336363;NaN
336364;NaN
336407;NaN
336427;NaN
336445;NaN
336446;NaN
336449;NaN
336459;NaN
336476;NaN
336524;NaN
336534;NaN
336555;NaN
336589;NaN
336591;NaN
336601;NaN
336608;NaN
336609;-2.500358497319267
336649;NaN
3367;NaN
336728;NaN
336740;NaN
336742;NaN
336758;0.9646035532062105
336798;1.297265987499399
336819;NaN
336820;2.6276120281838873
336837;0.0
336856;NaN
336908;NaN
336920;NaN
336922;NaN
336926;NaN
336978;0.9668836158040612
336991;NaN
336993;NaN
336998;-1.6487533290166045
337001;NaN
337032;NaN
337051;NaN
337060;NaN
337125;NaN
337197;NaN
337206;NaN
337209;NaN
33723;NaN
337262;NaN
337265;3.0496689272752096
337306;NaN
337311;NaN
337314;NaN
337317;NaN
337333;NaN
337336;NaN
337346;NaN
337354;NaN
337373;NaN
337381;NaN
337397;NaN
3374;NaN
337404;NaN
337426;NaN
337458;NaN
337489;NaN
337500;NaN
33754;NaN
33756;NaN
337573;NaN
337595;NaN
337619;NaN
337622;NaN
337634;NaN
337642;NaN
337668;NaN
337674;NaN
337719;NaN
337735;NaN
337774;NaN
337782;NaN
337807;NaN
337808;NaN
33782;NaN
337830;NaN
337850;NaN
337857;NaN
337876;NaN
337884;NaN
337912;NaN
337920;NaN
337924;NaN
337934;NaN
337963;NaN
337973;NaN
337996;NaN
338008;NaN
33802;NaN
338032;0.0
338037;NaN
338061;1.332520981874251
338082;NaN
338111;NaN
338116;NaN
338120;NaN
338134;NaN
338139;NaN
33816;NaN
338169;NaN
338191;NaN
338212;NaN
338220;NaN
338235;NaN
338260;NaN
338277;NaN
338295;NaN
33831;NaN
338320;NaN
338326;NaN
338334;NaN
338366;NaN
338375;NaN
338393;NaN
338420;0.0
338441;NaN
338456;NaN
338466;5.334248447982182
338477;NaN
338486;NaN
338493;NaN
338501;NaN
338510;NaN
338515;NaN
338519;NaN
33852;NaN
338538;NaN
338539;-1.2282044372488705
338551;NaN
338553;-0.11050182229400773
338569;NaN
338592;NaN
338614;NaN
338618;NaN
338664;NaN
338670;NaN
338692;NaN
338742;-2.237477805131994
338772;NaN
33880;NaN
338810;NaN
338817;NaN
338853;NaN
338864;NaN
338868;NaN
338869;0.0
338909;NaN
338918;NaN
338999;0.5472883118435861
339008;NaN
339021;NaN
339029;NaN
33904;NaN
339054;NaN
339069;NaN
339071;NaN
339081;2.3679019659110527
339082;NaN
339176;NaN
339211;NaN
339231;1.4628141653126399
339239;NaN
339295;0.5570903982301298
339298;NaN
339344;NaN
339349;NaN
339362;NaN
339379;NaN
339385;1.116156436284247
3394;-1.0230388292168935
339419;NaN
339422;-9.31264934126896
339430;NaN
339448;NaN
339454;NaN
339459;NaN
339463;NaN
33948;NaN
339490;NaN
339497;NaN
339513;NaN
339529;NaN
339588;NaN
339590;NaN
339597;NaN
33965;NaN
339685;NaN
339695;NaN
339703;NaN
339720;NaN
339755;NaN
339765;NaN
339769;NaN
339791;NaN
33981;NaN
339862;NaN
339880;NaN
339882;NaN
339927;NaN
339941;NaN
339944;NaN
339981;NaN
339983;-3.4381278498550834
339996;NaN
340030;NaN
340042;NaN
340051;NaN
340061;NaN
340069;NaN
34007;NaN
340071;NaN
340123;NaN
340133;NaN
340138;NaN
340144;NaN
340165;NaN
340177;NaN
340192;NaN
340203;NaN
340206;NaN
340279;NaN
340316;NaN
340339;NaN
340354;NaN
340421;NaN
340422;NaN
340433;NaN
340484;NaN
340490;3.0222316050943565
340562;NaN
34060;NaN
340611;NaN
340613;NaN
340617;NaN
340618;0.0
34063;4.716960651207337
340631;3.259168772234565
340650;NaN
340664;0.815923501969416
340675;NaN
340676;NaN
34068;NaN
340683;NaN
340713;NaN
34072;NaN
340756;NaN
340767;NaN
340771;NaN
340782;NaN
340794;3.6679060585584873
340801;0.0
340804;NaN
340808;NaN
340821;-0.7380126425658955
340864;NaN
340871;NaN
340880;NaN
340892;NaN
340955;NaN
340970;NaN
340977;NaN
341026;NaN
341041;NaN
341044;NaN
341066;NaN
341075;NaN
341080;NaN
341081;NaN
34110;NaN
341103;NaN
34111;NaN
341141;NaN
34117;NaN
341214;NaN
341238;NaN
341278;NaN
341286;NaN
341305;NaN
341338;NaN
341346;NaN
341375;NaN
341376;NaN
341416;NaN
341421;NaN
341434;NaN
34148;NaN
341496;NaN
341497;NaN
341498;-0.2103414785613349
341504;7.027609773749196
341509;2.3342483256299733
341516;NaN
34155;0.830343621232652
341556;NaN
341578;NaN
341607;NaN
341610;NaN
341653;NaN
341663;NaN
341664;NaN
341735;NaN
341739;NaN
341768;NaN
341773;NaN
341784;NaN
341798;NaN
341860;NaN
341862;-0.24165356188511988
341885;NaN
341898;NaN
34190;NaN
341914;NaN
341970;0.5088709693651773
34199;NaN
341997;NaN
342000;NaN
342039;NaN
342040;NaN
342097;NaN
342111;10.185906165538583
342114;NaN
342123;NaN
342127;NaN
342133;NaN
342135;NaN
34215;NaN
342161;NaN
342208;NaN
342233;NaN
34224;NaN
342240;NaN
342247;-1.4403775098765261
342265;NaN
342267;NaN
342272;NaN
342345;NaN
342346;NaN
342375;NaN
34238;NaN
342388;-0.0027034136866948
342397;NaN
342427;NaN
342435;NaN
342440;NaN
342445;NaN
342447;NaN
342492;NaN
3425;NaN
342510;NaN
342570;NaN
34258;NaN
342606;NaN
342607;NaN
342682;NaN
342683;NaN
342713;NaN
342715;NaN
342753;0.0
342768;NaN
342774;NaN
342783;NaN
342819;NaN
342821;NaN
342826;NaN
342851;NaN
342864;NaN
34289;NaN
342908;0.0
342917;NaN
34294;NaN
342951;NaN
342963;NaN
342976;NaN
34298;NaN
342996;NaN
342999;NaN
343;NaN
343046;2.5840500216605258
343072;NaN
343092;NaN
343096;NaN
34313;NaN
343133;NaN
343135;NaN
343139;NaN
343141;NaN
343175;NaN
343191;NaN
343225;NaN
343241;NaN
343290;NaN
343298;NaN
343338;NaN
343352;NaN
343396;NaN
343401;NaN
343433;NaN
343488;-2.6795078994128976
343523;NaN
343525;NaN
343535;-0.43981554005550016
343539;NaN
343574;NaN
343622;NaN
343623;NaN
343629;NaN
343639;NaN
343645;NaN
343649;NaN
343664;NaN
