person_id;operator_id;main_mode;vehicle_id;origin_link_id;origin_x;origin_y;destination_link_id;destination_x;destination_y;departure_time;arrival_time;waiting_time;distance
196743;drt;drt;NaN;19454;678950.9164356107;5367701.120019903;null;NaN;NaN;33380.0;NaN;NaN;0.0
9042;drt;drt;NaN;77993;716299.0265694028;5381052.849177341;null;NaN;NaN;33381.0;NaN;NaN;0.0
89678;drt;drt;NaN;30681;733947.9827915231;5350711.176937584;null;NaN;NaN;33383.0;NaN;NaN;0.0
20328;drt;drt;NaN;51052;703840.4045434949;5363811.302328102;null;NaN;NaN;33383.0;NaN;NaN;0.0
302422;drt;drt;NaN;25141;710408.8582662527;5350924.287351476;null;NaN;NaN;33386.0;NaN;NaN;0.0
285962;drt;drt;NaN;47191;714216.1881241993;5378137.405320696;null;NaN;NaN;33386.0;NaN;NaN;0.0
360139;drt;drt;NaN;55887;678842.8506484265;5367698.93962775;null;NaN;NaN;33390.0;NaN;NaN;0.0
6126;drt;drt;NaN;55618;699897.6897504;5363782.973084924;null;NaN;NaN;33400.0;NaN;NaN;0.0
404056;drt;drt;NaN;13764;716058.3945133243;5372046.246114057;null;NaN;NaN;33402.0;NaN;NaN;0.0
187299;drt;drt;NaN;72332;702576.5234502951;5364104.736680094;null;NaN;NaN;33409.0;NaN;NaN;0.0
159817;drt;drt;NaN;20746;714566.3961286795;5370388.035530967;null;NaN;NaN;33410.0;NaN;NaN;0.0
420649;drt;drt;NaN;20555;713712.301459397;5347934.253888875;null;NaN;NaN;33412.0;NaN;NaN;0.0
357868;drt;drt;NaN;56944;703725.4259576864;5376146.905861715;null;NaN;NaN;33413.0;NaN;NaN;0.0
81252;drt;drt;NaN;64288;714863.3376498796;5354395.08625471;null;NaN;NaN;33414.0;NaN;NaN;0.0
343092;drt;drt;NaN;74173;711229.2116346951;5347682.620728748;null;NaN;NaN;33417.0;NaN;NaN;0.0
420724;drt;drt;NaN;64340;715346.8344345441;5349365.850285489;null;NaN;NaN;33418.0;NaN;NaN;0.0
370588;drt;drt;NaN;32865;714660.3764845382;5351475.903273347;null;NaN;NaN;33419.0;NaN;NaN;0.0
17746;drt;drt;NaN;40390;726932.4230114218;5359554.00998725;null;NaN;NaN;33419.0;NaN;NaN;0.0
221006;drt;drt;NaN;307;703913.8892337871;5363088.374763654;null;NaN;NaN;33424.0;NaN;NaN;0.0
201403;drt;drt;NaN;6374;693893.4347753231;5406108.166429816;null;NaN;NaN;33431.0;NaN;NaN;0.0
367685;drt;drt;NaN;56795;696340.8553617646;5393477.149444757;null;NaN;NaN;33439.0;NaN;NaN;0.0
212397;drt;drt;NaN;52421;719180.458666293;5344079.288760761;null;NaN;NaN;33440.0;NaN;NaN;0.0
92091;drt;drt;NaN;76349;689674.1159749529;5358875.5001677675;null;NaN;NaN;33441.0;NaN;NaN;0.0
409864;drt;drt;NaN;33396;693720.3126603051;5386484.544180425;null;NaN;NaN;33446.0;NaN;NaN;0.0
298936;drt;drt;NaN;8115;715270.8146486767;5354051.49884284;null;NaN;NaN;33448.0;NaN;NaN;0.0
57041;drt;drt;NaN;48185;694569.7267533425;5370498.404359087;null;NaN;NaN;33449.0;NaN;NaN;0.0
207421;drt;drt;NaN;32606;715212.9082483998;5352003.781305779;null;NaN;NaN;33450.0;NaN;NaN;0.0
340069;drt;drt;NaN;17397;710552.0437986767;5350789.939189458;null;NaN;NaN;33453.0;NaN;NaN;0.0
195170;drt;drt;NaN;60073;700291.8518086593;5373272.863358041;null;NaN;NaN;33458.0;NaN;NaN;0.0
265028;drt;drt;NaN;45324;682062.4916618653;5387309.417413218;null;NaN;NaN;33466.0;NaN;NaN;0.0
307202;drt;drt;NaN;33906;722384.8312159623;5366911.877450738;null;NaN;NaN;33474.0;NaN;NaN;0.0
167237;drt;drt;NaN;65880;688955.3703767761;5382565.286999248;null;NaN;NaN;33479.0;NaN;NaN;0.0
338742;drt;drt;NaN;22041;720265.8225241672;5358530.910801759;null;NaN;NaN;33480.0;NaN;NaN;0.0
166042;drt;drt;NaN;74277;684071.086804382;5399384.637453102;null;NaN;NaN;33481.0;NaN;NaN;0.0
254058;drt;drt;NaN;43884;691809.2759283262;5408893.6168611515;null;NaN;NaN;33487.0;NaN;NaN;0.0
440682;drt;drt;NaN;14702;686068.9586963954;5378551.483536975;null;NaN;NaN;33490.0;NaN;NaN;0.0
410908;drt;drt;NaN;35227;682275.39242993;5392343.66972363;null;NaN;NaN;33491.0;NaN;NaN;0.0
169098;drt;drt;NaN;21548;681421.8283216055;5374318.437516648;null;NaN;NaN;33491.0;NaN;NaN;0.0
365539;drt;drt;NaN;5872;692388.0456738903;5404115.323184037;null;NaN;NaN;33494.0;NaN;NaN;0.0
1518;drt;drt;NaN;68255;714578.6487637118;5353541.538350994;null;NaN;NaN;33495.0;NaN;NaN;0.0
21559;drt;drt;NaN;1529;716927.0824368619;5371955.418931274;null;NaN;NaN;33513.0;NaN;NaN;0.0
359423;drt;drt;NaN;14133;672774.0015389803;5369684.7782902075;null;NaN;NaN;33519.0;NaN;NaN;0.0
166150;drt;drt;NaN;70221;682259.4888268516;5398938.365494421;null;NaN;NaN;33519.0;NaN;NaN;0.0
299208;drt;drt;NaN;27438;714516.5695042977;5354572.386033425;null;NaN;NaN;33540.0;NaN;NaN;0.0
447541;drt;drt;NaN;32842;693781.9769706577;5396810.264443845;null;NaN;NaN;33541.0;NaN;NaN;0.0
39250;drt;drt;NaN;15621;697353.7675401502;5354985.167298629;null;NaN;NaN;33546.0;NaN;NaN;0.0
238385;drt;drt;NaN;78511;686684.934945011;5391781.441361528;null;NaN;NaN;33556.0;NaN;NaN;0.0
395126;drt;drt;NaN;62385;735810.5330669283;5355168.212012684;null;NaN;NaN;33559.0;NaN;NaN;0.0
344542;drt;drt;NaN;46574;719861.7524819796;5363692.878772615;null;NaN;NaN;33560.0;NaN;NaN;0.0
209109;drt;drt;NaN;33376;709898.5177046772;5344597.297769463;null;NaN;NaN;33564.0;NaN;NaN;0.0
352867;drt;drt;NaN;58623;707332.6120851977;5365568.683177534;null;NaN;NaN;33566.0;NaN;NaN;0.0
62577;drt;drt;NaN;60696;681979.623521327;5398634.094735814;null;NaN;NaN;33570.0;NaN;NaN;0.0
220488;drt;drt;NaN;27571;704410.8159018868;5365574.100291528;null;NaN;NaN;33571.0;NaN;NaN;0.0
170459;drt;drt;NaN;38610;693139.1969200842;5383359.526869512;null;NaN;NaN;33572.0;NaN;NaN;0.0
141576;drt;drt;NaN;18675;690896.0226837494;5395176.703519251;null;NaN;NaN;33572.0;NaN;NaN;0.0
307230;drt;drt;NaN;1658;721464.2908978646;5365012.700676287;null;NaN;NaN;33575.0;NaN;NaN;0.0
446253;drt;drt;NaN;54497;692855.1942699192;5386993.531851569;null;NaN;NaN;33576.0;NaN;NaN;0.0
434395;drt;drt;NaN;64876;697683.9101750074;5354060.488763263;null;NaN;NaN;33581.0;NaN;NaN;0.0
448211;drt;drt;NaN;45286;681560.0151243552;5387720.190066296;null;NaN;NaN;33582.0;NaN;NaN;0.0
303591;drt;drt;NaN;15763;731585.9225189406;5359406.214031658;null;NaN;NaN;33583.0;NaN;NaN;0.0
200539;drt;drt;NaN;73848;689214.1534844597;5389812.382634733;null;NaN;NaN;33591.0;NaN;NaN;0.0
433390;drt;drt;NaN;9599;707196.3321880904;5380093.436842931;null;NaN;NaN;33604.0;NaN;NaN;0.0
184818;drt;drt;NaN;47042;696622.843536675;5362994.411502624;null;NaN;NaN;33604.0;NaN;NaN;0.0
448012;drt;drt;NaN;8935;683700.539210036;5372228.272465311;null;NaN;NaN;33606.0;NaN;NaN;0.0
28588;drt;drt;NaN;37537;732354.3749209408;5356015.175618865;null;NaN;NaN;33607.0;NaN;NaN;0.0
121454;drt;drt;NaN;30543;711039.465959705;5356135.319411125;null;NaN;NaN;33610.0;NaN;NaN;0.0
371745;drt;drt;NaN;56043;713338.5148931956;5351615.389343368;null;NaN;NaN;33612.0;NaN;NaN;0.0
439525;drt;drt;NaN;13541;681584.278993879;5398004.864993027;null;NaN;NaN;33616.0;NaN;NaN;0.0
138991;drt;drt;NaN;47984;682168.6806449984;5368035.961605257;null;NaN;NaN;33616.0;NaN;NaN;0.0
404830;drt;drt;NaN;12283;697591.2349633966;5355434.853719866;null;NaN;NaN;33617.0;NaN;NaN;0.0
197046;drt;drt;NaN;34334;684276.0337476404;5397747.645953111;null;NaN;NaN;33621.0;NaN;NaN;0.0
177826;drt;drt;NaN;60401;723896.7686143878;5350326.238281414;null;NaN;NaN;33621.0;NaN;NaN;0.0
20890;drt;drt;NaN;16955;688261.6429846139;5367500.4057055125;null;NaN;NaN;33623.0;NaN;NaN;0.0
69997;drt;drt;NaN;19418;732688.2319363675;5344517.779081136;null;NaN;NaN;33635.0;NaN;NaN;0.0
138788;drt;drt;NaN;80064;685055.0412193172;5379431.092099297;null;NaN;NaN;33639.0;NaN;NaN;0.0
390568;drt;drt;NaN;22382;685156.2930926052;5378321.45215244;null;NaN;NaN;33645.0;NaN;NaN;0.0
369554;drt;drt;NaN;8233;722677.0131189446;5357860.0452196635;null;NaN;NaN;33647.0;NaN;NaN;0.0
269566;drt;drt;NaN;63415;705781.9310181604;5345181.834187696;null;NaN;NaN;33648.0;NaN;NaN;0.0
275380;drt;drt;NaN;63668;705087.7454811522;5382225.107602572;null;NaN;NaN;33671.0;NaN;NaN;0.0
133627;drt;drt;NaN;73366;697777.1380369604;5354966.597515714;null;NaN;NaN;33671.0;NaN;NaN;0.0
369728;drt;drt;NaN;10233;739800.8824900243;5354831.317932754;null;NaN;NaN;33673.0;NaN;NaN;0.0
448149;drt;drt;NaN;33330;681547.018899539;5387514.5279898755;null;NaN;NaN;33674.0;NaN;NaN;0.0
69035;drt;drt;NaN;30864;715607.9593728648;5354991.158437877;null;NaN;NaN;33675.0;NaN;NaN;0.0
183379;drt;drt;NaN;79072;698079.9814868001;5351186.2496328745;null;NaN;NaN;33679.0;NaN;NaN;0.0
307605;drt;drt;NaN;66945;719513.1762423557;5364489.117499087;null;NaN;NaN;33682.0;NaN;NaN;0.0
242016;drt;drt;NaN;67637;708131.0815455279;5344460.133773014;null;NaN;NaN;33683.0;NaN;NaN;0.0
406404;drt;drt;NaN;59005;673342.9427903746;5376103.514721235;null;NaN;NaN;33685.0;NaN;NaN;0.0
419861;drt;drt;NaN;57132;721173.286388879;5341222.105912307;null;NaN;NaN;33688.0;NaN;NaN;0.0
51873;drt;drt;NaN;13973;710525.5010628492;5347961.37546407;null;NaN;NaN;33702.0;NaN;NaN;0.0
336364;drt;drt;NaN;81309;714684.7295435001;5352087.957621482;null;NaN;NaN;33707.0;NaN;NaN;0.0
118516;drt;drt;NaN;11287;718423.41006321;5339622.296994118;null;NaN;NaN;33712.0;NaN;NaN;0.0
195104;drt;drt;NaN;49765;699576.0999150504;5372688.10031565;null;NaN;NaN;33713.0;NaN;NaN;0.0
214797;drt;drt;NaN;10111;719687.3699580588;5368035.300110899;null;NaN;NaN;33718.0;NaN;NaN;0.0
358561;drt;drt;NaN;61434;706850.3727627585;5375286.179515572;null;NaN;NaN;33722.0;NaN;NaN;0.0
336010;drt;drt;NaN;75207;715101.3071731098;5354294.015432051;null;NaN;NaN;33729.0;NaN;NaN;0.0
377939;drt;drt;NaN;30894;694066.8468282244;5352251.718963608;null;NaN;NaN;33742.0;NaN;NaN;0.0
384422;drt;drt;NaN;64868;697941.3491465054;5353996.768950393;null;NaN;NaN;33743.0;NaN;NaN;0.0
279327;drt;drt;NaN;54754;702521.6318147588;5365028.512990799;null;NaN;NaN;33743.0;NaN;NaN;0.0
429403;drt;drt;NaN;30269;697065.4057203896;5361927.917120512;null;NaN;NaN;33753.0;NaN;NaN;0.0
386783;drt;drt;NaN;9324;704620.500601511;5370382.199495396;null;NaN;NaN;33762.0;NaN;NaN;0.0
303083;drt;drt;NaN;80105;734190.0053278413;5357571.902221285;null;NaN;NaN;33777.0;NaN;NaN;0.0
448454;drt;drt;NaN;71270;681626.8847592303;5392324.09001554;null;NaN;NaN;33778.0;NaN;NaN;0.0
95290;drt;drt;NaN;68795;679243.1146547454;5367409.245837437;null;NaN;NaN;33780.0;NaN;NaN;0.0
421846;drt;drt;NaN;19220;726248.0034180757;5360470.586179001;null;NaN;NaN;33781.0;NaN;NaN;0.0
404817;drt;drt;NaN;38682;697239.3807470509;5355668.82517566;null;NaN;NaN;33784.0;NaN;NaN;0.0
397808;drt;drt;NaN;78503;709809.5736056489;5350662.310325885;null;NaN;NaN;33784.0;NaN;NaN;0.0
443731;drt;drt;NaN;16399;685758.9285587008;5387942.701975995;null;NaN;NaN;33785.0;NaN;NaN;0.0
387193;drt;drt;NaN;56805;681815.920853889;5395756.899069872;null;NaN;NaN;33789.0;NaN;NaN;0.0
73244;drt;drt;NaN;68929;702613.2438652379;5364286.907898251;null;NaN;NaN;33791.0;NaN;NaN;0.0
23045;drt;drt;NaN;38140;688478.68492444;5373933.77280597;null;NaN;NaN;33795.0;NaN;NaN;0.0
305729;drt;drt;NaN;57435;709482.2113344059;5347055.578678022;null;NaN;NaN;33797.0;NaN;NaN;0.0
202175;drt;drt;NaN;22725;697324.7887489072;5385461.877408966;null;NaN;NaN;33808.0;NaN;NaN;0.0
346935;drt;drt;NaN;71685;689775.899731809;5359310.87414081;null;NaN;NaN;33812.0;NaN;NaN;0.0
222085;drt;drt;NaN;15619;685438.7116514194;5365983.7958269715;null;NaN;NaN;33814.0;NaN;NaN;0.0
261534;drt;drt;NaN;65003;685656.0613999248;5371297.873821288;null;NaN;NaN;33820.0;NaN;NaN;0.0
143748;drt;drt;NaN;71671;738425.6456883568;5354001.511904547;null;NaN;NaN;33823.0;NaN;NaN;0.0
363918;drt;drt;NaN;43183;682040.410201022;5368011.129467517;null;NaN;NaN;33831.0;NaN;NaN;0.0
335530;drt;drt;NaN;24976;716364.6780571938;5356675.841504894;null;NaN;NaN;33832.0;NaN;NaN;0.0
270786;drt;drt;NaN;75935;711239.6895027724;5350418.33800008;null;NaN;NaN;33837.0;NaN;NaN;0.0
373534;drt;drt;NaN;45152;727219.1008121442;5345220.036691101;null;NaN;NaN;33838.0;NaN;NaN;0.0
356133;drt;drt;NaN;63877;697924.0625860053;5354388.48107622;null;NaN;NaN;33846.0;NaN;NaN;0.0
408190;drt;drt;NaN;65974;687564.5052095903;5381523.720795728;null;NaN;NaN;33862.0;NaN;NaN;0.0
397465;drt;drt;NaN;60712;728127.1266680153;5344687.981094001;null;NaN;NaN;33869.0;NaN;NaN;0.0
303068;drt;drt;NaN;25346;731181.229165628;5359157.335304679;null;NaN;NaN;33879.0;NaN;NaN;0.0
191152;drt;drt;NaN;20342;714936.70499912;5373728.308195539;null;NaN;NaN;33882.0;NaN;NaN;0.0
270005;drt;drt;NaN;10421;714472.5289958299;5350601.318282605;null;NaN;NaN;33884.0;NaN;NaN;0.0
154129;drt;drt;NaN;52363;703114.8453291329;5365272.936021329;null;NaN;NaN;33893.0;NaN;NaN;0.0
384577;drt;drt;NaN;11070;699646.7292204329;5355163.871870004;null;NaN;NaN;33904.0;NaN;NaN;0.0
372787;drt;drt;NaN;52553;705032.931040385;5347636.026988828;null;NaN;NaN;33905.0;NaN;NaN;0.0
33880;drt;drt;NaN;49273;697610.0277979288;5382281.1411894765;null;NaN;NaN;33916.0;NaN;NaN;0.0
432909;drt;drt;NaN;37111;717112.5227275423;5372845.184445227;null;NaN;NaN;33918.0;NaN;NaN;0.0
316724;drt;drt;NaN;71477;709289.6265822299;5371387.877163539;null;NaN;NaN;33926.0;NaN;NaN;0.0
316484;drt;drt;NaN;53735;721079.7196049573;5371557.036500532;null;NaN;NaN;33931.0;NaN;NaN;0.0
337381;drt;drt;NaN;27741;715843.8372296008;5353456.792712586;null;NaN;NaN;33932.0;NaN;NaN;0.0
379392;drt;drt;NaN;39210;705299.0996093184;5368192.10410025;null;NaN;NaN;33940.0;NaN;NaN;0.0
289995;drt;drt;NaN;37945;686924.1488042473;5378987.176192634;null;NaN;NaN;33941.0;NaN;NaN;0.0
305120;drt;drt;NaN;38764;712465.2422535932;5358309.807228893;null;NaN;NaN;33945.0;NaN;NaN;0.0
349379;drt;drt;NaN;31262;705323.8991592265;5368357.805122403;null;NaN;NaN;33950.0;NaN;NaN;0.0
197655;drt;drt;NaN;4102;683542.0516322191;5399051.180162972;null;NaN;NaN;33952.0;NaN;NaN;0.0
323266;drt;drt;NaN;31421;673539.8646932136;5378105.253963056;null;NaN;NaN;33953.0;NaN;NaN;0.0
39833;drt;drt;NaN;79754;690279.3088130839;5367199.465219574;null;NaN;NaN;33954.0;NaN;NaN;0.0
330537;drt;drt;NaN;29084;697256.2676966033;5385203.829554079;null;NaN;NaN;33957.0;NaN;NaN;0.0
382442;drt;drt;NaN;45816;712422.0293627986;5367433.146536212;null;NaN;NaN;33959.0;NaN;NaN;0.0
405286;drt;drt;NaN;3727;715099.0695424767;5382791.322219313;null;NaN;NaN;33963.0;NaN;NaN;0.0
220512;drt;drt;NaN;24734;709972.2279544973;5367885.985315748;null;NaN;NaN;33963.0;NaN;NaN;0.0
275468;drt;drt;NaN;41921;703220.0208141922;5379779.968904382;null;NaN;NaN;33964.0;NaN;NaN;0.0
407755;drt;drt;NaN;18535;681679.6660816639;5381888.490269862;null;NaN;NaN;33966.0;NaN;NaN;0.0
386981;drt;drt;NaN;59495;681673.5235524595;5394474.6037462205;null;NaN;NaN;33968.0;NaN;NaN;0.0
385840;drt;drt;NaN;21985;712632.6909424108;5377140.185659569;null;NaN;NaN;33973.0;NaN;NaN;0.0
248796;drt;drt;NaN;32874;705291.2901723927;5362440.371027742;null;NaN;NaN;33974.0;NaN;NaN;0.0
235009;drt;drt;NaN;3997;692266.9493364744;5375722.039585294;null;NaN;NaN;33974.0;NaN;NaN;0.0
394748;drt;drt;NaN;12763;684416.7666222058;5391628.673777629;null;NaN;NaN;33976.0;NaN;NaN;0.0
190309;drt;drt;NaN;79243;716120.2042302259;5371531.175388336;null;NaN;NaN;33983.0;NaN;NaN;0.0
382020;drt;drt;NaN;16939;694666.4114169297;5372692.7781886645;null;NaN;NaN;33987.0;NaN;NaN;0.0
294797;drt;drt;NaN;48234;682277.1342442574;5389210.320438508;null;NaN;NaN;33992.0;NaN;NaN;0.0
208978;drt;drt;NaN;8534;708928.5448460734;5344350.569141683;null;NaN;NaN;33992.0;NaN;NaN;0.0
353429;drt;drt;NaN;51398;722223.3042628511;5369915.569405066;null;NaN;NaN;33993.0;NaN;NaN;0.0
134740;drt;drt;NaN;76289;702820.732971237;5377869.794922531;null;NaN;NaN;33993.0;NaN;NaN;0.0
439861;drt;drt;NaN;22215;683764.2635722647;5398927.568792177;null;NaN;NaN;33996.0;NaN;NaN;0.0
319503;drt;drt;NaN;54565;699475.7292763572;5356315.929457808;null;NaN;NaN;34003.0;NaN;NaN;0.0
316941;drt;drt;NaN;13688;717424.2939013499;5371821.662959162;null;NaN;NaN;34003.0;NaN;NaN;0.0
97303;drt;drt;NaN;48442;733444.663801941;5356330.434064919;null;NaN;NaN;34004.0;NaN;NaN;0.0
402762;drt;drt;NaN;246;675877.8793840063;5372464.283349021;null;NaN;NaN;34006.0;NaN;NaN;0.0
286163;drt;drt;NaN;9849;713904.7614808152;5375979.189303982;null;NaN;NaN;34007.0;NaN;NaN;0.0
13696;drt;drt;NaN;35239;682251.4830413426;5392422.30194175;null;NaN;NaN;34007.0;NaN;NaN;0.0
248036;drt;drt;NaN;20451;693068.5648537355;5355486.529155478;null;NaN;NaN;34011.0;NaN;NaN;0.0
111783;drt;drt;NaN;61805;685740.344361353;5377504.689921725;null;NaN;NaN;34012.0;NaN;NaN;0.0
127159;drt;drt;NaN;18092;701458.9229607095;5360198.791751564;null;NaN;NaN;34019.0;NaN;NaN;0.0
16510;drt;drt;NaN;51261;734866.8967565945;5348838.012164958;null;NaN;NaN;34029.0;NaN;NaN;0.0
369892;drt;drt;NaN;19169;740325.8710513555;5353945.226846239;null;NaN;NaN;34030.0;NaN;NaN;0.0
175943;drt;drt;NaN;39061;714621.0605800935;5355589.503526753;null;NaN;NaN;34032.0;NaN;NaN;0.0
373240;drt;drt;NaN;22053;720468.5999974005;5360422.644870426;null;NaN;NaN;34036.0;NaN;NaN;0.0
259507;drt;drt;NaN;2591;687309.2680441518;5401369.777489689;null;NaN;NaN;34042.0;NaN;NaN;0.0
213959;drt;drt;NaN;41062;715189.2339792943;5342740.481036384;null;NaN;NaN;34045.0;NaN;NaN;0.0
364299;drt;drt;NaN;25918;687162.4734320394;5387904.138201054;null;NaN;NaN;34050.0;NaN;NaN;0.0
391084;drt;drt;NaN;67090;688844.4211638982;5387728.535755571;null;NaN;NaN;34053.0;NaN;NaN;0.0
357353;drt;drt;NaN;62660;711255.5670685235;5381163.579487497;null;NaN;NaN;34053.0;NaN;NaN;0.0
8729;drt;drt;NaN;64876;697683.9101750074;5354060.488763263;null;NaN;NaN;34058.0;NaN;NaN;0.0
143767;drt;drt;NaN;46160;734566.5009888053;5351316.210292557;null;NaN;NaN;34059.0;NaN;NaN;0.0
108644;drt;drt;NaN;40561;699753.5695505973;5355793.312747867;null;NaN;NaN;34059.0;NaN;NaN;0.0
216727;drt;drt;NaN;30463;694575.1153947802;5353071.695116444;null;NaN;NaN;34061.0;NaN;NaN;0.0
132660;drt;drt;NaN;38672;697290.5938876026;5355954.70921061;null;NaN;NaN;34071.0;NaN;NaN;0.0
368636;drt;drt;NaN;75694;681804.6753273678;5387515.202590671;null;NaN;NaN;34077.0;NaN;NaN;0.0
437714;drt;drt;NaN;16401;685727.3731409386;5388063.634714566;null;NaN;NaN;34080.0;NaN;NaN;0.0
108839;drt;drt;NaN;59661;695535.2618519968;5358400.273673997;null;NaN;NaN;34089.0;NaN;NaN;0.0
275960;drt;drt;NaN;33276;693782.3175518988;5352329.468972385;null;NaN;NaN;34094.0;NaN;NaN;0.0
55427;drt;drt;NaN;73087;696048.781895806;5370617.39301573;null;NaN;NaN;34097.0;NaN;NaN;0.0
25908;drt;drt;NaN;81170;688758.5095389616;5387245.097856976;null;NaN;NaN;34100.0;NaN;NaN;0.0
303521;drt;drt;NaN;37545;736236.2100143488;5360609.0981289;null;NaN;NaN;34105.0;NaN;NaN;0.0
403838;drt;drt;NaN;21530;716206.9637147314;5372620.686237665;null;NaN;NaN;34109.0;NaN;NaN;0.0
139658;drt;drt;NaN;73715;681611.5617869609;5376834.571307877;null;NaN;NaN;34112.0;NaN;NaN;0.0
122607;drt;drt;NaN;25897;722080.7751407281;5365203.418197215;null;NaN;NaN;34115.0;NaN;NaN;0.0
209592;drt;drt;NaN;35903;722392.4311226956;5339596.147019692;null;NaN;NaN;34117.0;NaN;NaN;0.0
129791;drt;drt;NaN;22248;688884.9279708839;5367796.761657542;null;NaN;NaN;34123.0;NaN;NaN;0.0
321378;drt;drt;NaN;34526;713521.7040050237;5375181.993577698;null;NaN;NaN;34125.0;NaN;NaN;0.0
407024;drt;drt;NaN;58111;684871.5417502071;5398199.507671697;null;NaN;NaN;34127.0;NaN;NaN;0.0
169495;drt;drt;NaN;54334;694138.5605512945;5373795.850609565;null;NaN;NaN;34128.0;NaN;NaN;0.0
145895;drt;drt;NaN;24826;715076.0818946735;5354887.775084721;null;NaN;NaN;34128.0;NaN;NaN;0.0
360134;drt;drt;NaN;31149;678449.5534477382;5365585.585519201;null;NaN;NaN;34129.0;NaN;NaN;0.0
68410;drt;drt;NaN;70335;716743.3646280873;5354353.112349146;null;NaN;NaN;34131.0;NaN;NaN;0.0
231300;drt;drt;NaN;74722;683825.0670975517;5399546.420265987;null;NaN;NaN;34134.0;NaN;NaN;0.0
225290;drt;drt;NaN;12054;695334.9825322488;5358422.615277089;null;NaN;NaN;34138.0;NaN;NaN;0.0
303865;drt;drt;NaN;7027;735654.1410237812;5360467.6737966295;null;NaN;NaN;34141.0;NaN;NaN;0.0
388536;drt;drt;NaN;32680;683355.5964190369;5398526.954304973;null;NaN;NaN;34148.0;NaN;NaN;0.0
332035;drt;drt;NaN;53868;692287.4130096282;5394786.365478456;null;NaN;NaN;34159.0;NaN;NaN;0.0
394701;drt;drt;NaN;33928;685088.4876369121;5391261.191110837;null;NaN;NaN;34161.0;NaN;NaN;0.0
349464;drt;drt;NaN;60934;704647.195524704;5363651.59062093;null;NaN;NaN;34162.0;NaN;NaN;0.0
64597;drt;drt;NaN;67090;688844.4211638982;5387728.535755571;null;NaN;NaN;34164.0;NaN;NaN;0.0
160412;drt;drt;NaN;33147;716439.390608313;5371993.973045704;null;NaN;NaN;34165.0;NaN;NaN;0.0
220996;drt;drt;NaN;81568;704035.877333316;5365199.213902024;null;NaN;NaN;34176.0;NaN;NaN;0.0
390828;drt;drt;NaN;76877;681682.0010713167;5367660.558065087;null;NaN;NaN;34181.0;NaN;NaN;0.0
351111;drt;drt;NaN;44786;703759.7235021214;5355522.545154989;null;NaN;NaN;34181.0;NaN;NaN;0.0
437953;drt;drt;NaN;12119;681476.0931959744;5393528.130441498;null;NaN;NaN;34182.0;NaN;NaN;0.0
424103;drt;drt;NaN;15331;694622.0943044127;5352400.157373659;null;NaN;NaN;34186.0;NaN;NaN;0.0
116780;drt;drt;NaN;51773;716529.8130958391;5355444.234186092;null;NaN;NaN;34187.0;NaN;NaN;0.0
61653;drt;drt;NaN;55428;674490.3676727328;5373601.913743982;null;NaN;NaN;34192.0;NaN;NaN;0.0
342851;drt;drt;NaN;50457;710800.3423537828;5356453.815350173;null;NaN;NaN;34200.0;NaN;NaN;0.0
296774;drt;drt;NaN;25184;736545.7247649282;5347110.86761547;null;NaN;NaN;34202.0;NaN;NaN;0.0
295875;drt;drt;NaN;2531;730272.2043881291;5347815.272629029;null;NaN;NaN;34202.0;NaN;NaN;0.0
181781;drt;drt;NaN;36487;717149.527528588;5366357.689472165;null;NaN;NaN;34203.0;NaN;NaN;0.0
390851;drt;drt;NaN;53664;685572.5200312075;5371302.68584762;null;NaN;NaN;34208.0;NaN;NaN;0.0
121580;drt;drt;NaN;79303;710643.1099314594;5356822.021385107;null;NaN;NaN;34210.0;NaN;NaN;0.0
320945;drt;drt;NaN;78584;711770.2382398192;5381224.023181391;null;NaN;NaN;34217.0;NaN;NaN;0.0
195590;drt;drt;NaN;25103;704512.2434646257;5369852.248114287;null;NaN;NaN;34225.0;NaN;NaN;0.0
129841;drt;drt;NaN;10597;686751.7291524581;5366518.703003064;null;NaN;NaN;34227.0;NaN;NaN;0.0
390759;drt;drt;NaN;19990;682792.906756976;5368535.321151749;null;NaN;NaN;34234.0;NaN;NaN;0.0
448293;drt;drt;NaN;52094;682701.5813675672;5392331.195328398;null;NaN;NaN;34235.0;NaN;NaN;0.0
30083;drt;drt;NaN;48682;715573.0949566825;5353116.132258691;null;NaN;NaN;34235.0;NaN;NaN;0.0
213061;drt;drt;NaN;35419;714165.7674080937;5360790.398746625;null;NaN;NaN;34235.0;NaN;NaN;0.0
261685;drt;drt;NaN;65904;682854.5221300225;5369439.1046857275;null;NaN;NaN;34236.0;NaN;NaN;0.0
196361;drt;drt;NaN;77674;675772.7562576362;5384888.586211293;null;NaN;NaN;34239.0;NaN;NaN;0.0
158686;drt;drt;NaN;45781;709289.5912001573;5369586.509443531;null;NaN;NaN;34241.0;NaN;NaN;0.0
311567;drt;drt;NaN;48145;703244.0689571357;5364692.173898539;null;NaN;NaN;34243.0;NaN;NaN;0.0
208475;drt;drt;NaN;68295;714928.5159288539;5353348.818899164;null;NaN;NaN;34245.0;NaN;NaN;0.0
364309;drt;drt;NaN;846;685848.4582480898;5388050.317394776;null;NaN;NaN;34246.0;NaN;NaN;0.0
341044;drt;drt;NaN;75493;735702.7318502147;5359430.266729597;null;NaN;NaN;34248.0;NaN;NaN;0.0
