person_id;person_trip_id;origin_x;origin_y;destination_x;destination_y;departure_time;travel_time;vehicle_distance;routed_distance;mode;preceding_purpose;following_purpose;returning;euclidean_distance;origin_link_id;destination_link_id
252630;1;702350.7052277457;5364197.048932575;702033.2199927534;5364368.198196854;31629.0;180.0;584.7795762010153;701.5492222459766;car;other;work;false;360.67845111906223;131;80398
349373;1;705815.7771061766;5362582.272172297;702180.172701378;5365256.3098088475;30624.0;1187.0;6912.182047253707;7046.667301710403;car;shop;home;true;4513.102776347731;69026;54994
9153;0;711437.623588027;5381208.229299286;711027.1003175601;5381437.8343840595;31325.0;487.0;0.0;609.5510386653507;walk;home;education;false;470.36990820892163;404;62717
184972;2;699185.1642129092;5364888.916695055;699185.1642129092;5364888.916695055;31812.0;0.0;0.0;0.0;walk;work;work;false;0.0;55564;55564
86403;1;691688.6935028569;5367286.600383015;690961.2028087329;5367866.557299824;31521.0;293.0;0.0;1221.6336690343328;bicycle;other;home;true;930.3723638370517;52637;27098
56606;2;703581.3204174023;5355444.10702615;703608.3700368081;5355273.1038858;31662.0;154.0;331.4033096914615;429.34710381771293;car;shop;education;false;173.12930404710036;66300;53077
358914;0;699652.8562867052;5371105.044665712;699842.8004069914;5373387.483633358;29303.0;2513.0;0.0;3141.3878508978046;walk;home;shop;false;2290.328886832778;24996;20252
173618;0;736105.5181909499;5349352.140483173;736471.8173884546;5348938.61462402;31459.0;357.0;873.5940458384782;1158.2668538657172;car;home;other;false;552.4298491941672;59418;51351
103695;1;699185.1642129092;5364888.916695055;699185.1642129092;5364888.916695055;31707.0;109.0;0.0;137.48573575202545;car;work;work;false;0.0;55564;55564
35676;0;702579.297629222;5364795.72740669;702121.4295393985;5366062.82186473;31344.0;473.0;1812.3997373746067;1929.46192901849;car;home;shop;false;1347.2830264179602;27276;56626
171814;1;693737.1210899653;5396726.130749548;693737.1210899653;5396726.130749548;31817.0;0.0;0.0;0.0;walk;other;other;false;0.0;56936;56936
344454;0;720006.6129230056;5367508.615013682;701299.194149443;5364603.258463265;28431.0;3388.0;29463.608107608878;29718.54263320531;car;home;work;false;18931.68280566983;28315;5577
209968;1;727129.9861869074;5347193.26176402;726203.5009182012;5345898.695245683;31316.0;503.0;2509.7271456845865;2893.173820808755;car;other;home;true;1591.941400783213;72302;2327
168757;0;685457.2256288021;5388267.6765904715;687563.9784095282;5377562.403348401;30087.0;1732.0;20160.768769695587;20337.464875471538;car;home;other;false;10910.604129308524;11744;17585
408254;0;684742.21482263;5376774.849473531;684402.7110206442;5377343.993774235;31238.0;582.0;0.0;728.5404448744503;walk;home;other;false;662.7126576326923;41307;55602
259234;0;682196.2963739166;5398851.845015401;681904.479540977;5399136.068765569;31419.0;401.0;0.0;501.6161312095688;walk;home;work;false;407.35758756421797;70116;70201
22597;0;697388.280497611;5355544.686090909;697036.1097100432;5354813.4132527;30952.0;870.0;0.0;1088.6239090165834;walk;home;education;false;811.6552393215685;73320;31225
159883;1;716965.1952554552;5373636.750376751;719250.2260222703;5372914.370525593;31018.0;804.0;0.0;3350.0209735081758;bicycle;home;work;false;2396.49708004207;32449;10976
196964;0;685275.3207541753;5398322.184723091;685275.3207541753;5398322.184723091;31776.0;47.0;0.0;59.61767031896071;car;work;work;false;0.0;58113;58113
163642;1;709103.2125161467;5371402.603791189;709004.4767911048;5371084.257429409;31506.0;317.0;0.0;396.6705600037235;walk;other;home;true;333.30638976542946;73413;11758
68659;0;715283.887468418;5355260.895631152;715825.1257827757;5353467.390078915;29967.0;1857.0;0.0;2321.729108880174;walk;home;education;false;1873.3929323111674;27901;4993
437094;0;699270.7560964712;5376545.312539129;699359.3473871928;5376260.633294903;31511.0;314.0;0.0;393.30101639364506;walk;home;shop;false;298.1454156694497;74847;68829
432232;0;715651.7935732822;5371108.539658373;709398.0818151473;5371134.877426146;30880.0;945.0;8951.51399507193;9117.755480764366;car;home;leisure;false;6253.767219192426;49748;14404
341434;1;726680.3091847766;5345166.059811994;724641.3430526569;5346207.324844956;29319.0;2506.0;0.0;3133.115124134122;walk;shop;home;true;2289.4575245679293;57689;2814
139382;0;688673.9379747886;5386953.257173812;678734.7016697923;5385912.113341758;30112.0;1713.0;17520.338319155944;17590.94794488771;car;home;other;false;9993.617903721386;23042;45532
5694;0;700258.0202629718;5360027.72692761;702680.8350308242;5362751.6709575;31256.0;570.0;0.0;5353.258012376208;car_passenger;home;education;false;3645.531851088011;55898;993
21575;0;716472.3147658806;5373534.54272325;716294.1074827721;5373437.731868854;31608.0;218.0;0.0;273.1869428552915;walk;home;education;false;202.8057624471408;3845;33416
225687;0;697549.3646387137;5353948.1612128485;699578.1007372077;5356458.929551557;31130.0;698.0;4470.0499167373155;4705.8917589267985;car;home;work;false;3227.960316979184;64850;35661
162018;1;697040.9048528096;5354622.420206275;697276.5709691518;5354646.762806212;31695.0;134.0;0.0;489.1869550584264;car_passenger;other;home;true;236.9199876825249;34857;35826
109207;0;690387.1818531516;5367230.908544343;690548.6369083151;5357515.20967916;30811.0;1018.0;0.0;12723.705554713879;car_passenger;home;work;false;9717.04029906999;70023;8784
37455;0;693009.3801106769;5364811.788636126;693889.7623088926;5364602.534960852;31592.0;238.0;0.0;1514.9341531063021;car_passenger;home;education;false;904.9087885254606;62626;71586
65023;0;693509.6918529966;5376513.552449635;692149.441620087;5375768.350253068;31515.0;318.0;0.0;1945.3508914148588;car_passenger;home;education;false;1551.0019374260323;17665;15193
315447;0;697131.2234626086;5367079.4051099215;701262.8968352941;5363826.392972872;30940.0;893.0;6345.375711869379;6412.180482594074;car;home;shop;false;5258.5941868860045;37259;66643
223183;1;709769.6787940818;5365912.579918157;709651.0355384655;5364209.684211143;30537.0;1296.0;0.0;1620.1822702166876;walk;other;home;true;1707.0237289124027;66491;37597
74851;0;716763.1060891708;5371243.801746445;716611.3564269999;5371873.727026221;31154.0;680.0;0.0;850.662233278595;walk;home;education;false;647.9458450137345;75804;14840
152718;0;693818.3368597196;5352317.099341685;695855.6606452842;5353985.826994631;30987.0;851.0;3030.814475142044;3299.476409507318;car;home;work;false;2633.5034055295396;30876;10101
318776;0;697195.1637475403;5354651.192525269;698018.2682977389;5355541.785949459;31444.0;396.0;1708.4755457665574;1829.26739333702;car;home;work;false;1212.7067855700775;1089;78167
27136;0;689496.988772982;5400942.0575947985;689321.7557300968;5400585.400829688;31470.0;371.0;0.0;464.68124619965556;walk;home;education;false;397.3797521491252;8037;32057
176817;1;707768.573973725;5345714.35550436;709079.6456054077;5345685.525492593;31542.0;299.0;1901.5534564242134;2050.197235321031;car;other;shop;false;1311.3885743674944;30404;77883
5783;0;704318.8593585033;5363312.679561228;703663.6714781148;5364873.59611343;31339.0;503.0;0.0;2097.241590799816;bicycle;home;education;false;1692.8471997048423;1146;35305
328479;1;688816.0239835004;5387110.067306271;688816.0239835004;5387110.067306271;31844.0;0.0;0.0;0.0;walk;other;work;false;0.0;65482;65482
829;0;716556.3987536449;5358834.673955856;716468.6663975683;5356812.229858445;29228.0;2618.0;2256.4963651596026;3012.5480188262054;pt;home;education;false;2024.3460903350715;30243;54969
341504;4;718794.9689283817;5342701.6978098415;718642.842263056;5342365.67710718;31454.0;394.0;0.0;493.4885705644061;walk;home;shop;false;368.85286351138916;48450;52405
311804;0;704720.7089982608;5364227.27653864;701299.194149443;5364603.258463265;30405.0;1444.0;5020.8084644510045;5266.010769054138;car;home;work;false;3442.110728655567;16701;5577
34659;0;692499.199997356;5359407.147584384;692499.199997356;5359407.147584384;31850.0;0.0;0.0;0.0;walk;home;home;true;0.0;51995;51995
79173;0;692363.7268075116;5405236.849018553;697937.3620682799;5404327.620370155;31118.0;733.0;0.0;7663.906500214801;car_passenger;home;work;false;5647.309691804299;3634;36721
353160;1;717586.9558604795;5373391.213684326;716781.0091469462;5371819.292995745;31163.0;689.0;2474.8159434734825;2615.166559048904;car;shop;home;true;1766.4893875263276;81693;14429
199647;2;685837.9292622227;5378931.8882506285;684248.8484122467;5378595.886525223;31345.0;507.0;0.0;2114.838989357396;bicycle;work;home;true;1624.215228113576;27368;14692
14785;0;714706.5216509583;5353501.8366177725;714243.9025902047;5355320.752145113;30163.0;1689.0;969.7642946879714;2484.0523877362048;pt;home;other;false;1876.824469942403;68252;49755
226138;1;697463.5642111232;5354014.519891465;697463.5642111232;5354014.519891465;31853.0;0.0;0.0;0.0;walk;home;home;true;0.0;64880;64880
65361;0;692095.515873028;5405126.553700872;692701.1656900772;5404791.114157629;31078.0;776.0;0.0;970.5759641593513;walk;home;education;false;692.3376257741568;19779;42716
176057;0;714990.7083661738;5352381.825890033;714461.2631343852;5355360.992127926;29129.0;2727.0;2966.3241125816126;4278.864798912705;pt;home;work;false;3025.8459522038193;41373;37969
353195;0;720633.2589536583;5371797.9714582525;719213.2996254626;5372987.378361328;31353.0;504.0;2730.5225274232657;2882.9941139507396;car;home;shop;false;1852.2886586092536;57278;7429
247990;0;692799.7382957828;5355419.714875676;693702.8600137677;5352897.174622922;28944.0;2913.0;3003.248332715226;3751.14100480246;pt;home;work;false;2679.335395999886;51863;30517
1355;0;716531.4574314142;5358762.163779099;716468.6663975683;5356812.229858445;31230.0;627.0;0.0;2614.2852225277143;bicycle;home;education;false;1950.9446452543716;51876;54969
408061;0;686231.6058151787;5380024.165162239;687399.250384182;5377685.681381756;31066.0;792.0;4530.360729675246;4662.140753308202;car;home;shop;false;2613.790395403551;66569;8531
38559;0;716271.6414395324;5371433.597586341;716781.0091469462;5371819.292995745;31187.0;672.0;0.0;841.129453646838;walk;home;education;false;638.9181560978313;45108;14429
322959;0;681908.104702794;5393585.721293703;682263.8221852976;5392089.076068079;31272.0;587.0;2438.8540317383863;2542.2712978242666;car;home;shop;false;1538.3373683105722;67260;58007
162536;1;690964.2773973546;5368190.727711976;692459.5153746944;5367844.013103647;31380.0;479.0;0.0;1997.4055966387896;bicycle;other;other;false;1534.9096483205299;15307;37645
135141;0;700112.6642254223;5373202.189428695;699187.645729831;5376377.663771836;31396.0;465.0;3437.305957621833;3508.249450826534;car;home;work;false;3307.460736144316;61097;68847
27319;0;691030.1968982914;5393112.519082479;692934.1372655964;5392732.036134287;31173.0;689.0;0.0;2872.1614109177954;bicycle;home;education;false;1941.5860001861722;64282;72863
222601;0;693165.8638697355;5364543.855175883;699185.1642129092;5364888.916695055;29984.0;1878.0;0.0;7827.191558248393;bicycle;home;work;false;6029.182703596236;63962;55564
187088;0;703295.3880212922;5364752.431749355;703022.144605803;5364791.030623745;31602.0;261.0;0.0;327.2672419934746;walk;work;other;false;275.95622336231907;8981;53433
41084;0;681635.7836109521;5396243.351766734;681706.7984303918;5394914.499881873;30445.0;1419.0;0.0;1773.89954636711;walk;home;education;false;1330.7480740094863;46961;69762
228611;0;697954.9665445666;5375923.038547;702033.2199927534;5364368.198196854;29357.0;2508.0;21592.139395539947;21698.641549438416;car;home;work;false;12253.427549261367;65031;80398
173749;0;733920.9247875968;5354020.2970222775;735455.6591821804;5352502.026058526;30949.0;916.0;6153.5311106353465;6501.583364675485;car;home;other;false;2158.8321799735836;17583;24044
384213;1;697353.7675401502;5354985.167298629;697305.5831372603;5355179.878624771;31624.0;242.0;0.0;303.60128862822853;walk;shop;home;true;200.58473822744568;15621;33012
59398;0;697700.3111336328;5353832.416226571;697282.7741866352;5354860.970786871;30342.0;1526.0;1485.6433393610778;1966.6547208134868;pt;home;education;false;1110.0727839299323;28696;12590
158552;0;692884.478660577;5364645.849927364;695718.1164201713;5361758.920316637;31055.0;815.0;7878.002325149613;7980.188030947193;car;home;work;false;4045.2275003877544;69260;9079
153684;1;704193.837210706;5358964.391258454;703753.6494682368;5359282.338627115;31482.0;389.0;2339.9012681123577;2483.4250284152918;car;other;shop;false;543.0062410861309;74427;29309
439533;0;681069.6323787421;5399080.212088729;680459.736517711;5398222.392815032;31470.0;403.0;1757.6770511514671;1806.431769411113;car;home;shop;false;1052.5335470327425;7311;17194
32773;0;710983.7180083729;5355755.992896607;715731.840085591;5353768.576625677;31215.0;658.0;0.0;7606.425650684351;car_passenger;home;other;false;5147.279543032783;70848;7003
252966;0;709289.5912001573;5369586.509443531;703491.4521760213;5362271.230990309;30090.0;1785.0;13005.405674058968;13248.729146372132;car;home;work;false;9334.437047373356;45781;50165
166326;0;697088.1396055585;5405244.731496878;698693.2439431304;5403762.031236216;30877.0;1001.0;0.0;4465.422888705125;car_passenger;home;work;false;2185.1224216180412;20853;48199
248321;0;706795.5847277218;5384667.163474408;707130.9811902738;5386473.423520139;31341.0;538.0;2935.665042444109;3067.2416863458516;car;home;other;false;1837.1353079994274;62185;44730
283718;1;693543.173418053;5371635.939218362;696541.4263777756;5354443.694936866;30591.0;1289.0;24303.407006778307;24427.732872905268;car;leisure;leisure;false;17451.727256782204;38174;64257
254312;0;716811.539820042;5371647.277209588;717472.9944080258;5373352.718029426;30059.0;1821.0;0.0;2276.957120976791;walk;home;work;false;1829.2212993333508;53963;44427
396794;2;716785.3062003155;5353214.8887620885;716785.3062003155;5353214.8887620885;31623.0;258.0;0.0;323.37098953838;walk;home;other;false;0.0;38097;38097
237911;0;682585.5451855097;5389164.133292416;682191.0709039122;5388928.719848383;31291.0;590.0;0.0;738.1610841888108;walk;home;other;false;459.3794166844198;52152;25115
19934;0;705152.7631680709;5363426.406449366;704084.3558427601;5363223.301670797;31541.0;340.0;0.0;1417.3906435635236;bicycle;home;education;false;1087.54115501693;49972;319
416761;0;720070.8880318252;5340249.982948151;718770.1753955628;5342620.88094923;31590.0;292.0;2794.753545503945;2871.0106075260896;car;home;leisure;false;2704.257882238825;18375;41500
36016;0;702368.9727941297;5364764.29159346;701992.9425321162;5365240.989862819;31497.0;388.0;536.2802391500243;716.53081112271;pt;home;education;false;607.157309072111;11507;45605
222742;0;692556.3169832946;5364988.149160712;692538.0540933614;5365263.608262463;31548.0;337.0;0.0;422.2443372234864;walk;home;work;false;276.06385110316893;61959;61963
30020;0;715924.103928102;5351386.10908721;714924.3317328354;5353268.823971676;31217.0;669.0;0.0;4958.921574910112;car_passenger;home;education;false;2131.7034921902914;59144;31884
379550;0;704741.5136377763;5363122.261717213;702594.7839252066;5364029.752527661;31176.0;711.0;0.0;2964.0521193014724;bicycle;home;shop;false;2330.6625731486047;40362;73125
37767;0;706796.9607841657;5365414.70767448;706846.6522447161;5365586.456225835;31661.0;227.0;0.0;284.7474849640952;walk;home;education;false;178.79263447940542;58472;46919
16490;0;735193.6579751316;5346667.923384488;734636.8495486088;5349151.547760155;31066.0;822.0;0.0;3428.7193030802946;bicycle;home;education;false;2545.2751645463177;51327;54684
398834;0;715656.6331438284;5347575.723925201;715544.7830230973;5347604.061110416;31807.0;82.0;203.97466605495669;239.3303573723186;car;home;shop;false;115.38390517516167;77630;77604
6445;0;704586.0109324327;5354741.555074753;703759.7235021214;5355522.545154989;31583.0;307.0;0.0;1279.9076501270788;bicycle;home;education;false;1136.9680835084064;77282;44786
390419;0;685210.3502824014;5379676.446578456;691655.4446562689;5367335.072609438;30753.0;1140.0;18120.08263225415;18180.578097175643;car;home;shop;false;13922.957765188577;54383;29794
156281;1;699842.8004069914;5373387.483633358;703053.9386221601;5364057.985672198;30242.0;1651.0;11817.78575154024;11968.988205196165;car;shop;home;true;9866.658038272219;20252;49038
139094;0;685760.1766216925;5370943.725219383;685666.2699206704;5370823.716218073;31691.0;203.0;0.0;254.37784957742153;walk;home;work;false;152.3831647271649;11797;55758
13761;0;684026.5451363942;5390847.296599148;681061.3951978463;5392289.781798407;31256.0;638.0;0.0;4185.821940327741;car_passenger;home;education;false;3297.4046928081807;49806;48356
278508;2;701262.8968352941;5363826.392972872;700624.8350666441;5363978.0264063645;31657.0;240.0;932.4220480979329;999.8220214235178;car;shop;home;true;655.8319287481726;66643;5523
69997;0;732688.2319363675;5344517.779081136;732790.9929675865;5344769.26837077;31711.0;187.0;0.0;575.1595372940119;car_passenger;home;other;false;271.6738712827911;19418;71948
56289;0;703948.4319887483;5356288.080624127;704439.9498755197;5354771.294951893;31407.0;492.0;0.0;2053.6036235837964;bicycle;home;other;false;1594.4367684260612;38928;29892
127138;0;703868.5288802322;5363447.6533380095;703794.9118054234;5361968.723820077;30297.0;1603.0;0.0;2004.3666301160551;walk;home;work;false;1480.76061289956;68777;55073
206273;0;716076.7204615469;5351555.784794647;715815.4784731433;5352187.157013936;31607.0;295.0;1763.2355166516431;1840.8352577461499;car;home;work;false;683.2849008975945;41040;72463
236753;0;689710.1312770346;5397405.428040742;692204.5168161839;5396530.35175947;30810.0;1093.0;5168.646352354385;5808.444994957719;car;home;work;false;2643.4291584912344;28584;13334
185387;1;703403.0748593387;5365137.531691523;704021.9677809048;5365336.809224095;31689.0;214.0;803.7678446482864;890.0762464846495;car;leisure;home;true;650.184576372462;54841;73653
245373;0;712019.1404133791;5354216.8208084395;699896.9338910609;5361165.644849467;29312.0;2592.0;34328.997460415725;34576.8821700903;car;home;work;false;13972.617740527234;53009;80946
108109;0;704388.6659128317;5377818.377347144;703823.7900895964;5375818.159814397;31448.0;456.0;2446.432460830314;2608.8981570524;car;home;shop;false;2078.450113422476;55245;56938
230979;0;687682.0427449718;5400850.528207043;684276.0337476404;5397747.645953111;31133.0;772.0;6221.518885788842;6458.30520718499;car;home;other;false;4607.46954104608;16195;34334
217838;0;697267.1209659342;5362980.063009789;703278.3334432192;5365010.505344948;30476.0;1429.0;9303.721577154984;9557.897796046273;car;home;work;false;6344.869701063254;62155;71416
96380;0;694850.1770402687;5390551.091599374;692666.9600647565;5387936.545982722;31278.0;628.0;5518.81173525198;5751.011991958252;car;home;work;false;3406.2127273143547;25489;13086
40521;0;709876.8511125008;5370594.172473248;709288.5703488814;5371149.442009629;30833.0;1075.0;0.0;1344.8764375163794;walk;home;education;false;808.9490187131389;16995;59902
319676;0;697444.6683170344;5355316.389320334;697029.3773905383;5353906.743917763;31399.0;509.0;2155.022055812136;2390.2565552435794;car;home;work;false;1469.5464315971835;34884;65093
193042;1;698446.5411109622;5358890.620008314;695357.8559055767;5358592.800894647;30022.0;1886.0;4341.020795302335;6020.208891136834;car;other;home;true;3103.010235631258;67776;59687
154687;1;705400.4244535265;5362340.2911248;705484.0316744847;5362341.784675026;31765.0;143.0;358.58925613227086;419.46957823828654;car;other;home;true;83.62056020282606;66274;68062
425760;0;704068.0223387622;5364191.706296407;703675.5858504073;5364894.628356477;31326.0;583.0;1703.5329028721083;1749.5594247362385;car;home;shop;false;805.0501971468527;53431;5325
191144;3;717009.5365130017;5374485.5707178395;717009.5365130017;5374485.5707178395;31767.0;142.0;0.0;178.06427817700785;car;shop;work;false;0.0;6806;6806
75079;1;715599.4583575957;5371960.542176645;716207.3500962374;5371396.684723824;31645.0;265.0;0.0;1105.9224018366322;bicycle;other;home;true;829.1366552086265;79388;38258
675;0;716609.5829792053;5355592.9617792275;715893.4457946189;5355153.230694974;31614.0;296.0;0.0;1831.7863713810618;car_passenger;home;education;false;840.3665233730947;77853;57437
125560;0;700002.580274387;5360914.862713868;702181.3059217836;5362966.850065377;31016.0;894.0;5765.276970620455;6028.726748867539;car;home;work;false;2992.907873185466;16338;120
374763;0;731424.5802665753;5359497.810539503;731231.7645062101;5359542.176828213;31837.0;74.0;188.07566681194407;231.64244315127723;car;home;leisure;false;197.85420141900417;15757;35756
335678;0;715505.5563307082;5352396.099449313;714848.5542690875;5351240.4415271925;31484.0;427.0;1950.6531499380471;2118.0451106934506;car;home;other;false;1329.359598428634;34539;35478
129127;0;703022.5997840087;5354937.40471882;700575.175985996;5363738.111236877;30297.0;1615.0;15379.221392516465;15507.25195894323;car;home;education;false;9134.67670276547;2724;72340
264777;3;684896.8303589235;5374921.454101813;684960.3177596454;5374423.788888687;31614.0;300.0;805.3657714587199;897.5073327754926;car;home;work;false;501.6984297423363;78315;74853
52547;0;719865.5806358936;5367978.6816611495;720851.2529949415;5365511.013336739;31382.0;533.0;3679.972732573071;3825.1562642525773;car;home;other;false;2657.242359795597;11209;23731
440212;0;684109.5758869421;5399450.747779205;683908.2436109742;5398978.784916839;31420.0;495.0;0.0;619.4050260488325;walk;home;shop;false;513.111711813226;74279;25180
246601;0;721535.2203801465;5365206.073326001;702194.082115818;5365007.755241021;29756.0;2160.0;29352.62390086925;29605.857161808766;car;home;other;false;19342.154983938613;36687;69580
301274;0;727164.8979011573;5344798.60420672;729751.1665712516;5343219.668268267;31162.0;756.0;6081.71741328506;6307.253281418149;car;home;other;false;3030.152526136404;69812;6162
209131;0;711347.0541638358;5344023.430776523;710851.1265354721;5344025.829807648;31700.0;218.0;503.80590465174544;650.686741850967;car;home;other;false;495.9334309408857;77654;79473
275022;1;702033.2199927534;5364368.198196854;723070.2556017532;5364857.806726474;29944.0;1978.0;31387.164702932438;31450.07415379815;car;work;other;false;21042.732325594177;80398;42311
24730;1;680459.736517711;5398222.392815032;680664.4257104298;5398381.0140488;31617.0;306.0;0.0;383.06894922047957;walk;shop;home;true;258.9562924856496;17194;57074
24238;0;676675.494842709;5387655.854502773;675733.5190116328;5385576.96132545;31222.0;701.0;0.0;2921.492900122515;bicycle;home;education;false;2282.3486388043625;6038;65266
190948;0;716415.8886946007;5372569.130639793;719169.1992143113;5372539.883616842;31214.0;709.0;3813.4042480231274;3869.0095641044327;car;home;other;false;2753.465853483718;18441;64150
334034;0;732236.7289389229;5349302.648906151;734364.0041017871;5349945.885024371;31242.0;684.0;4693.687864773873;4876.173619545654;car;home;shop;false;2222.3978766912014;49098;19500
149371;0;713882.608684869;5346330.982527606;714360.4150320594;5346411.652590224;31584.0;343.0;0.0;429.147895231361;walk;home;other;false;484.5684310993964;42243;29293
170416;1;694043.9454444658;5381825.980755217;693538.0774626968;5382279.938061782;31679.0;249.0;966.6724654406886;1142.5487876010786;car;other;home;true;679.6908496975846;29078;79281
309471;0;706065.4574213943;5383495.926917557;703859.2104053381;5385738.205218509;26747.0;5187.0;3348.561757484662;5404.778391662302;pt;home;work;false;3145.6855969371536;23132;81019
426661;0;702358.5661998;5363248.0533857;703424.5661235099;5364221.714532739;31489.0;446.0;1785.1103992259839;1842.6916601282394;car;home;shop;false;1443.7353866279443;1352;63223
87104;1;676034.3380339511;5385572.839077422;676067.1433002916;5384536.531913259;31537.0;399.0;1732.4864220287466;1840.6074199084176;car;shop;shop;false;1036.8262747422593;18988;59072
131011;2;717206.7062056278;5371718.75455788;716709.8679349371;5371781.177138509;31393.0;543.0;0.0;679.3916299505624;walk;home;work;false;500.7442918250036;15565;11373
331206;0;689235.2152270557;5401086.601861299;693305.8706325545;5405206.751081676;30998.0;940.0;7734.598000853895;7828.533025123775;car;home;shop;false;5791.879231172865;67764;4003
322640;0;705133.4109241266;5370373.035669634;701299.194149443;5364603.258463265;29400.0;2539.0;9506.997673452259;9754.458895508715;car;home;work;false;6927.593181358012;9701;5577
227283;1;691712.9342108027;5367748.683540798;691963.8732314099;5366906.529792076;31067.0;872.0;0.0;1091.195174858443;walk;other;home;true;878.7453149516892;31315;28833
162768;0;690056.5320191182;5372694.175939327;689604.968158488;5372055.600829554;31655.0;284.0;1375.8021057371384;1479.873806100362;car;home;other;false;782.1049105134223;23639;19562
231301;0;685275.3207541753;5398322.184723091;682326.5202941846;5398633.869021673;31348.0;593.0;3952.767141503826;4060.267405112867;car;work;home;true;2965.227015731481;58113;51882
116205;1;717642.4100041549;5355676.585810345;717642.4100041549;5355676.585810345;31792.0;149.0;0.0;185.87990140972343;car;other;home;true;0.0;66398;66398
293878;0;697316.5938809894;5394668.939411618;693198.435102301;5401859.334066091;30165.0;1777.0;14167.623825651155;14412.889637793953;car;home;work;false;8286.193759113194;78485;72272
50658;0;734758.9679662145;5360039.761786867;735953.7381353586;5359600.401867449;31436.0;507.0;0.0;2114.858424872326;bicycle;home;education;false;1272.9936747160762;49413;10207
272819;6;695057.2381385155;5353818.143000096;695057.2381385155;5353818.143000096;31479.0;465.0;0.0;581.2588574350353;car;work;work;false;0.0;29831;29831
200652;2;680893.9659863062;5374646.889545321;677384.3227780147;5368934.916969717;31243.0;702.0;10038.214986885414;10084.410855238937;car;home;leisure;false;6704.045506555672;76484;10926
168757;1;687563.9784095282;5377562.403348401;687563.9784095282;5377562.403348401;31819.0;127.0;0.0;159.05047527173568;car;other;work;false;0.0;17585;17585
127925;1;703187.1815884847;5365861.422893884;703202.4910528786;5365759.820965071;31903.0;43.0;0.0;181.9374388575106;bicycle;other;home;true;102.7488765799317;54778;50492
266406;0;736547.0709142388;5349047.751819156;734580.1089727427;5354679.56073131;30696.0;1251.0;14044.329923777112;14105.067572580141;car;home;work;false;5965.417915143468;2933;70152
317643;0;716195.6063088164;5371307.401609671;716781.0091469462;5371819.292995745;31101.0;847.0;0.0;1058.8249783301783;walk;home;leisure;false;777.6434105856723;73587;14429
98632;0;715551.1824671999;5355413.780441917;702397.1811250489;5364009.637631878;29827.0;2123.0;25438.44123211018;25717.370740789498;car;home;education;false;15713.577318342434;27892;44242
60987;0;700385.9043123331;5373146.590348078;699978.0690776925;5373324.740123406;31479.0;471.0;0.0;589.0003690862989;walk;home;other;false;445.0470998263408;60115;36012
197652;1;687297.1424100212;5400649.019628091;687523.6588566969;5401025.465280248;31539.0;414.0;0.0;518.521908974928;walk;other;other;false;439.3415865161993;36910;56202
264878;0;684866.9846318673;5373186.735321842;682620.2823117696;5375413.44139903;31609.0;345.0;0.0;5813.95314771852;car_passenger;home;leisure;false;3163.20901448506;62091;24736
421808;0;727928.613369547;5359851.173280365;732104.1440991068;5359550.86311631;31167.0;789.0;7219.724768245996;7286.6918534093575;car;home;shop;false;4186.316169155541;43009;56236
350728;1;701608.608808185;5363716.278905818;702316.551753988;5353529.2235859;30188.0;1768.0;17713.38142385695;17790.974013039555;car;education;home;true;10211.624714294412;54930;26100
240272;0;717642.4100041549;5355676.585810345;713635.7468599849;5354324.897709595;29774.0;2182.0;12144.950792914648;12934.64179724325;car;home;work;false;4228.523415160193;66398;9489
1031;0;715282.4170032184;5354747.875818584;715736.0078029141;5355111.820472715;31745.0;211.0;0.0;882.186323159708;bicycle;home;education;false;581.5499332295881;20199;8719
48425;0;716629.8986803344;5359189.123366887;716728.3505853305;5357123.759016706;29884.0;2073.0;0.0;2591.8785647122186;walk;home;education;false;2067.7095242311575;53770;1181
230650;0;685663.8828014303;5400642.033868554;681701.5358007157;5398874.93706985;30877.0;1081.0;7484.666456685869;7661.311431818379;car;home;work;false;4338.527958889066;78204;69153
20472;0;704028.3763960074;5365445.423938105;703003.3951316527;5364601.04168318;30595.0;1363.0;0.0;1704.5821295737069;walk;home;education;false;1327.9939701330252;73651;74975
196739;0;679006.9953795082;5367879.664411584;679006.9953795082;5367879.664411584;31927.0;31.0;0.0;38.65710707735557;car;home;home;true;0.0;19531;19531
170202;0;694202.3948819215;5386778.08149441;689792.8562773955;5385849.791087558;31095.0;863.0;6135.524062073666;6262.909568263894;car;home;work;false;4506.190606738502;11534;10621
206153;2;731040.6845534088;5351791.272055065;733678.9001316098;5351435.367308685;31557.0;402.0;0.0;3498.2319208374347;car_passenger;home;shop;false;2662.1137514311195;44366;44459
46934;0;735274.1463364263;5350498.150063958;735383.9388522054;5350634.286422589;31820.0;140.0;0.0;175.97554414414145;walk;home;shop;false;174.8928376531751;12424;44206
193367;1;698129.6744406824;5354706.858179396;697235.3584159252;5354183.030725459;30920.0;1040.0;0.0;1300.0740314809605;walk;other;home;true;1036.4344425172687;36610;36065
400092;2;702418.3096540015;5381971.280648793;702409.752626919;5381889.708006835;31872.0;89.0;153.38783436261508;193.7075655184333;car;leisure;home;true;82.02023304391503;25695;52543
241026;1;712803.7162777002;5353221.848280589;714787.5276507512;5352057.530795608;31375.0;586.0;3646.8023841182744;3744.362545777006;car;other;shop;false;2300.2484147760983;33497;36492
