person_id;person_trip_id;leg_index;access_stop_id;egress_stop_id;transit_line_id;transit_route_id;departure_id;access_area_id;egress_area_id;transit_mode
181781;2;11;321426.link:36487;597159.link:6878;17075;1087617;1087617_15:14:00;602048.0;323659.0;bus
124424;0;5;410688.link:10330;1339.link:42050;5468;905927;101827_15:29:00;96974.0;41520.0;bus
30639;1;8;14928.link:70219;180427.link:56504;10278;1014075;493146_15:05:00;36053.0;648007.0;bus
243739;1;12;147812.link:56813;282505.link:2433;20417;943853;690578_15:15:00;240045.0;125049.0;bus
405179;0;5;410688.link:10330;1339.link:42050;5468;905927;101827_15:29:00;96974.0;41520.0;bus
416411;1;4;488041.link:38504;330433.link:1473;23304;1670079;1670079_15:14:00;319123.0;626712.0;bus
271592;1;16;147812.link:56813;282505.link:2433;20417;943853;690578_15:15:00;240045.0;125049.0;bus
178187;2;17;507869.link:12913;184368.link:13251;7989;1073960;893657_15:24:00;110772.0;433925.0;bus
283394;1;10;80450.link:26160;559224.link:76140;7839;1160035;554074_14:55:00;348366.0;220682.0;bus
98233;2;5;637917.link:60771;419256.link:11422;20612;330889;1423837_15:22:00;166097.0;84755.0;bus
122313;1;12;272212.link:72474;575104.link:34689;17075;1087617;1087617_15:14:00;266462.0;165718.0;bus
314698;0;5;187458.link:51184;471849.link:28500;7949;1513132;813827_15:16:00;417625.0;384423.0;rail
109199;0;3;271923.link:12230;88352.link:56938;9289;1673844;719122_15:15:00;96974.0;488812.0;bus
382287;3;10;400743.link:48623;125136.link:52598;22781;1484165;799189_14:57:00;484211.0;182874.0;bus
428302;1;4;154878.link:1916;569906.link:17281;18092;236536;491151_15:26:00;295305.0;549576.0;bus
45538;0;3;572948.link:1330;106632.link:77253;12637;1439437;1439437_15:30:00;96974.0;666522.0;bus
355885;3;14;406752.link:14642;160212.link:41776;12526;341182;112102_15:17:00;539706.0;378316.0;bus
426776;4;13;367598.link:56070;106632.link:77253;12637;1439437;1439437_15:30:00;26842.0;666522.0;bus
7407;0;3;615752.link:49168;53130.link:34435;9289;1673844;719122_15:15:00;226748.0;514801.0;bus
225151;1;8;435836.link:22133;373343.link:11388;7839;1160035;554074_14:55:00;96974.0;648867.0;bus
72366;0;5;191619.link:15731;598300.link:5218;11523;1184702;1184702_15:34:00;96974.0;576387.0;rail
97976;2;7;650692.link:81558;661392.link:74252;20612;330889;1423837_15:22:00;240045.0;523239.0;bus
362903;0;3;605244.link:38904;507710.link:67422;7922;420390;68672_15:31:00;655169.0;36305.0;rail
319283;2;3;229457.link:55515;100488.link:41786;12526;341182;112102_15:17:00;514562.0;80511.0;bus
116557;1;8;338123.link:56812;54199.link:45364;13598;1422485;36870_15:33:00;240045.0;422896.0;bus
418387;1;8;627970.link:79468;483342.link:14450;7989;135520;1055363_15:20:00;240045.0;6206.0;bus
93392;0;5;106632.link:77253;411707.link:18093;12637;1439437;1439437_15:30:00;666522.0;509793.0;bus
179837;6;13;572907.link:44317;600782.link:44311;20612;92588;92588_15:16:00;352212.0;589889.0;bus
393410;2;7;258844.link:65947;507710.link:59125;13668;749590;1557561_15:15:00;287685.0;36305.0;bus
178926;0;1;569984.link:45954;261002.link:31608;9292;887052;887052_15:04:00;239517.0;189869.0;bus
77996;2;5;122624.link:8410;366532.link:51027;4271;741102;741102_15:14:00;624474.0;364587.0;bus
12003;2;3;23143.link:24652;366532.link:51027;4271;741102;741102_15:14:00;452829.0;364587.0;bus
223088;1;8;191619.link:15731;110159.link:72050;11523;1184702;1184702_15:34:00;96974.0;618524.0;rail
279332;1;8;662009.link:37849;444375.link:9220;2556;530411;1650870_15:17:00;96974.0;520392.0;rail
168961;2;5;122624.link:8410;366532.link:51027;4271;741102;741102_15:14:00;624474.0;364587.0;bus
101696;1;6;662009.link:37849;444375.link:9220;2556;530411;1650870_15:17:00;96974.0;520392.0;rail
18814;2;5;235859.link:28700;405447.link:49773;12526;889712;1428329_15:05:00;283477.0;404599.0;bus
191766;2;11;292016.link:11389;435836.link:13589;7839;372860;492410_14:47:00;648867.0;96974.0;bus
271565;1;12;635139.link:25290;108621.link:56818;23106;1288234;1599589_15:13:00;609285.0;240045.0;bus
81319;0;1;365848.link:56450;108621.link:56818;23106;1288234;1599589_15:13:00;584454.0;240045.0;bus
147614;1;8;431060.link:16905;131670.link:67791;3654;1236595;1236595_15:30:00;601422.0;252486.0;bus
337381;1;2;23317.link:50950;108621.link:56818;23106;1288234;1599589_15:13:00;638176.0;240045.0;bus
150360;1;14;635139.link:25290;108621.link:56818;23106;1288234;1599589_15:13:00;609285.0;240045.0;bus
92149;0;3;429333.link:51996;311917.link:39091;18874;1664225;1664225_15:02:00;367059.0;590295.0;bus
79175;2;3;117202.link:3185;164581.link:7540;18409;375227;706902_15:35:00;180112.0;151381.0;rail
276398;3;10;429333.link:51996;311917.link:39091;18874;1664225;1664225_15:02:00;367059.0;590295.0;bus
389315;2;3;285691.link:65539;469859.link:55605;22781;1484165;799189_14:57:00;371725.0;328631.0;bus
214628;0;1;575104.link:34689;668649.link:52584;17075;1087617;1087617_15:14:00;165718.0;581234.0;bus
223126;2;5;43377.link:37496;83015.link:20757;22560;890601;369238_15:07:00;216781.0;503138.0;bus
102975;1;4;160212.link:41776;344571.link:6227;12526;341182;112102_15:17:00;378316.0;457764.0;bus
139726;0;3;396306.link:31270;1339.link:42050;1573;456319;456319_15:30:00;109112.0;41520.0;bus
71006;2;3;276861.link:49024;477080.link:42859;7195;774173;487577_15:30:00;195798.0;240045.0;rail
290886;2;5;52441.link:15082;216798.link:36257;5185;712844;1084191_15:28:00;655169.0;308684.0;bus
102371;2;11;396306.link:31270;1339.link:42050;1573;456319;456319_15:30:00;109112.0;41520.0;bus
119396;0;1;127268.link:43426;467594.link:77785;7989;1073960;893657_15:24:00;328202.0;496096.0;bus
58736;2;5;615752.link:49168;355544.link:3454;9289;1673844;719122_15:15:00;226748.0;315054.0;bus
112987;0;3;396306.link:31270;1339.link:42050;1573;456319;456319_15:30:00;109112.0;41520.0;bus
55636;0;1;628441.link:5324;359245.link:33650;10977;836938;1065353_15:31:00;486173.0;541588.0;bus
38799;1;4;506012.link:14407;83015.link:20757;22560;890601;369238_15:07:00;295248.0;503138.0;bus
328710;2;3;122624.link:8410;505687.link:16009;4271;741102;741102_15:14:00;624474.0;420643.0;bus
376721;3;8;669978.link:24775;280110.link:58223;3299;1374432;156820_14:53:00;144625.0;189869.0;bus
132202;0;1;472641.link:29627;540652.link:32711;7839;1160035;554074_14:55:00;413814.0;545479.0;bus
97538;1;4;424020.link:44162;280110.link:58223;3299;1374432;156820_14:53:00;672664.0;189869.0;bus
376808;1;4;355841.link:2463;155340.link:44756;20417;943853;690578_15:15:00;37142.0;465390.0;bus
220411;1;8;367598.link:56070;142575.link:14867;12637;1439437;1439437_15:30:00;26842.0;451556.0;bus
216634;2;7;572948.link:1330;65664.link:41112;12637;1439437;1439437_15:30:00;96974.0;27464.0;bus
328556;1;4;452412.link:22713;363777.link:15059;22781;1484165;799189_14:57:00;575433.0;655169.0;bus
214988;2;11;444213.link:23745;97826.link:40862;17075;1087617;1087617_15:14:00;270530.0;411474.0;bus
104127;1;8;410688.link:10330;600692.link:33104;22934;948975;236033_15:36:00;96974.0;554130.0;bus
303865;0;3;391841.link:25005;541639.link:56228;7883;1134964;224448_15:14:00;320850.0;547657.0;bus
343622;1;4;391841.link:25005;541639.link:56228;7883;1134964;224448_15:14:00;320850.0;547657.0;bus
376925;0;1;608103.link:6888;97826.link:40862;17075;1087617;1087617_15:14:00;326494.0;411474.0;bus
81829;0;3;579762.link:40432;541639.link:56228;7883;1134964;224448_15:14:00;377654.0;547657.0;bus
118548;0;7;444375.link:9221;657926.link:12500;16059;1035645;405461_15:31:00;520392.0;649912.0;rail
276137;1;14;662009.link:32522;657926.link:12503;16059;662596;1431042_15:34:00;96974.0;649912.0;rail
9517;0;5;191619.link:15731;471849.link:28500;11523;1184702;1184702_15:34:00;96974.0;384423.0;rail
83396;1;8;662009.link:32522;657926.link:12503;16059;662596;1431042_15:34:00;96974.0;649912.0;rail
179377;5;10;635139.link:25290;360448.link:34513;5503;204545;467072_15:31:00;609285.0;96974.0;bus
294487;1;4;216798.link:36257;366537.link:41013;5185;712844;1084191_15:28:00;308684.0;30824.0;bus
19616;0;3;191619.link:15731;471849.link:28500;11523;1184702;1184702_15:34:00;96974.0;384423.0;rail
288180;1;4;523174.link:14205;560972.link:10924;13245;589833;1501986_15:40:00;61954.0;431096.0;bus
33503;0;3;272212.link:72474;365736.link:67510;10278;1222823;1222823_14:58:00;266462.0;593923.0;bus
237318;2;5;507710.link:59125;651559.link:72757;22781;277292;277292_15:06:00;36305.0;257468.0;bus
83531;0;5;443516.link:52789;627970.link:14964;5773;1701556;1304838_15:19:00;185600.0;240045.0;bus
179221;1;12;36182.link:72611;626591.link:60893;22560;890601;369238_15:07:00;668146.0;384423.0;bus
302216;1;10;443516.link:52789;627970.link:14964;5773;1701556;1304838_15:19:00;185600.0;240045.0;bus
369221;0;1;291746.link:61575;508147.link:7348;24400;910485;180767_15:20:00;439177.0;403484.0;bus
305624;2;17;581508.link:54324;674010.link:69003;21480;915170;1434027_15:24:00;51975.0;91217.0;bus
29249;2;3;397053.link:28890;280110.link:58223;20417;943853;690578_15:15:00;320286.0;189869.0;bus
244796;1;10;443516.link:52789;627970.link:14964;5773;1701556;1304838_15:19:00;185600.0;240045.0;bus
85529;5;6;573498.link:14431;626591.link:60893;22560;890601;369238_15:07:00;225816.0;384423.0;bus
130486;2;15;675534.link:79263;626591.link:60893;22560;890601;369238_15:07:00;73644.0;384423.0;bus
115434;1;6;147812.link:56813;280110.link:58223;20417;943853;690578_15:15:00;240045.0;189869.0;bus
90918;2;11;230840.link:71130;56361.link:56858;7883;563541;813170_15:13:00;368764.0;240045.0;bus
97857;2;3;509997.link:10528;56361.link:56858;7883;563541;813170_15:13:00;666115.0;240045.0;bus
191351;0;1;101206.link:4813;370025.link:11403;15259;1018570;1131369_15:41:00;186346.0;568853.0;bus
425129;2;3;291382.link:70161;661879.link:71517;12907;44744;77136_15:30:00;80885.0;169742.0;bus
79911;2;5;652669.link:2580;303852.link:43362;21446;1158378;754401_15:22:00;576344.0;575578.0;bus
253129;0;3;160607.link:48741;31045.link:56814;10278;1014075;493146_15:05:00;384423.0;240045.0;bus
343879;0;1;266131.link:55999;229515.link:50576;14604;1404386;507962_15:14:00;407854.0;25668.0;bus
208504;3;12;87005.link:76353;31045.link:56814;10278;1014075;493146_15:05:00;284116.0;240045.0;bus
317082;2;7;573498.link:14431;450501.link:12280;22560;890601;369238_15:07:00;225816.0;577786.0;bus
157499;1;6;168132.link:22317;93976.link:28291;21991;1707385;373117_15:44:00;417625.0;185600.0;rail
16855;2;7;87005.link:76353;31045.link:56814;10278;1014075;493146_15:05:00;284116.0;240045.0;bus
398825;0;1;87005.link:76353;31045.link:56814;10278;1014075;493146_15:05:00;284116.0;240045.0;bus
325533;1;8;652669.link:2580;82563.link:51410;21446;1000069;171450_15:23:00;576344.0;220811.0;bus
254265;2;3;573498.link:14431;450501.link:12280;22560;890601;369238_15:07:00;225816.0;577786.0;bus
58212;1;2;573498.link:14431;450501.link:12280;22560;890601;369238_15:07:00;225816.0;577786.0;bus
229052;2;7;341113.link:59258;450501.link:12280;22560;890601;369238_15:07:00;556796.0;577786.0;bus
108179;2;9;9641.link:49135;4350.link:69084;9289;1137759;1254021_15:19:00;226748.0;135122.0;bus
45538;0;5;106632.link:77253;388125.link:15502;21480;987021;845062_15:26:00;666522.0;552925.0;bus
349307;1;4;174380.link:56057;128120.link:36757;9289;1673844;311388_15:40:00;26842.0;508585.0;bus
276137;1;16;545209.link:15585;182741.link:1584;12743;1180575;1678631_15:29:00;88225.0;100649.0;bus
30650;2;3;134825.link:22041;197574.link:53254;14604;1185324;707258_15:05:00;593522.0;395385.0;bus
306038;0;1;467462.link:25971;663005.link:51938;12701;1014337;752593_15:47:00;120804.0;509564.0;bus
299031;3;10;452220.link:14574;607682.link:73018;13598;1422485;36870_15:33:00;301018.0;473203.0;bus
77748;1;4;303852.link:43362;428905.link:6670;21446;1158378;754401_15:22:00;575578.0;105314.0;bus
119473;0;3;108621.link:56817;571590.link:54113;23106;57185;1029683_15:33:00;240045.0;320996.0;bus
229041;0;1;615752.link:49168;85026.link:11436;9289;1673844;719122_15:15:00;226748.0;144775.0;bus
20732;2;5;429780.link:45000;13000.link:59749;19170;1268747;312007_15:49:00;36373.0;578286.0;bus
164171;2;5;615752.link:49168;85026.link:11436;9289;1673844;719122_15:15:00;226748.0;144775.0;bus
34459;1;4;545209.link:15585;442234.link:41170;12743;1180575;1678631_15:29:00;88225.0;535411.0;bus
188822;1;4;342731.link:58390;13000.link:59749;19170;1268747;312007_15:49:00;33445.0;578286.0;bus
316395;2;9;398058.link:48133;165427.link:63000;3654;472000;472000_15:45:00;113539.0;243166.0;bus
388115;0;7;23604.link:15080;670756.link:80905;24101;276899;276899_15:30:00;655169.0;440091.0;bus
422247;2;3;56299.link:29944;626591.link:60894;10278;1222823;1222823_14:58:00;595880.0;384423.0;bus
399875;0;1;5303.link:14902;626591.link:60894;10278;1222823;1222823_14:58:00;481560.0;384423.0;bus
402472;4;13;586600.link:13573;165427.link:63000;3654;472000;472000_15:45:00;96974.0;243166.0;bus
71535;0;1;255750.link:26333;626591.link:60894;10278;1222823;1222823_14:58:00;445914.0;384423.0;bus
122920;0;5;586600.link:13573;649039.link:30174;3654;472000;472000_15:45:00;96974.0;339906.0;bus
286373;0;1;279879.link:66703;451458.link:67867;9289;1137759;1254021_15:19:00;311119.0;115044.0;bus
42315;1;4;371822.link:58019;51494.link:34112;21446;1000069;371723_15:53:00;364587.0;402482.0;bus
185795;1;6;593729.link:46548;53851.link:72263;3794;1343297;1560640_15:42:00;93016.0;96974.0;bus
172611;0;3;132189.link:17140;547637.link:71992;24400;239653;239653_15:39:00;403484.0;629429.0;bus
446001;0;1;72018.link:58788;611413.link:72769;22781;277292;277292_15:06:00;208691.0;210166.0;bus
68258;2;3;579762.link:40432;36548.link:59795;14604;1404386;507962_15:14:00;377654.0;487915.0;bus
229596;0;3;23604.link:15081;63725.link:37792;11812;699296;699296_15:50:00;655169.0;639154.0;bus
209598;3;10;507141.link:47130;525176.link:80810;20612;330889;1423837_15:22:00;461606.0;191428.0;bus
92149;0;5;545209.link:15585;512051.link:30695;12743;1180575;1678631_15:29:00;88225.0;301283.0;bus
144893;4;9;54199.link:45364;34214.link:27152;13598;1422485;36870_15:33:00;422896.0;125439.0;bus
136226;0;5;23604.link:15081;63725.link:37792;11812;699296;699296_15:50:00;655169.0;639154.0;bus
183161;3;8;442234.link:41170;172479.link:7444;12743;1180575;1678631_15:29:00;535411.0;491520.0;bus
76608;1;6;209708.link:72868;425730.link:71417;22704;181783;1553692_15:44:00;506935.0;666332.0;bus
85986;3;12;552013.link:71779;11016.link:13378;14415;903366;903366_15:15:00;58232.0;169742.0;bus
303865;0;5;541639.link:56228;76935.link:59830;18626;449595;449595_15:50:00;547657.0;150263.0;bus
362903;0;5;507710.link:59124;341545.link:13374;13668;1030855;1478917_15:44:00;36305.0;557364.0;bus
13664;1;4;186598.link:22626;240451.link:55676;24400;239653;239653_15:39:00;219604.0;450847.0;bus
174972;4;9;66064.link:14811;17865.link:52583;22293;1149182;406058_15:28:00;628422.0;581234.0;bus
236338;0;3;507710.link:59124;341545.link:13374;13668;1030855;1478917_15:44:00;36305.0;557364.0;bus
314933;2;5;308771.link:22248;11016.link:13378;14415;903366;903366_15:15:00;406682.0;169742.0;bus
385476;0;1;308771.link:22248;11016.link:13378;14415;903366;903366_15:15:00;406682.0;169742.0;bus
343622;1;6;541639.link:56228;76935.link:59830;18626;449595;449595_15:50:00;547657.0;150263.0;bus
408313;2;3;141538.link:33427;525495.link:60596;11812;699296;699296_15:50:00;34271.0;248136.0;bus
347444;0;3;609932.link:22133;133385.link:49126;24325;116705;116705_15:40:00;96974.0;661913.0;bus
328556;1;6;23604.link:15081;525495.link:60596;11812;699296;699296_15:50:00;655169.0;248136.0;bus
250986;2;3;590143.link:22892;568217.link:68768;18092;841381;5943_15:55:00;38250.0;619329.0;bus
100093;2;7;188469.link:53121;61917.link:35395;22293;1149182;406058_15:28:00;71796.0;248401.0;bus
299103;2;5;565376.link:63065;61917.link:35395;22293;1149182;406058_15:28:00;496096.0;248401.0;bus
270029;0;7;604219.link:34507;385812.link:69583;11988;762814;762814_15:52:00;96974.0;88902.0;bus
198124;0;3;23604.link:15081;525495.link:60596;11812;699296;699296_15:50:00;655169.0;248136.0;bus
269456;1;10;427669.link:53446;565376.link:63056;23304;1670079;1670079_15:14:00;544870.0;496096.0;bus
387698;1;8;23604.link:15080;76316.link:74518;24101;276899;276899_15:30:00;655169.0;652499.0;bus
258412;1;8;23604.link:15081;647593.link:43870;11812;699296;699296_15:50:00;655169.0;520666.0;bus
72796;1;4;451458.link:67867;264048.link:61626;3578;1501909;874481_16:00:00;115044.0;140551.0;bus
413213;4;13;456851.link:68426;531564.link:74549;23106;996655;996655_15:33:00;201466.0;19488.0;bus
446001;0;3;611413.link:72769;657454.link:74203;22781;1484165;1247661_15:57:00;210166.0;557956.0;bus
286373;0;3;451458.link:67867;572948.link:1330;3578;1501909;874481_16:00:00;115044.0;96974.0;bus
104281;2;3;124920.link:33649;169526.link:61110;24325;116705;116705_15:40:00;541588.0;273531.0;bus
32309;1;4;197070.link:60651;90683.link:5059;3299;93476;889095_15:12:00;651472.0;550394.0;bus
993;2;11;627970.link:79468;199641.link:63095;5773;1557431;242299_15:52:00;240045.0;534574.0;bus
279332;1;10;635139.link:25290;350523.link:54635;23106;1288234;4002_15:53:00;609285.0;564930.0;bus
208504;3;14;143091.link:56819;161052.link:27151;14914;618201;1112302_15:53:00;240045.0;125439.0;bus
64187;1;4;535022.link:75992;177420.link:75965;24134;1425752;1639697_15:28:00;614144.0;417150.0;bus
6948;1;4;133385.link:49126;169526.link:61110;24325;116705;116705_15:40:00;661913.0;273531.0;bus
305912;0;3;565376.link:63056;388168.link:4458;23304;1670079;1670079_15:14:00;496096.0;626712.0;bus
145838;3;16;427669.link:53446;388168.link:4458;23304;1670079;1670079_15:14:00;544870.0;626712.0;bus
84952;2;11;440295.link:38920;568217.link:68768;3654;1236595;1236595_15:30:00;309803.0;619329.0;bus
81319;0;3;477080.link:42860;479467.link:70734;7195;81719;910271_15:58:00;240045.0;486154.0;rail
253129;0;5;477080.link:42860;479467.link:70734;7195;81719;910271_15:58:00;240045.0;486154.0;rail
214988;2;13;497590.link:40861;291631.link:69649;23106;666145;797498_15:53:00;411474.0;127783.0;bus
416581;2;5;565376.link:63056;388168.link:4458;23304;1670079;1670079_15:14:00;496096.0;626712.0;bus
296187;3;4;284693.link:58222;536295.link:74022;9292;422855;422855_16:00:00;189869.0;597954.0;bus
47293;1;2;161052.link:27151;522611.link:64287;14914;618201;1112302_15:53:00;125439.0;313612.0;bus
217787;1;4;385812.link:69583;388516.link:14789;966;9465;205546_15:47:00;88902.0;138335.0;bus
82956;0;7;604219.link:34507;228806.link:4259;11988;762814;762814_15:52:00;96974.0;549833.0;bus
128091;2;7;130726.link:32988;526251.link:42051;5409;40740;1147203_15:45:00;552946.0;41520.0;bus
157499;1;8;443516.link:52789;440295.link:38920;7725;1690580;989320_15:57:00;185600.0;309803.0;bus
108179;2;11;523789.link:69083;526251.link:42051;5409;40740;1147203_15:45:00;135122.0;41520.0;bus
376395;0;3;120060.link:15713;427669.link:53446;5773;1557431;242299_15:52:00;125808.0;544870.0;bus
393842;1;2;443701.link:55158;380787.link:33356;13668;1030855;1478917_15:44:00;266881.0;237786.0;bus
220288;4;11;26883.link:37515;367598.link:56070;966;9465;205546_15:47:00;411153.0;26842.0;bus
129586;1;6;458433.link:24695;181806.link:73428;966;9465;205546_15:47:00;413913.0;619060.0;bus
129454;1;6;458433.link:24695;181806.link:73428;966;9465;205546_15:47:00;413913.0;619060.0;bus
127159;2;3;579813.link:35596;174380.link:56057;12637;1014477;555377_15:50:00;274152.0;26842.0;bus
33611;1;4;14928.link:70219;329836.link:28167;14604;1185324;471780_16:05:00;36053.0;667505.0;bus
413573;3;4;506814.link:56413;427669.link:53446;23106;666145;797498_15:53:00;181821.0;544870.0;bus
197655;0;7;23604.link:15080;612297.link:14860;24101;276899;276899_15:30:00;655169.0;510106.0;bus
146896;1;8;458433.link:24695;181806.link:73428;966;9465;205546_15:47:00;413913.0;619060.0;bus
195245;1;10;383361.link:77252;174380.link:56057;12637;1014477;555377_15:50:00;666522.0;26842.0;bus
426776;5;16;383361.link:77252;174380.link:56057;12637;1014477;555377_15:50:00;666522.0;26842.0;bus
75278;1;4;83.link:76141;38049.link:76458;7839;1480521;1094003_15:51:00;220682.0;95392.0;bus
5987;1;4;383361.link:77252;174380.link:56057;12637;1014477;555377_15:50:00;666522.0;26842.0;bus
354989;1;10;431040.link:18092;572948.link:1330;12637;1014477;555377_15:50:00;509793.0;96974.0;bus
74581;3;4;228560.link:26722;291143.link:32523;11523;872799;1134993_15:53:00;576387.0;96974.0;rail
244796;1;12;477080.link:42860;283994.link:55178;7195;81719;910271_15:58:00;240045.0;589889.0;rail
398825;0;3;477080.link:42860;283994.link:55178;7195;81719;910271_15:58:00;240045.0;589889.0;rail
72372;1;4;568217.link:68768;190376.link:81240;18092;841381;5943_15:55:00;619329.0;303334.0;bus
343879;0;3;568668.link:78252;672350.link:45796;18626;449595;449595_15:50:00;25668.0;150263.0;bus
269169;4;15;161052.link:27151;120060.link:63078;14914;618201;1112302_15:53:00;125439.0;125808.0;bus
112738;0;1;68703.link:67416;236592.link:49851;16604;317292;317292_15:45:00;36305.0;463521.0;rail
20920;1;4;11016.link:13378;641095.link:69989;14415;240626;349194_16:04:00;169742.0;366603.0;bus
345505;1;4;344571.link:28562;19193.link:56352;12526;889712;1170130_16:05:00;457764.0;506856.0;bus
259681;2;3;636520.link:6577;180543.link:77801;21536;422914;422914_15:50:00;482918.0;646015.0;bus
402903;1;4;11016.link:13378;661174.link:68462;14415;240626;349194_16:04:00;169742.0;165999.0;bus
95469;0;1;32251.link:49887;507710.link:67440;16604;837655;790436_15:52:00;463521.0;36305.0;rail
226602;4;11;29494.link:36104;130572.link:14643;12526;889712;1670120_15:45:00;154159.0;539706.0;bus
157796;1;6;341623.link:6558;263861.link:54325;21480;987021;628560_15:46:00;451556.0;51975.0;bus
434654;1;4;438297.link:7184;87198.link:26379;19170;1268747;312007_15:49:00;185600.0;298776.0;bus
38482;1;4;450501.link:43540;547569.link:65894;18695;41125;41125_15:58:00;577786.0;160244.0;bus
312952;1;4;316232.link:67816;354552.link:47045;10350;685551;685551_15:54:00;177156.0;40950.0;bus
150360;1;16;477080.link:42860;85869.link:49025;7195;81719;910271_15:58:00;240045.0;195798.0;rail
299739;1;8;263484.link:9534;581508.link:54324;21480;915170;198097_16:04:00;309005.0;51975.0;bus
383608;1;8;590143.link:22892;277214.link:69591;18092;841381;5943_15:55:00;38250.0;96062.0;bus
85529;5;8;159131.link:26976;662009.link:37849;10939;294701;1295817_16:00:00;384423.0;96974.0;rail
419931;3;6;240233.link:32153;504665.link:22544;12701;1243301;1215248_15:52:00;38935.0;109682.0;bus
425129;2;5;11016.link:13378;194240.link:25160;14415;240626;349194_16:04:00;169742.0;358951.0;bus
153830;2;5;383361.link:77252;451458.link:67867;12637;1014477;555377_15:50:00;666522.0;115044.0;bus
71535;0;3;159131.link:26976;662009.link:37849;10939;294701;1295817_16:00:00;384423.0;96974.0;rail
130486;2;17;159131.link:26976;662009.link:37849;10939;294701;1295817_16:00:00;384423.0;96974.0;rail
178180;1;8;168132.link:22317;93976.link:28291;21991;1707385;1244341_16:04:00;417625.0;185600.0;rail
208251;3;16;283719.link:2035;106883.link:56858;14604;1185324;707258_15:05:00;227097.0;240045.0;bus
336446;3;16;134825.link:22041;106883.link:56858;14604;1185324;707258_15:05:00;593522.0;240045.0;bus
222030;1;6;168132.link:22317;93976.link:28291;21991;1707385;1244341_16:04:00;417625.0;185600.0;rail
246538;1;4;455665.link:66706;106883.link:56858;14604;1185324;707258_15:05:00;294686.0;240045.0;bus
273615;0;7;369013.link:14825;568865.link:59661;23536;137506;368169_15:38:00;560248.0;206381.0;bus
179377;5;12;604219.link:34507;595577.link:54766;11988;762814;762814_15:52:00;96974.0;189325.0;bus
130020;0;1;246877.link:70636;594887.link:52633;18874;838869;551574_16:02:00;648439.0;586561.0;bus
128371;1;4;552441.link:11507;585883.link:54777;5468;905927;1401122_15:59:00;138454.0;640541.0;bus
405179;0;7;1339.link:42050;594887.link:52633;14415;609761;609761_15:40:00;41520.0;586561.0;bus
144552;1;6;131570.link:29716;142433.link:56815;22293;880011;390692_16:03:00;111974.0;240045.0;bus
179114;2;5;675107.link:31673;672213.link:68301;15260;954463;954463_16:05:00;353008.0;252281.0;bus
315590;0;3;514565.link:14296;565517.link:45335;10350;685551;685551_15:54:00;485025.0;293924.0;bus
173828;2;5;526277.link:13529;602275.link:53030;3299;93476;889095_15:12:00;467143.0;240045.0;bus
317761;0;1;450501.link:43537;61857.link:14432;22560;1621047;1621047_16:08:00;577786.0;225816.0;bus
112738;0;3;419750.link:28873;477499.link:55118;5185;843437;1680156_15:52:00;463521.0;473673.0;bus
241283;2;7;606173.link:53409;602275.link:53030;3299;93476;889095_15:12:00;557425.0;240045.0;bus
224639;4;15;450501.link:43537;61857.link:14432;22560;1621047;1621047_16:08:00;577786.0;225816.0;bus
271404;2;7;178238.link:72159;602275.link:53030;3299;93476;889095_15:12:00;14297.0;240045.0;bus
316807;1;4;450501.link:43537;61857.link:14432;22560;1621047;1621047_16:08:00;577786.0;225816.0;bus
302216;1;12;650692.link:81557;1645.link:15311;10853;267788;418491_15:50:00;240045.0;121642.0;bus
51703;0;3;441804.link:43830;322056.link:77270;23106;666145;797498_15:53:00;124343.0;582085.0;bus
105122;1;4;1339.link:42050;667510.link:7573;5468;905927;1401122_15:59:00;41520.0;602778.0;bus
428302;2;7;622878.link:49754;184814.link:5325;22934;948975;236033_15:36:00;562607.0;486173.0;bus
229052;2;9;450501.link:43540;574720.link:80022;18695;41125;41125_15:58:00;577786.0;489278.0;bus
305772;1;14;53746.link:63057;208089.link:40012;10853;267788;418491_15:50:00;125808.0;61333.0;bus
292223;1;2;63725.link:37792;108389.link:23300;11812;699296;699296_15:50:00;639154.0;351022.0;bus
55636;0;3;124920.link:33649;104887.link:72099;24325;116705;116705_15:40:00;541588.0;459081.0;bus
323928;2;3;56614.link:14861;190714.link:64368;24101;110210;110210_16:05:00;510106.0;257564.0;bus
376808;1;6;536295.link:74022;346745.link:7883;9292;422855;422855_16:00:00;597954.0;353008.0;bus
357549;1;8;626591.link:60894;510850.link:10815;18695;41125;41125_15:58:00;384423.0;62301.0;bus
376721;3;10;284693.link:58222;346745.link:7883;9292;422855;422855_16:00:00;189869.0;353008.0;bus
23772;1;8;626591.link:60894;368724.link:19340;18695;41125;41125_15:58:00;384423.0;487641.0;bus
241346;0;3;627970.link:79468;13410.link:40286;5773;1557431;242299_15:52:00;240045.0;74433.0;bus
417574;1;8;272400.link:47129;197070.link:60651;20612;705237;182469_15:56:00;461606.0;651472.0;bus
383608;1;10;279975.link:72263;274427.link:56986;5409;40740;745987_16:15:00;96974.0;496564.0;bus
40131;1;4;510850.link:10815;368724.link:19340;18695;41125;41125_15:58:00;62301.0;487641.0;bus
172228;0;9;180543.link:77801;654031.link:78688;21536;1615598;1615598_16:12:00;646015.0;306183.0;bus
88594;0;5;180543.link:77801;654031.link:78688;21536;1615598;1615598_16:12:00;646015.0;306183.0;bus
94775;1;2;450501.link:43540;368724.link:19340;18695;41125;41125_15:58:00;577786.0;487641.0;bus
