source_edge_id,from_node,to_node,distance,travel_time,capacity,freespeed,permlanes
10279,13300,13298,66.3895930610947,0.06276084058584773,600.0,4.166666666666667,1.0
1028,1418,1417,378.4104387022335,0.018351619654734055,600.0,6.944444444444445,1.0
10280,13298,13300,66.3895930610947,0.06276084058584773,600.0,4.166666666666667,1.0
10281,13299,13291,61.84530473497634,0.0673724009368528,600.0,4.166666666666667,1.0
10282,13291,13299,61.84530473497634,0.0673724009368528,600.0,4.166666666666667,1.0
10283,24551,15745,571.075700737561,0.012160287043338549,600.0,6.944444444444445,1.0
10284,15745,24551,571.075700737561,0.012160287043338549,600.0,6.944444444444445,1.0
10285,15745,15744,792.4002641033067,0.008763808846407812,600.0,6.944444444444445,1.0
10286,15744,15745,792.4002641033067,0.008763808846407812,600.0,6.944444444444445,1.0
10287,15744,15743,337.7004618924879,0.020563917518878948,600.0,6.944444444444445,1.0
10288,15743,15744,337.7004618924879,0.020563917518878948,600.0,6.944444444444445,1.0
10289,12815,18686,100.12413173027403,0.027743339490432506,300.0,2.7777777777777777,1.0
1029,15867,15868,38.9991383905093,0.1424532896067144,600.0,5.555555555555555,1.0
10290,18686,12815,100.12413173027403,0.027743339490432506,300.0,2.7777777777777777,1.0
10291,18686,18690,79.54108525014658,0.03492255315654822,300.0,2.7777777777777777,1.0
10292,18690,18686,79.54108525014658,0.03492255315654822,300.0,2.7777777777777777,1.0
10293,10945,10946,91.16270720066605,0.0914116483507902,600.0,8.333333333333334,1.0
10294,10946,10945,91.16270720066605,0.0914116483507902,600.0,8.333333333333334,1.0
10295,10946,10947,46.23771459458573,0.1802280542280335,600.0,8.333333333333334,1.0
10296,10947,10946,46.23771459458573,0.1802280542280335,600.0,8.333333333333334,1.0
10297,588,18689,95.99694598793313,0.028936105718685528,300.0,2.7777777777777777,1.0
10298,18689,588,95.99694598793313,0.028936105718685528,300.0,2.7777777777777777,1.0
10299,31901,13293,101.01208867820185,0.041249188302011845,600.0,4.166666666666667,1.0
103,28885,4386,35.289447142635225,0.47228472011199923,1000.0,16.666666666666668,1.0
1030,15868,15867,38.9991383905093,0.1424532896067144,600.0,5.555555555555555,1.0
10300,13293,31901,101.01208867820185,0.041249188302011845,600.0,4.166666666666667,1.0
