node_index,source_node_id,pos_x,pos_y,is_stop_only
12574,26341870,692676.9085260197,5360453.230697219,False
12575,26341872,698415.3268164395,5358906.025253913,False
12576,26341877,702865.2845843774,5362183.019210531,False
12577,26341878,692096.2445724594,5362596.433262646,False
12578,26341883,698148.7803702205,5359029.141626167,False
12579,26341887,702992.5268204376,5362155.980202915,False
12580,26341892,692927.7271110746,5362420.989570883,False
12581,26341896,695822.2297693709,5358656.535712809,False
12582,26341922,703127.9363141549,5362150.769381666,False
12583,26341929,700774.2611854733,5358439.564027985,False
12584,26341935,700620.5514732746,5358520.614614832,False
12585,26341949,696298.356055221,5359713.928663951,False
12586,26341953,699506.0009810532,5358745.427479201,False
12587,26341967,702545.2744849733,5362320.094276121,False
12588,26341969,694956.9574949109,5358527.478156824,False
12589,26341975,697994.7005498437,5359099.542390051,False
12590,26341985,702573.6677804377,5362309.2461009305,False
12591,26341986,697479.4733833002,5359321.887739298,False
12592,26341993,701370.4122635243,5359629.420787944,False
12593,26341995,693457.5200133374,5362394.422562332,False
12594,26342002,693684.4026982381,5358784.811298737,False
12595,26342005,702480.7974101735,5362183.08685821,False
12596,26342006,697352.29674866,5359355.530615971,False
12597,26342009,699264.8952378947,5358882.718507377,False
12598,26342045,693495.5200162127,5361979.327740018,False
12599,26342062,696879.180623745,5359155.765967612,False
12600,26342177,692534.0320140645,5359334.61440213,False
12601,26342191,702349.1908276534,5361858.258898582,False
12602,26342245,700175.136919402,5358407.446753831,False
12603,26342257,692015.1645022916,5362692.336459919,False
12604,26342308,702695.4273183291,5362250.679402409,False
12605,26342319,700866.0772238353,5358402.663022764,False
12606,26342360,692259.477491659,5362493.001747852,False
12607,26342373,702645.744362933,5362273.741404954,False
12608,26342405,693150.0562776134,5358813.013973152,False
12609,26342419,693974.2808912534,5358785.585572334,False
12610,26342426,695588.0607125801,5358424.051534316,False
12611,26342427,697241.3643942545,5359384.22162638,False
12612,26342428,692047.0391568434,5362662.14992226,False
12613,26342433,695816.5704969694,5358598.490603889,False
12614,26342441,703099.9768996567,5362149.445186359,False
12615,26342457,696206.680157154,5359713.039290342,False
12616,26342464,696241.475738205,5359772.582338008,False
12617,26342469,693511.6111500879,5362398.727453552,False
12618,26342473,699550.6095890132,5358727.221743034,False
12619,26346693,703780.7425868246,5381706.196681146,False
12620,26346711,704433.8960752494,5382099.024260268,False
12621,26346741,705062.191540468,5382320.858473616,False
12622,26346828,706058.1063281652,5383795.17104127,False
12623,26346840,706355.9417495711,5384313.5353534,False
12624,26346952,704164.8751818989,5381390.124132312,False
12625,26347990,690859.815476368,5362410.864017651,False
12626,26349939,710660.3281987223,5377626.336644038,False
12627,26349941,710150.2909074967,5377557.916446849,False
12628,26349947,709261.8628081693,5377354.1794614205,False
12629,26352258,703515.791505486,5364798.97021559,False
12630,26352260,705350.0845606462,5364334.930305772,False
12631,26352263,705084.4804321285,5364276.213098519,False
12632,26352267,705022.4831085133,5364413.853444452,False
12633,26352275,705165.5900215707,5363925.755866541,False
12634,26352278,705029.2802274786,5363566.339963526,False
12635,26352279,704988.6541333254,5363464.170049006,False
12636,26352285,704951.3001458631,5363473.780711134,False
12637,26352770,704657.9627059868,5364130.124375245,False
12638,26352789,704918.0806281774,5364212.526248509,False
12639,26352934,704826.3267584093,5363546.950219684,False
12640,26353014,704686.4820619517,5363632.2269849,False
12641,26353886,703832.469951515,5365758.136086853,False
12642,26353891,703895.6586289982,5365759.954132047,False
12643,26353916,704130.8892408225,5365759.501927169,False
12644,26354126,704176.1425739487,5365653.811657848,False
12645,26354137,703988.9807219926,5365642.9953442365,False
12646,26354144,704001.6524669204,5365539.235380641,False
12647,26354331,705178.9207512825,5364462.070727907,False
12648,26354507,705412.1954643195,5364715.069620059,False
12649,26354581,705357.1676857584,5364673.780456394,False
12650,26354640,705362.6405446918,5364752.990670358,False
12651,26355880,705637.577882194,5365415.981332297,False
12652,26356054,706785.7236258179,5366055.017415938,False
12653,26356246,705178.1321417254,5365586.423745505,False
12654,26356247,705149.5946836172,5365566.327141808,False
12655,26356249,705022.1749372638,5365508.208458306,False
12656,26356271,705196.1035383602,5365674.032286301,False
12657,26356275,705112.9706104109,5365617.727297091,False
12658,26356279,705180.9636044804,5365627.501177116,False
12659,26356282,704979.4096856049,5365492.249508779,False
12660,26356284,704987.9697366899,5365596.387255332,False
12661,26356285,704922.0652772913,5365590.308015562,False
12662,26356286,704930.1677525674,5365463.414731746,False
12663,26356288,704850.7354045664,5365445.585120987,False
12664,26356290,704759.5340530722,5365480.925466375,False
12665,26356291,704873.9575551937,5365423.812068269,False
12666,26356292,704879.8018958495,5365399.474224209,False
12667,26356293,704901.9493106096,5365440.604559098,False
12668,26356448,705653.0598684251,5363365.991029572,False
12669,26356493,704809.5595651326,5363521.784097372,False
12670,26356499,704782.1558856671,5363480.019768755,False
12671,26356503,704773.5725360751,5363467.524153928,False
12672,26356507,704804.9187993554,5363463.5598978605,False
12673,26356514,704824.6558160011,5363450.028802836,False
12674,26356594,704807.6034012956,5363696.7287558755,False
12675,26356631,704717.4067069899,5363744.760658849,False
12676,26356642,705114.6596127648,5363783.472208806,False
12677,26356689,704714.2540496485,5363810.70454125,False
12678,26356691,704685.7496294598,5363955.400470592,False
12679,26356697,704828.6770567987,5363958.305283522,False
12680,26356705,705011.6674316062,5363951.412021945,False
12681,26356715,704828.501835128,5363885.641982284,False
12682,26356755,704679.2747210348,5363990.220855043,False
12683,26356759,704642.8598482253,5364219.796327487,False
12684,26356785,704789.6122327074,5364153.787325205,False
12685,26356795,704728.2022362914,5364137.502251507,False
12686,26357029,704558.860069395,5364442.53490892,False
12687,26357030,704590.1168138998,5364385.684778395,False
12688,26357051,704648.945570742,5364411.200836274,False
12689,26357055,704655.6138601548,5364363.422906578,False
12690,26357095,704590.560350299,5364122.159849326,False
12691,26357096,704605.9446678752,5364016.050316927,False
12692,26357149,704638.4258827738,5364240.179103577,False
12693,26357152,704512.4166062595,5364179.376497086,False
12694,26357155,704524.0876804148,5364102.600601895,False
12695,26357157,704434.5994831882,5364072.89747056,False
12696,26357166,704534.0603660161,5364039.829610699,False
12697,26357167,704559.2456358231,5363915.934596376,False
12698,26357325,704440.3413513919,5364060.81896098,False
12699,26357329,704303.7553382225,5364278.837383613,False
12700,26357337,704292.5708481285,5364218.664140353,False
12701,26357349,704156.1580919058,5364214.304473017,False
12702,26357369,704161.4117016986,5364145.409460298,False
12703,26357384,703979.8865856186,5364169.108119797,False
12704,26357394,703817.7655036673,5364012.276110078,False
12705,26357397,703880.0553620117,5364122.838846561,False
12706,26357399,703931.7762920117,5363968.125548772,False
12707,26357400,703986.297153418,5363947.564124155,False
12708,26357409,704198.7645788543,5363850.175803725,False
12709,26357510,703933.6425618597,5363015.839342157,False
12710,26357512,704028.6751349245,5362891.807237377,False
12711,26357514,703891.829628385,5362915.917485211,False
12712,26357515,703807.2211189035,5362942.86566983,False
12713,26357538,703946.9829447857,5363082.632291923,False
12714,26357714,704763.6479470772,5363958.236690948,False
12715,26357825,704519.4381641035,5363451.627362506,False
12716,26357833,704431.5269508801,5363385.3030541185,False
12717,26357835,704445.5410279646,5363542.951037988,False
12718,26357932,704607.9089874564,5363670.95425696,False
12719,26357933,704509.8706558051,5363699.5322264815,False
12720,26357939,704252.0255197224,5363791.635129759,False
12721,26357940,704398.999515523,5363602.066309161,False
12722,26357944,704302.4497863918,5363497.440493279,False
12723,26357997,704224.6649960787,5363825.736594357,False
12724,26357998,704296.254789592,5363963.525282682,False
12725,26358001,704234.3603081082,5363885.744613971,False
12726,26358030,704480.2262778385,5363890.136473524,False
12727,26358031,704392.5387627293,5363864.038010485,False
12728,26358033,704462.8206320798,5363976.743251732,False
12729,26358042,703852.7279855834,5363536.144129401,False
12730,26358044,703937.579042188,5363587.504062161,False
12731,26358045,704080.0486710207,5363670.028936052,False
12732,26358065,703918.0565549268,5363633.673745672,False
12733,26358067,704159.7494509622,5363607.075623747,False
12734,26358068,704253.6566419458,5363537.012383427,False
12735,26358083,703895.223855925,5363277.183355762,False
12736,26358096,704100.4924013866,5363491.077288361,False
12737,26358098,704163.6984236955,5363417.60356723,False
12738,26358104,704032.0389670858,5363346.549780878,False
12739,26358107,704082.8461512132,5363294.262163349,False
12740,26358111,704139.528772281,5363322.532456637,False
12741,26358114,704194.3820761382,5363343.960348683,False
12742,26358127,704244.0455715547,5363459.013033376,False
12743,26358131,704142.4281069522,5363519.439939715,False
12744,26358134,704124.1218364479,5363467.368149421,False
12745,26358136,704268.6740230145,5363379.632359085,False
12746,26358139,704352.4310678479,5363459.058028548,False
12747,26358140,704340.5797428497,5363324.601861202,False
12748,26358142,704297.1389741569,5363300.757261254,False
12749,26358144,704230.2584678147,5363267.744532443,False
12750,26358145,704173.2371233293,5363229.323309748,False
12751,26358159,703963.908690018,5363204.472070209,False
12752,26358162,703984.3715940422,5363321.4983289335,False
12753,26358163,704084.0041349444,5363214.748087013,False
12754,26358168,704415.1503656278,5363213.181146381,False
12755,26358169,704489.8923788628,5363107.977011561,False
12756,26358170,704422.7494664029,5363069.867017426,False
12757,26358360,703865.5447361885,5362642.609538092,False
12758,26358361,703894.8671682777,5362658.531239839,False
12759,26358362,703927.0053049654,5362667.265405323,False
12760,26358363,703962.2174378491,5362664.72618595,False
12761,26358364,703891.4552907271,5362702.287035046,False
12762,26358406,703725.4746207236,5362747.454398441,False
12763,26358415,703920.909761462,5362793.251136507,False
12764,26358417,703816.2160128211,5362791.422722904,False
12765,26358434,703659.2750357855,5362813.046876765,False
12766,26358472,703637.1368805517,5364169.367348606,False
12767,26358473,703627.5379676534,5364188.196316373,False
12768,26358474,703590.9294057655,5364253.182784234,False
12769,26358496,703424.7102906012,5364058.168051224,False
12770,26358497,703794.5882796062,5364329.309107683,False
12771,26358526,703549.6731335938,5364329.164070938,False
12772,26358737,704091.0737333187,5363906.7899468895,False
12773,26358744,704160.3741176084,5364105.710940365,False
12774,2635921319,714474.1535927217,5355430.831455107,False
12775,26360332,703234.964889391,5361449.950857729,False
12776,26360333,703190.8192481827,5361700.620684331,False
12777,26360334,703293.5485329693,5361116.961172192,False
12778,26360335,703298.7499130572,5360913.069555729,False
12779,26366025,704460.7867672805,5365897.618491211,False
12780,26366029,704444.1658438115,5365841.076349457,False
12781,26366031,704431.9332652505,5365783.223729263,False
12782,26366033,704419.6484138732,5365717.367999629,False
12783,26366035,704415.8899256401,5365693.618035406,False
12784,26366036,704386.454661403,5365667.761910066,False
12785,26366247,704320.0303054238,5365801.197774637,False
12786,26366274,704260.47769903,5365745.6005395325,False
12787,26366676,704266.9046384122,5365618.947280457,False
12788,26366863,704159.2762707492,5365278.758839059,False
12789,26367027,704409.4414080408,5365163.55459294,False
12790,26367038,704432.9298807596,5365172.158587148,False
12791,26367040,704447.5580046283,5365111.124585028,False
12792,26367045,704479.1345522671,5365070.34379342,False
12793,26367625,703787.4591651966,5364677.733469285,False
12794,26367628,703721.0755923861,5364715.185314957,False
12795,26367816,703542.5893575174,5364624.763841201,False
12796,26367959,703550.6914946205,5364373.223787665,False
12797,26367960,703527.8343924249,5364390.864448587,False
12798,26367961,703431.40412369,5364422.043768996,False
12799,26367963,703423.6857073507,5364431.247886479,False
12800,26367971,703428.2802720767,5364579.8516548425,False
12801,26367975,703431.7150030616,5364612.146551695,False
12802,26368259,703363.201220407,5364417.893032615,False
12803,26368329,703143.7746196098,5364503.754722751,False
12804,26368331,703212.0596298636,5364545.875094035,False
12805,26368337,703392.6625395464,5364576.280613677,False
12806,26368338,703382.7175976045,5364455.527896829,False
12807,26368339,703344.5931295638,5364450.754419966,False
12808,26368342,703145.6691848085,5364435.406802782,False
12809,26368390,703087.0279476524,5364461.792820956,False
12810,26368393,702988.7121841866,5364389.965555744,False
12811,26368402,702982.0956756254,5364317.952146797,False
12812,26368409,703034.4685224999,5364175.329670194,False
12813,26368412,702866.8433170752,5364308.639241607,False
12814,26368422,702939.8555845318,5364496.759289101,False
12815,26368437,702920.1148017676,5364527.600525584,False
12816,26368442,702893.9289169372,5364552.402155178,False
12817,26368449,703036.324536941,5364528.269164966,False
12818,26368467,703063.8433529573,5364557.687685736,False
12819,26368475,702785.392589762,5364257.194266999,False
12820,26368576,703034.3390101728,5364173.56678617,False
12821,26368578,703033.9751694098,5364109.466879064,False
12822,26368584,703069.6866631834,5364019.50691365,False
12823,26368587,703099.3517969582,5363982.489504252,False
12824,26368882,702663.8947081615,5364334.00487389,False
12825,26368883,702640.8190677781,5364383.534198395,False
12826,26368884,702624.259819131,5364409.782976042,False
12827,26368885,702596.6821343218,5364454.677972373,False
12828,26368886,702654.6912892282,5364414.810576808,False
12829,26368887,702720.1180003952,5364441.042870903,False
12830,26368888,702792.8156577856,5364466.1785424985,False
12831,26368890,702613.1987871802,5364323.7123963125,False
12832,26368891,702613.2889432956,5364250.1034001885,False
12833,26368916,703134.4181588978,5364667.592848615,False
12834,26368917,703152.4906194814,5364676.898498329,False
12835,26368922,703291.2387555394,5364750.257544358,False
12836,26368923,703310.6148421282,5364760.389477927,False
12837,26368924,703333.8506581384,5364777.14772382,False
12838,26368927,703268.6385757355,5364821.935589462,False
12839,26368928,703260.3864901924,5364818.979906502,False
12840,26368975,702789.8270446557,5364721.940087751,False
12841,26369015,703094.0628586323,5364600.645956257,False
12842,26369020,703167.7206585817,5364647.476467534,False
12843,26369055,703052.24489166,5364583.378646432,False
12844,26369113,702516.0741497081,5364602.537312307,False
12845,26369116,702609.0852379799,5364666.710778366,False
12846,263714426,730951.7392537976,5349571.763992832,False
12847,263714436,731005.4355804273,5349373.942230048,False
12848,263715995,732269.9112198469,5349177.690959203,False
12849,263716005,731719.4592608168,5349353.218774525,False
12850,263716332,732533.8597454175,5349700.812808227,False
12851,263716619,732559.1391582646,5349684.657908587,False
12852,263716620,732648.1452413858,5349536.991291069,False
12853,263716627,732887.9234884374,5349168.446470661,False
12854,263717632,731744.8172854286,5348932.128559646,False
12855,263717635,731567.8716664644,5348846.241508375,False
12856,263717763,732237.0564801604,5349290.061186209,False
12857,263717764,732236.4013976853,5349315.236626091,False
12858,263719217,732565.8752258414,5349676.617638946,False
12859,263719636,732562.6563350923,5349840.401204441,False
12860,263719637,732547.8162017089,5349834.295933524,False
12861,263733852,716034.4461750892,5346416.602828775,False
12862,263733856,716020.2655986152,5346421.1514374325,False
12863,263733857,715894.8651005995,5346361.587322248,False
12864,263733872,715764.4064784343,5346473.660955607,False
12865,263733877,715702.9755766664,5346715.101946611,False
12866,263736650,714422.3083471375,5346329.154263854,False
12867,263736655,714353.8001833981,5346547.981129188,False
12868,263831523,704383.5070861208,5364219.672980429,False
12869,263832304,704495.4593032475,5364317.011561039,False
12870,263832365,704409.1669138821,5364158.535974322,False
12871,263832438,704521.9163142658,5364249.827711034,False
12872,263840881,704485.282845244,5362618.233230105,False
12873,263845331,703331.6827492876,5364111.694450934,False
12874,26387020,698469.5384215706,5356695.299319966,False
12875,26387022,698107.0449529012,5356501.503095043,False
12876,2638964059,725787.5371641126,5364889.010315893,False
12877,2638964063,725705.3985544213,5364852.500209243,False
12878,26392043,708693.1522733124,5358205.572450788,False
12879,26392058,709401.8956541929,5358438.2850682745,False
12880,26392067,706379.3880847109,5360011.441719463,False
12881,26392100,706154.8200872646,5359985.551053327,False
12882,26392119,707134.1460677902,5357984.026171095,False
12883,26392121,706346.0092177471,5360015.869953968,False
12884,26392123,707187.9112737601,5357864.698100161,False
12885,26392134,707595.6240144362,5358030.870944655,False
12886,26392142,706412.1033681803,5359929.63562171,False
12887,26392143,709898.7125879581,5360083.886548693,False
12888,26392144,709871.1034328071,5359952.445723816,False
12889,26392146,709973.0959728906,5360703.904319322,False
12890,26392151,709909.4614805948,5360172.848035209,False
12891,26392153,709742.0632686547,5359309.845385304,False
12892,26392321,709741.8959858991,5358533.389641595,False
12893,26392324,708728.8083189883,5360353.283126969,False
12894,2639662833,685167.8535289902,5378753.469964438,False
12895,2639662843,685186.1923043812,5378759.813187803,False
12896,2639662867,685163.8359725154,5378775.012106114,False
12897,2639662869,685167.0419124216,5378777.743156003,False
12898,2639662876,685175.4916933262,5378779.199939158,False
12899,26401172,704089.6014856726,5365838.037654643,False
12900,26401182,703832.5422603774,5365614.483993364,False
12901,26401188,703904.8167204551,5365631.707799019,False
12902,26401374,703821.9654569577,5365519.691280343,False
12903,26401375,703806.3839578745,5365467.406533481,False
12904,26401381,704047.3725663618,5365507.352616187,False
12905,26401385,704106.5964976145,5365495.709453589,False
12906,26401387,704189.286358433,5365478.269114931,False
12907,26401388,704199.4946831854,5365537.082936196,False
12908,26401402,704217.306034735,5365463.499261123,False
12909,26401407,704234.7364429866,5365453.099525776,False
12910,26401427,703786.9215484944,5365423.1058576405,False
12911,26401432,703942.176811295,5365410.342760485,False
12912,26401435,704009.3802256531,5365383.4952600235,False
12913,26401437,704027.8227267546,5365317.011453186,False
12914,26401439,703944.7807606334,5365325.049322793,False
12915,26401443,703848.8254675263,5365268.424804608,False
12916,26401444,703758.1565634809,5365310.733047387,False
12917,26401445,703717.8547603649,5365326.6992859645,False
12918,26401446,703768.1667317384,5365487.442399308,False
12919,26401626,704131.8146280942,5365364.38068891,False
12920,26401630,704149.6973887193,5365336.291874115,False
12921,26401634,704146.5434636328,5365487.333810842,False
12922,26401800,703541.4412563455,5364995.60335456,False
12923,26401806,703573.9038542649,5365018.447477567,False
12924,26401813,703572.5622571957,5365038.875180462,False
12925,26401817,703376.3892155025,5365033.331866801,False
12926,26401850,703600.5647437439,5365038.401401169,False
12927,26401861,703661.1998215979,5365093.540022931,False
12928,26401872,703731.1755514068,5365126.258034068,False
12929,26401890,703546.1400450994,5365144.879047593,False
12930,26401910,703663.930761287,5365158.549137363,False
12931,26402087,703321.7943585177,5364734.2165668225,False
12932,26402090,703391.4611118467,5364747.021683417,False
12933,26402140,702858.5919844559,5364228.010054914,False
12934,26402146,702938.7169948563,5364242.185067309,False
12935,26402155,702874.0823071485,5364147.830183214,False
12936,26402276,702838.4383960073,5364215.926849086,False
12937,26402399,703019.6217376268,5364088.343372422,False
12938,26402403,703058.4536549525,5363829.792786566,False
12939,26402404,703147.4906735144,5363939.112541678,False
12940,26402409,703218.8991872001,5363979.886694363,False
12941,26402473,703260.9539165089,5363668.10415636,False
12942,26402508,702790.4183351145,5363402.581191844,False
12943,26402514,702976.8860890866,5363404.793005425,False
12944,26402525,702964.5164292858,5363350.145099935,False
12945,26402526,702894.8702700804,5363364.633221957,False
12946,26402527,702863.7212131371,5363279.67935492,False
12947,26402529,702979.6759950521,5363255.887646835,False
12948,26402533,702821.8135284511,5363207.449660377,False
12949,26402536,702794.6078191204,5363149.15560951,False
12950,26402555,702678.2085778979,5363131.038144294,False
12951,26402563,702774.7293168064,5363109.37385431,False
12952,26402567,702872.8181891546,5363065.455472554,False
12953,26402577,702854.4474542774,5363008.812708587,False
12954,26402591,702753.539527972,5363037.6522528045,False
12955,26402652,702739.8340868215,5362991.870868085,False
12956,26402653,702852.5025015413,5362959.390091857,False
12957,26402671,702719.2049966266,5362923.096198296,False
12958,26402690,702689.5123181448,5362825.031271036,False
12959,26402691,702685.22973719,5362810.67876752,False
12960,26402711,702833.6016187769,5362892.479517595,False
12961,26402713,702819.4167766162,5362844.978188918,False
12962,26402715,702677.2946687506,5362773.88395211,False
12963,26402721,702799.9242656818,5362777.590375106,False
12964,26402738,702706.168347612,5362878.907910775,False
12965,26402771,702538.4064413325,5362716.540868772,False
12966,26402814,702306.6440024495,5362795.52079825,False
12967,26402839,702607.3170172897,5362962.161921602,False
12968,26403059,702127.6436911838,5362746.137645489,False
12969,26403073,702257.1204843188,5362903.0085133165,False
12970,26403103,702117.0634711513,5363077.19631043,False
12971,26403133,702504.8422715147,5363139.253178139,False
12972,26403148,702604.9114974004,5363278.73571078,False
12973,26403160,702591.7446226961,5363417.988938266,False
12974,26403166,702646.5049991896,5363338.455631939,False
12975,26403169,702520.6139161949,5363381.573309602,False
12976,26403262,702744.7085562161,5363509.589437148,False
12977,26403263,702548.7975759762,5363491.557319458,False
12978,26403265,702618.301803625,5363532.377617348,False
12979,26403266,702657.6060663712,5363481.736821271,False
12980,26403287,702770.3597099461,5363572.3457546085,False
12981,26403315,702793.7003986365,5363621.777144647,False
12982,26403318,702711.4245193151,5363630.396040062,False
12983,26403319,702776.8919912238,5363692.618064456,False
12984,26403320,702748.2474002182,5363768.877833222,False
12985,26403323,702877.3381585187,5363757.528439385,False
12986,26403325,702912.9446992856,5363783.084624933,False
12987,26403385,702779.6569122695,5363829.725965831,False
12988,26403386,702508.8606196983,5363560.559730272,False
12989,26403394,702388.6129394878,5363396.1880482435,False
12990,26403395,702339.1592786388,5363499.504426761,False
12991,26403404,702450.7213636361,5363293.657799368,False
12992,26403405,702291.2324687396,5363165.08837572,False
12993,26403470,702502.4559397469,5364039.104172132,False
12994,26403507,702388.3206684614,5364038.198462173,False
12995,26403537,702353.1887596748,5364183.633736146,False
12996,26403544,702419.2523953402,5364262.6765101,False
12997,26403546,702424.3678309568,5364320.90315781,False
12998,26403548,702421.0249352986,5364356.193207373,False
12999,26403550,702506.83267409,5364322.870301373,False
13000,26403551,702502.4595399031,5364374.325978565,False
13001,26403554,702271.5585756353,5364382.648762722,False
13002,26403596,702566.9352790496,5364253.476122682,False
13003,26403602,702413.1489142685,5364506.975196269,False
13004,26403607,702348.1910292674,5364530.271898858,False
13005,26403610,702309.6108210918,5364375.3495805375,False
13006,26403611,702044.4713262777,5364393.164418298,False
13007,26403626,702056.340843375,5364450.351622698,False
13008,26403975,702759.2125939854,5364795.992535321,False
13009,26403978,702752.8024657583,5364815.270710107,False
13010,26403984,702919.1813622669,5364882.632116267,False
13011,26404019,702895.45945211,5365026.94894686,False
13012,26404025,702697.975268068,5364973.38666502,False
13013,26404033,702679.6355190589,5364881.880750391,False
13014,26404162,702629.4063226965,5365136.898243943,False
13015,26404165,702860.1351989079,5365220.314887824,False
13016,26404168,702596.7397483804,5365211.467739981,False
13017,26404173,702849.3063885064,5365321.816256132,False
13018,26404178,702823.3264434149,5365323.378718244,False
13019,26404181,702764.5461235918,5365323.310914669,False
13020,26404200,702673.4882668593,5365308.657201273,False
13021,26404205,702667.64153719,5365307.858235555,False
13022,26404318,702541.2544300724,5365532.821511772,False
13023,26404381,702621.0176366953,5365558.876211062,False
13024,26404428,702566.6578604919,5365296.033804473,False
13025,26404682,702539.7433272444,5365105.3153256755,False
13026,26404836,702620.4650644996,5364961.5891804155,False
13027,26404858,702509.5714592708,5365180.597618832,False
13028,26404938,702562.5360560381,5364936.783037467,False
13029,26404939,702653.435604748,5364926.412943758,False
13030,26404943,702567.8828155616,5364853.346659218,False
13031,26404944,702590.7124428826,5364738.108154161,False
13032,26405196,701004.4509890036,5364317.619107685,False
13033,26405236,700780.7452642138,5364101.486334176,False
13034,26405239,701088.2730984831,5364105.045914805,False
13035,26405257,700653.2935070564,5364041.900572484,False
13036,26405260,700614.2248793695,5363968.87650932,False
13037,26405261,700779.5588417759,5364023.282332514,False
13038,26405263,700622.4826384715,5363906.841907742,False
13039,26405264,700792.7152372809,5363970.702033811,False
13040,26405265,700394.85146726,5364065.760965888,False
13041,26405266,700464.5052158809,5364044.68913506,False
13042,26405267,700477.7522062733,5363949.870355121,False
13043,26405268,700422.722579332,5363943.573003648,False
13044,26405349,700631.4535483369,5363844.3429361405,False
13045,26405351,700667.2636616586,5363921.725068453,False
13046,26405447,700919.376379113,5364066.6064649,False
13047,26405453,700854.5309918951,5363996.9064273415,False
13048,26405490,699993.9961466669,5363458.32500696,False
13049,26405491,700110.6615638934,5363507.632393016,False
13050,26405517,700381.9244261489,5363622.7739594225,False
13051,26405518,700451.8921150747,5363687.686081256,False
13052,26405519,700551.6972931041,5363732.812523966,False
13053,26405520,700598.6546788879,5363743.409949788,False
13054,26405523,700387.1003219233,5363839.414662679,False
13055,26405524,700445.1441080328,5363789.222234348,False
13056,26405527,700701.0339445944,5363770.202581969,False
13057,264077046,721509.4973695113,5338612.398971408,False
13058,264077104,722056.1687910432,5338891.6036068965,False
13059,264078285,725718.0993314966,5338721.005923029,False
13060,264078291,725499.467674237,5338766.032387313,False
13061,264078303,725326.0152584607,5339012.574175659,False
13062,264078306,725273.5051549639,5339098.088984693,False
13063,26418953,685003.8052826421,5376499.760109753,False
13064,26418979,689009.9422029912,5363687.468987884,False
13065,26418981,689628.8842802102,5363506.821521204,False
13066,26418982,689891.9553404709,5363416.8812828325,False
13067,26418984,690495.9152818422,5363278.282074254,False
13068,26419007,690921.7783817535,5363172.765184413,False
13069,26419022,691972.4737164852,5363473.190688296,False
13070,26419025,692026.87119378,5363504.886500034,False
13071,26419029,691805.019710284,5363406.491367736,False
13072,26419078,692958.1607572446,5364158.7193399705,False
13073,26419107,693489.9087446708,5362482.161970603,False
13074,26419342,693316.9171008767,5358792.234646304,False
13075,26419351,693361.6181209378,5358559.826787641,False
13076,26419353,693387.150841031,5358494.369524948,False
13077,26419355,693397.3478541636,5358477.414685918,False
13078,26419379,693426.2357517794,5358271.05046395,False
13079,26419381,693412.2699389225,5358248.398908168,False
13080,26419389,693285.0216592095,5357766.080160046,False
13081,26419392,693166.7228417291,5357606.557769666,False
13082,26419394,693105.7962504899,5357582.254256979,False
13083,26419414,692409.0985817695,5357001.9927275125,False
13084,26419416,692333.7222409399,5356880.762651251,False
13085,26419423,692529.376041147,5356160.3184484,False
13086,26419425,692627.8306443319,5355828.876297535,False
13087,26419426,692631.6971265203,5355814.631717453,False
13088,26419432,692714.2411832528,5355697.273790635,False
13089,26419433,692730.2114081996,5355558.520502058,False
13090,26419499,692779.7639929354,5355436.717473911,False
13091,26419503,692905.9215785289,5355226.6318741925,False
13092,26419510,693315.8695174645,5354584.630252115,False
13093,26419513,693693.1966039002,5354342.728536325,False
13094,26419514,693747.7135123047,5354319.818236108,False
13095,26419525,703278.4339914165,5354345.8126248885,False
13096,26419529,703448.666805997,5355132.563184411,False
13097,26419619,695437.9598151993,5350620.056808457,False
13098,26421484,681198.1860075595,5390299.186850572,False
13099,26421492,682686.4547851512,5391400.359105325,False
13100,26421498,683909.2184664935,5391486.050394167,False
13101,26421504,684727.6625479977,5390963.153063819,False
13102,26421623,685414.4789252108,5378341.797669607,False
13103,26421630,685240.4505067222,5378311.591537144,False
13104,26421633,685232.3957993619,5378190.272971071,False
13105,26421635,685249.2359501586,5378141.035747048,False
13106,26421723,684950.9689508873,5377486.450027265,False
13107,26421727,684891.7106092558,5377461.81054171,False
13108,26421729,684873.8596005175,5377511.048962875,False
13109,26421730,684862.7499721255,5377574.026659195,False
13110,26422670,700959.3179306907,5357656.932772756,False
13111,26422671,700955.5272704894,5357676.839657991,False
13112,26423682,695060.6056913566,5352987.027891699,False
13113,26423689,694291.4151837123,5353475.411960977,False
13114,26423690,694314.4707027529,5353407.024345489,False
13115,26423691,694754.6898233455,5353807.431587918,False
13116,26423693,694779.2182047772,5353704.424619271,False
13117,26423694,694788.5621002049,5353730.258693697,False
13118,26423697,698233.5542618139,5351058.065212738,False
13119,26423698,698334.9713357944,5351002.602436417,False
13120,26423699,695494.0477350446,5354239.141900496,False
13121,26423701,697720.1011259409,5353767.425846457,False
13122,26423707,698300.5069700818,5351322.7787699,False
13123,26424640,690639.6844560546,5357741.963256983,False
13124,26424641,690882.7324497954,5357834.4897488775,False
13125,26424647,692415.7284764147,5359151.2394515695,False
13126,26424648,692465.8703785408,5359220.868249798,False
13127,26424650,692676.4419074749,5359439.799595586,False
13128,26424653,693571.4064376059,5359487.189861419,False
13129,26424660,696037.071822095,5360259.9978820635,False
13130,26424666,696422.3503673469,5361047.5336470585,False
13131,26424668,695935.5861005264,5361311.404600057,False
13132,26424672,695626.8585277298,5361851.49796185,False
